series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,39165.64704684717,39162.02811216666,39156.87404294782,39149.54249528364,39139.131341381966,39124.382609180284,39103.559772512526,39074.29974863081,39033.45102753116,38976.92796458932,38899.63962618324,38795.58396464908,38658.21426148159,38481.14791750647,38259.16554636329,37989.26497574808,37671.406062054324,37308.64617071555,36906.625268809774,36472.63553648165,36014.616635754195,35540.3350501183,35056.849797872834,34570.24559723047,34085.5611278068,33606.8360114635,33137.217552283226,32679.088946983073,32234.197172109474,31803.769775450553,31388.616375675312,30989.214244942552,30605.77908777272
I,7.0,9.984720412541888,14.234153610353228,20.27605794424006,28.85015966787887,40.98500859894068,58.09451994870194,82.09106191016085,115.50216547615788,161.56049680008715,224.21112489051825,307.95280150450174,417.4213531615894,556.6684717185973,728.2155446777448,932.1383026378265,1165.543586153557,1422.7028528824117,1695.8239764499865,1976.1685999473182,2255.142597534223,2525.1036672210184,2779.8093803474662,3014.5571850999436,3226.116629041345,3412.5490030638666,3572.9835668355013,3707.392578238711,3816.38702881901,3901.0419818008268,3962.7530266082968,4003.121655929327,4023.8658315883677
IH,0.3250921556611301,0.42261980235946917,0.5904936953631166,0.8382069202091333,1.1931174168345948,1.6977867389930263,2.412750992443562,3.421835686621931,4.839002174113076,6.815821789115741,9.547896561652358,13.27712295619077,18.28499975585474,24.87127242936885,33.314032223037174,43.81380412480144,56.434262691560136,71.06014694170575,87.39083512662356,104.97426084169501,123.26897969632438,141.71343224541744,159.78422888001177,177.0344434903161,193.111603571079,207.75993954979074,220.81268353711909,232.17936647318524,241.83155924791237,249.78910863665192,256.10789647502384,260.86950091004417,264.17277148727294
IN,0.3091221123002441,0.6072068180445306,1.026454369108582,1.618388665340185,2.4559998801778344,3.642338559910548,5.32219683420756,7.697635857738141,11.047952816381262,15.754088939247023,22.326139213314537,31.43020078936093,43.907253620245925,60.77296941932161,83.18567861425828,112.37369792256206,149.52483049861812,195.6567054166448,251.49764248283395,317.40585371783584,393.3408724706006,478.8841577877951,573.2946266317147,675.5819892843408,784.5836488605512,899.0358620005426,1017.6343941458676,1139.0831271274883,1262.130996420331,1385.5985891448597,1508.3960792437347,1629.534183259619,1748.1296631463567
D,0.01,0.07501843113222602,0.15954239160411987,0.2776411306767432,0.44528251471856983,0.6839059980854888,1.023463345884094,1.5060135443728064,2.1903806816971927,3.158181116519808,4.521345474342956,6.430924786673428,9.086349377911581,12.74334932908253,17.717603814956302,24.38041025956374,33.14317108452403,44.43002362283605,58.642053011177204,76.12022003650192,97.11507220484093,121.76886814410581,150.11155459318928,182.06840036919164,217.47528906725486,256.0976097814707,297.6495976914288,341.81213439885266,388.24800769348974,436.6143195430722,486.5721412704026,537.7937205654074,589.9676207474163
R,0.0,0.17358348438652269,0.4065741008811079,0.7384711710222824,1.2153602535528614,1.8996120389137345,2.8785574813629795,4.274965485427238,6.260732435614944,9.074707880840329,13.045128792062082,18.616246429323414,26.377043717940865,37.08728071229778,51.692855421845756,71.32007042229732,97.23934863255187,130.79536153598943,173.3114852347381,225.98679009013642,289.8071034549522,365.48608559849674,453.4416727899222,553.8036456408794,666.4429627681088,791.0128352559718,926.9934666219984,1073.7351078938304,1230.4964968249228,1396.4774865391767,1570.845741842371,1752.7579555081902,1941.3762863730067
G,7.0,10.618934680503262,15.773003899348781,23.104551563527032,33.515705465201364,48.26443766688211,69.08727433463876,98.34729821635959,139.196019316003,195.71908225784867,273.00742066392877,377.06308219808886,514.4327853655811,691.4991293407066,913.4815004838808,1183.3820710990897,1501.2409847928498,1864.0008761316262,2266.021778037398,2700.0115103655257,3158.0304110929796,3632.311996728872,4115.797248974342,4602.40144961671,5087.085919040377,5565.811035383681,6035.429494563954,6493.558099864106,6938.449874737705,7368.8772713966255,7784.030671171867,8183.432801904626,8566.867959074458
H,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573,19585.825769472573
beta,10.54655420310618,10.54655420310618,10.531308958540597,10.509672683202998,10.479048296285585,10.435865586302073,10.375297419350156,10.290972184307815,10.174769444981287,10.016864565160466,9.806281921850234,9.53226636298674,9.186661145738455,8.767035400164724,8.27955571530185,7.740010579309528,7.171769788816283,6.601036048019541,6.051431639620405,5.540226734632216,5.0772137706393,4.665698262295607,4.3044304145193655,3.9895245336041865,3.715919549137266,3.4783148599362477,3.2716875886886094,3.0915305491891463,2.9339252880549456,2.795527877976792,2.6735146248636457,2.5655140018934817,2.469538311876569
