beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
12.999783505950099,0.3,0.826325127161694,0.05058638960666812,0.1642945712257448,0.04,0.49515421899820117,0.01516969203121799,0.022781593946511924,0.05107241139382637,0.03333333333333333,0.7967875949443148,0.8400000000000001,0.003306604996826401,0.0030442201541397516,0.008527715352113475,0.9997337511517715,0.9974617671962251,2021-03-22
