beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
31.14383480436218,0.3,0.1,0.2,0.2,0.1819502566732588,0.5,0.02396880144210576,0.1891394703489105,0.009851463988935334,0.8,0.0017914753321051353,0.0026556478506325806,0.03333333333333333,2.0286143751760983,2021-03-21,0.4124028807256098,0.03351558136479743,2.0708811993663163,2021-06-18,0.14180298122623536,0.04679598914976062,0.8806366661753666,0.9897692603688601
