series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16
S,12037.497648592482,12037.497648592482,12033.379935742723,12026.77254407962,12018.675936661732,12009.701751226388,12000.223119761076,11990.467715218776,11980.574777734524,11970.629865829913,11960.685965953535,11950.776293563913,11940.922049281184,11931.137116519558,11921.430906168285,11911.81007892579,11902.279587790568,11892.84330869823,11883.504421639962,11874.265640634927,11865.129352194854,11856.097698452084,11847.172626896725,11838.355920039727,11829.649213081359,11821.054004483745,11812.571662413276,11804.203428843439,11795.950422394111,11787.813640548566,11779.793961625384,11771.892146721873,11764.10884174851,11756.444579615198,11748.89978259503,11741.474764870394,11734.169735254332,11726.984800073158,11719.919966193018,11712.975144171494,11706.150151514958,11699.444716022812,11692.858479200504,12591.132815665735,13488.973594834506,14386.398651512023,15283.406369878621,16179.97938970674,17076.08738895915,17971.688980418334,18866.73283381858,19761.158152156993,20654.894619258263,21547.861911934768,22439.96884345265,23331.112180042157,24221.175150677485,25110.0256526124,25997.514140804342,26883.471177765878,27767.704610932095,28649.996336846893,29530.09860506562,30407.72980957581,31282.569711911692,32154.254038380735,33022.36839459124,33886.44144471289,33843.125584433845,33794.13308714928,33740.96060248945,33683.24027375964,33620.63856440102,33552.840609194645,33479.54428538691,33400.45938801087,33315.30955917567,33223.83574671827,33125.80052170241,33020.99285208638,32909.23305545945,32790.37771033086,32664.324330742907,32531.015622619023,32390.443152546053,32242.650275857057,32087.73419321995,31925.84703387188,31757.195898327114,31582.041832114723,31400.697742623244,31213.525310959085,31020.930987434498,30823.361190757954,30621.296855564735,30415.247489566136,30205.744909928697,29993.336828753578,29778.580450469282,29562.03623073259,29344.261928455173,29125.807061340813,28907.20785230848,28688.98273073766,28471.62842975448,28255.616699688828,28041.39163903387,27829.367628144853,27619.92783772487,27413.423273878674,27210.172314046842,27010.460683232555,26814.54181730493,26622.637559472707,26434.939136925062,26251.60836679556,26072.779043707484,25898.55846492048,25729.029053275674,25564.250042520594,25404.259194019713,25249.074518186855,25098.695978113425,24953.107156738235,24812.27687246542,24676.160731357395,24544.70260690071,24417.836040865168,24295.485560962305,24177.567912876402,24063.993205812756,23954.665972009116,23849.48614171442,23748.349935981005,23651.150680268933,23557.779542348777,23468.129067573907,23382.090351735093,23299.55371044819,23220.409241728314,23144.54730431392,23071.85892714052,23002.236160879245,22935.572379614972,22871.762538909792,22810.70339529178,22752.293691388375,22696.434310342076,22643.028402714244,22591.981488745285,22543.201538563357,22496.59903269858,22452.0870050524,22409.581070285607,22368.9994374186,22330.262911280526,22293.294883299248,22258.021312989105,22224.370701369047,22192.274057427523,22161.664858643526,22132.479006474143,22104.65477762749,22078.132771856035,22052.85585692795,22028.76911136366
E,120.42953495356069,89.91032458420113,71.24299461684016,59.79601165420989,52.73913484061737,48.348187283297385,45.574438140771036,43.78038460686342,42.57851243014787,41.73319269788621,41.1010815664729,40.59493232879052,40.161623145920714,39.768811502590175,39.396823637326904,39.03372169720528,38.67230081569885,38.308259043921176,37.93908057577024,37.56335313187093,37.18034983962695,36.78977240962481,36.39159278708009,35.985955006001085,35.57311391003402,35.15339649857302,34.727177198685474,34.29486174315647,33.856876397731384,33.413660540634126,32.96566136771464,32.51332996787694,32.05711830206475,31.597476796011012,31.13485236553625,30.669686759901104,30.202415149784102,29.73346491178736,29.26325457704537,28.792192921252838,28.320678179520964,27.849097373321055,27.377825739243914,26.907226250920512,26.989443215784725,27.466547277595247,28.240082106876606,29.25228655040433,30.47299907575036,31.89076685570885,33.50698248271513,35.332152376100225,37.38363959450947,39.68441406870639,42.26248824390165,45.150822697216654,48.387562403934446,52.01651737357621,56.087837594808704,60.658856508659625,65.79509321320009,71.57141387090459,78.07335907626704,85.39864732423061,93.6588657764322,102.98135844204269,113.51131855541381,125.41408597115945,138.87764121667254,152.67581553447448,167.1572487474431,182.51664632150803,198.86505139605822,216.26669525729938,234.75678925613505,254.3497037086674,275.0423201344429,296.81500460944096,319.63147560494394,343.4382491499333,368.16404553155775,393.71938779668443,419.9965386771545,446.8698717642299,474.1967361860623,501.8188428583262,529.564170925909,557.2493644290075,584.6825621335357,611.666579197015,638.0023394309031,663.4924427464239,687.944744909997,711.1758264158833,733.0142339381301,753.3033907162996,771.904090162242,788.6965084377682,803.5816950922592,816.4825244351872,827.3441126864988,836.1337259022428,842.8402203478557,847.473069869519,850.061043708046,850.6506032095839,849.3040873390105,846.0977552805816,841.1197502950739,834.4680430074729,826.2484050256244,816.572455791139,805.5558173200807,793.3164033982493,779.9728621609244,765.6431840302847,750.4434808475517,734.4869367956024,717.8829273800698,700.7362992980247,683.14680141653,665.208655230466,647.0102519791055,628.6339629775365,610.1560495658407,591.6466593038556,573.169895557357,554.783948356468,536.5412752926301,518.48882220016,500.6682743955533,483.11633028462137,465.8649901648982,448.9418540263616,432.3704230715442,416.1704005259734,400.35511884790895,384.93598135131333,369.922281701285,355.3211759662855,341.13774600310654,327.37511562912243,314.03459528938964,301.1158399226866,288.6170104358689,276.5349328321519,264.8652513685454,253.6025736178323,242.7406062809478,232.27228122544005,222.189871634714,212.4850984173624,203.14922719509883,194.17315629334158,185.54749622109014,177.26264116007633,169.30883299643793,161.6762184275842,154.35489966680228,147.3349792515111,140.60659944005837,134.15997665812768,127.98543143032296,122.0734142061624,116.41452746316818,110.9995444434473
I,0.0,27.464541454944708,43.99166694818703,53.8681908050661,59.70387550122347,63.08509258219705,64.97527141834541,65.95915123901054,66.39140485743988,66.48696754850575,66.3759117580678,66.13678283205884,65.81685429592501,65.44443892115264,65.03637341068564,64.60256951182488,64.14878108643606,63.678285628418934,63.192904910997946,62.69362313991539,62.18095991296657,61.65519381397117,61.116495056429066,60.565002805821784,60.00086892161263,59.4242813896061,58.83547554567071,58.234738034706446,57.62240651959175,56.99886697550049,56.364549683773795,55.719924598434595,55.06549648869691,54.401800095970344,53.729395443232775,53.04886337335001,52.36080135572109,51.66581957817829,50.96453732765131,50.257579655201745,49.545574316497195,48.82914897630407,48.10892866432661,47.38553346921218,46.65957645747777,46.057501108576915,45.65142304477084,45.48056079899873,45.5652806404019,45.91612095035968,46.53948208936208,47.441155117609924,48.62848848527012,50.11172618424668,51.904867095921894,54.026271185314165,56.499156382979045,59.352077391107024,62.6194447612485,66.34212272468164,70.56813280431896,75.35348408855934,80.76314813109369,86.87219538025887,93.76710990619189,101.54729931922124,110.3268166336393,120.23630995141231,131.42521372861123,144.0641914877081,158.01955783977724,173.25649646225602,189.7896365937081,207.65681282306497,226.9050288649682,247.5825115673432,269.73378088021497,293.39619827630463,318.59723700053456,345.35211749670754,373.66165873368436,403.51030539348466,434.86434919449874,467.67039341471366,501.85412442784065,537.3194583370988,573.9481273330381,611.5997607275224,650.112500823895,689.3041749546169,728.9740233810801,768.904959706453,808.8663175133099,848.6170156191793,887.9090560392218,926.4912546096375,964.113095077067,1000.5285937254118,1035.5000633130412,1068.8016718710833,1100.2227030885963,1129.5704396682704,1156.6726081221468,1181.3793418911796,1203.564638356939,1223.127303320736,1239.9913930671885,1254.1061786065,1265.4456687006584,1274.0077376117642,1279.8129101249028,1282.9028603955144,1283.3386827656182,1281.1989921767063,1276.5779095198075,1269.5829835659774,1260.3330963721287,1248.9563935970655,1235.588275297924,1220.3694767749241,1203.444263115001,1184.9587554300133,1165.0594015266965,1143.8915989771847,1121.5984743389415,1098.3198186291618,1074.1911760938979,1049.3430808093372,1023.9004336798993,997.9820109126898,971.7000940012339,945.16021059059,918.4609752673157,891.6940192687136,864.9439982863522,838.2886679026243,811.7990167040143,785.5387933798223,759.5651152392627,733.9289474393553,708.6755064383375,683.8446194769891,659.4710584942153,635.5848586776615,612.2116268845651,589.3728422227113,567.086149391817,545.365644472086,524.2221524075084,503.6634952772434,483.69475046014526,464.3184979008048,445.5350558341684,427.3427044915461,409.7378974766315,392.7154606562287,376.26877855146023,360.3899683388969,345.0700416766805,330.29905465873435,316.0662462716367,302.3601657850697,289.16878954950187,276.47962770550134,264.2798213293564,252.55623055097342
A,0.0,3.054668914414845,5.082263162834007,6.468456645801665,7.449507215649137,8.170319428091391,8.720064712086318,9.153929252478154,9.506359066662482,9.799118433030102,10.046192622612562,10.256772880587796,10.437076318129378,10.591457774585535,10.72309109791543,10.834388284471636,10.92725878866676,11.00327119036608,11.06375505507457,11.109866032183827,11.142628247931622,11.16296258221779,11.171706089501676,11.169625794950397,11.157428858660412,11.135770343832814,11.105259361207297,11.066464077444447,11.019915899826781,10.966113041170003,10.9055236012999,10.838588259044911,10.765722641754992,10.687319421969816,10.603750179399501,10.515367058624106,10.422504247496166,10.325479297298923,10.224594302749615,10.120136957616673,10.012381499838474,9.90158955846047,9.788010913364282,9.671884177593151,9.553437411046643,9.446884807709242,9.36125761992141,9.302341885628485,9.273979393550524,9.27892874763672,9.319429609392314,9.397571493522276,9.515537372038155,9.675769852085772,9.881091892274416,10.134803207503065,10.440766296371278,10.803491337377878,11.22822624597221,11.72105639368139,12.289017463866966,12.94022438243675,13.684019030462856,14.531139392894831,15.493912834972726,16.586476259058635,17.82502592325865,19.228099644907054,20.81689390729807,22.615617967449808,24.6153747754708,26.816847232165223,29.22560034805543,31.849554872140985,34.6976048373366,37.77880087708942,41.10180862875597,44.67449701617037,48.503585316014174,52.594316098891575,56.95014118129171,61.572418535409035,66.4601241143787,71.60958594180312,77.01424963646795,82.6644852866506,88.54744547939127,94.64698344304348,100.9436387594714,107.41469603747227,114.03431942963056,120.77376306822272,127.6016545621073,134.48434581654448,141.38632278831858,148.27066352716926,155.09953210745033,161.8346949063869,168.43804517717842,174.87212199114396,181.1006103368752,187.0888103863852,192.8040655652031,198.21614097855635,203.29754582902063,208.02379559733586,212.3736118445664,216.32905944429862,219.87562280143368,223.0022241128721,225.70118794794527,227.96815736327076,229.80196742305662,231.20448238877174,232.18040299718533,232.73705019436557,232.88413146961327,232.63349557257362,231.9988809329583,230.99566256714138,229.64060167781196,227.95160155653568,225.9474728051344,223.64771031685024,221.07228391511958,218.24144404573272,215.17554346338795,211.89487544967747,208.41952874767085,204.76925909798737,200.96337701069126,197.02065120358878,192.9592269769246,188.79655867299763,184.54935528254407,180.2335382035264,175.86421012796913,171.45556124705644,167.0208958843199,162.57265234483438,158.12242041178425,153.68095900185978,149.2582153052681,144.86334601018214,140.50474077379943,136.19004784549114,131.92620160431477,127.71945170091092,123.57539346558299,119.498999243091,115.49465032950431,111.5661692104176,107.71685182852295,103.94949963913565,100.26645124301764,96.66961341563068,93.16049138011923,89.74021819749315,86.40958317147029,83.16905918718429,80.01882892248594,76.95880988794026,73.98867826695066,71.10789154085617,68.31570989548241,65.61121641562521
IH,0.0,0.0,1.4173656166768338,3.587533041499293,6.114109916102445,8.76338528818431,11.400024389724228,13.947971606560756,16.366720201665625,18.63692826340313,20.751712281169116,22.711387622997822,24.52030087927733,26.18493126976269,27.7127614959467,29.111614613565298,30.38927261478498,31.553264752269286,32.61075759319594,33.568505511946846,34.432836580838455,35.2096587048217,35.90447686189728,36.52241597111288,37.068246135663784,37.546408360349695,37.961039661759706,38.31599698402754,38.61487962961242,38.861050090665074,39.05765326934141,39.20763413374782,39.31375388764103,39.37860474730295,39.40462342472046,39.39410341631336,39.349206193395744,39.27197138579407,39.16432604446144,39.028093063045134,38.864998832490336,38.676680197068876,38.46469077480205,38.23050670014466,37.9755318420298,37.701102545939804,37.414986147396945,37.128123016370026,36.85270470681576,36.601112668656896,36.38539764562669,36.21708948334405,36.107202478635685,36.06635216763246,36.104932922704364,36.23332735331997,36.462132199840646,36.80239391398419,37.265852308901835,37.865193787175,38.61431753439339,39.52861922157258,40.62529751633375,41.92368925548054,43.44563959055295,45.21591383748255,47.26265815784235,49.617916560368904,52.31821200171213,55.40519952616133,58.926399332280745,62.91907592093907,67.41606485156312,72.44863732217978,78.04780822888921,84.24482746178809,91.07122642858323,98.55860686735477,106.73826645045548,115.64070995928004,125.295072958325,135.72847529108623,146.96531843054234,159.02654066879725,171.92884567475642,185.68392214502873,200.2976745348898,215.76948677955423,232.09154220429994,249.24822325590392,267.215614119421,285.96112763945735,305.44327524717073,325.6115948844688,346.40674736896085,367.76078647193305,389.59760244610516,411.83353312329666,434.3781312895353,457.1350721026786,480.0031800740421,502.8775517684127,525.6507480039936,548.2140280103522,570.4585977227606,592.2768450956403,613.5635369016932,634.2169538089531,654.1399434365107,673.240874412588,691.4344780284962,708.6425677410515,724.7946303829107,739.8282863746904,753.6896193978774,766.3333788110922,777.7230605255486,787.8308740719393,796.6376051831373,804.1323843941547,810.3123729449476,815.1823776950386,818.7544068605673,821.0471782074763,822.0855909240347,821.9001717966249,820.5265055677175,818.0046585044222,814.3786032863723,809.6956523652284,804.005905982523,797.3617200812005,789.8171984279311,781.4277123929097,772.2494510224232,762.3390032946824,751.7529737760037,740.5476322946439,728.7785639547931,716.5003752755798,703.7664458184635,690.6287181794479,677.1375213669519,663.3414238877714,649.2871136497664,635.0193022643103,620.5806516204334,606.0117207838905,591.3509313957255,576.6345498350132,561.8966844862441,547.1692965228517,532.4822226897328,517.8632086415963,503.33795147128177,488.9301501426049,474.661562625062,460.552068611947,446.61973678807954,432.8808956974679,419.3502073439495,406.04074273842235,392.96405868406333,380.13027516542695,367.548152778137,355.2251697027508
IN,0.0,0.0,2.5599959141529727,6.631666824459136,11.578077395574317,17.012724721836328,22.701326392313366,28.50204095464629,34.329128657538305,40.130874851585446,45.87618168584303,51.54642574984887,57.13051468039684,62.62188746104167,68.01669603431928,73.31270504964175,78.50862821721209,83.60373005802293,88.59758887530239,93.48995753118612,98.28068341014851,102.96966404782198,107.55682410098818,112.04210494080408,116.4254615705276,120.70686365519315,124.88629872384197,128.96377638185874,132.93933284488222,136.81303539452,140.58498653167757,144.2553277096926,147.82424259352985,151.2919598294954,154.65875533233506,157.9249541093542,161.09093164811452,164.15711489763444,167.12398287426018,169.99206692335082,172.76195066716082,175.43426966812817,178.00971083538315,180.48901160079822,182.8729588893742,185.16238790724438,187.36991036980362,189.51471790825843,191.61944158917046,193.70835593768092,195.806444360008,197.9390054502565,200.13159264690296,202.41015652819877,204.80131023524953,207.3326720061705,210.03326035610485,212.93393112104127,216.0678542090427,219.47103336540528,223.18287580787776,227.24682103023667,231.7110399140652,236.62921683755587,242.06142890283783,248.07513780725907,254.74631128384155,262.16069240716024,270.4152363345054,279.6197351146065,289.898651883163,301.36258696767896,314.1176497078201,328.2701179063584,343.9285989244013,361.20485810574945,380.21389721698034,401.07357247116107,423.9038951288939,448.82608553427815,475.9614174014374,505.4298748382812,537.3486406089547,571.8304356313059,608.9817340538581,648.900883930637,691.6761695203428,737.3838568544622,786.0862688719996,837.8299396404002,892.6438986127861,950.538135269309,1011.5022917469382,1075.5046262112578,1142.4912829405887,1212.3858966797948,1285.0895491853105,1360.481085502938,1438.4177869088373,1518.7363871111245,1601.2544087246397,1685.7717885961754,1772.072753583486,1859.9279030885452,1949.0964511188229,2039.328578904982,2130.3678490561083,2221.9536337287404,2313.8235121136636,2405.7155964599056,2497.3707505965986,2588.534670217782,2678.959799812462,2768.407066824839,2856.647419219849,2943.4631579431943,3028.649060674652,3112.0132976850928,3193.378144460716,3272.5804990210195,3349.472214523774,3423.9202598354736,3495.806722280307,3565.0286678078646,3631.497874390921,3695.1404546359736,3755.8963834189926,3813.718945904868,3868.5741206268585,3920.4399114440143,3969.3056412074015,4015.171218892422,4058.046390831431,4097.949985539837,4134.9091604960895,4168.9586581327885,4200.140077239307,4228.5011649784465,4254.095072797739,4276.979677442124,4297.216954283531,4314.872395315136,4330.014467208511,4342.71410659943,4353.044250750848,4361.0794022503305,4366.895226627906,4370.568181848675,4372.175178617182,4371.793270372369,4369.499371780049,4365.370004459822,4359.481068623875,4351.90763925998,4342.723785462004,4332.002411497909,4319.81511820665,4306.232083329898,4291.321959410438,4275.15178792453,4257.786928358805,4239.291000991675,4219.725842193411,4199.151471116498,4177.6260667076585,4155.205954033819
D,0.01,0.01,0.01,0.012048745041196601,0.017234379885460255,0.026072080069915828,0.038739201341954146,0.05521747848030316,0.07537871092976206,0.09903614727454393,0.12597507814285894,0.1559708443249572,0.18879924246290897,0.22424235202052006,0.2620916179133809,0.3021493010013926,0.3442289700571484,0.388155442410194,0.4337644186222326,0.48090195823983,0.5294238839862923,0.579195165559161,0.6300893122951725,0.6819877907555414,0.734779475366018,0.7883601355448315,0.8426319600041855,0.8975031173475135,0.9528873512360012,1.0087036079778988,1.0648756942287363,1.121331962473731,1.1780050220311518,1.2348314734283372,1.2917516641370927,1.3487094637984782,1.4056520572104645,1.4625297534909458,1.5192958099607672,1.5759062694154868,1.632319809570175,1.6884976035686383,1.7444031905473005,1.800002355335001,1.855263016453616,1.9101551216611468,1.9646505503492904,2.0187324092811036,2.072399619084789,2.1256687227898676,2.178574160314169,2.2311677904413214,2.283518137883461,2.3357096480761714,2.3878421107859213,2.4400303404267367,2.4924041590573975,2.5451087058990405,2.5983050873748517,2.6521713793361554,2.7069039953193967,2.762719439575243,2.8198564701781312,2.878578705185404,2.9391777132749426,3.0019766394133174,3.0673344258360684,3.1356506989242185,3.2073714033857126,3.282995276394634,3.3630812658176525,3.4482570080588353,3.539204003860757,3.6366512164476275,3.7413728103037522,3.8541877806993954,3.9759602933651625,4.107600091414387,4.250062597002863,4.404348471814057,4.571502470967084,4.752611463868711,4.948801520569648,5.161233982469213,5.391100456426534,5.6396166937829,5.908015341420829,6.197537580875668,6.509423703185871,6.8449027007006995,7.205180991223832,7.591430423209519,8.004775741688418,8.446281721632174,8.916940197135302,9.41765722988876,9.94924066804036,10.512388346156737,11.10767716850243,11.735553301528865,12.396323677999026,13.090148985572798,13.817038278210076,14.576845310850976,15.369266658021774,16.19384163680013,17.04995401537628,17.93683545153927,18.85357057187143,19.79910357309263,20.772246202457072,21.77168695472715,22.796001309159056,23.843662821059187,24.913054878558714,26.002482935917055,27.110187039409947,28.234354470119715,29.373132339122083,30.524639984041777,31.686981031128678,32.85825500331911,34.03656837167165,35.22004496463878,36.406835666451435,37.59512735211663,38.78315102188432,39.96918911231976,41.15158197416718,42.328733518912166,43.49911604628791,44.66127427391341,45.81382859781924,46.95547761885653,48.08499997496685,49.20125552310021,50.303185917300574,51.3898146312378,52.460246474357255,53.51366660213871,54.549339101590945,55.56660521773371,56.564881276521945,57.54365635246976,58.5024897239161,59.44100815469451,60.358903037476026,61.25592743097788,62.13189302041696,62.9866670279483,63.82016909732047,64.6323681745812,65.42327940436999,66.1929610591421,66.94151151658173,67.66906629848805,68.37579518256015,69.0618993967676,69.7276089043778,70.37317978621591,70.99889172536136,71.60504559823083,72.19196117486203,72.75997493018724,73.30943796716979,73.84071405186181
R,0.0,0.0,0.25296154462791265,0.8007317503452228,1.659307635259903,2.8296509359781106,4.304199530385423,6.070773189230149,8.114901887135545,10.421199774447787,12.974162600200744,15.758617723521255,18.7599657027495,21.964297745335916,25.35844008365219,28.92995616254707,32.667125262622555,36.55890873241068,40.59491047712416,44.76533560577766,49.06094947569438,53.47303836994674,57.993372441131,62.614171196873755,67.328071592825,72.12809867920267,77.00763868160327,81.96041436406738,86.98046250905736,92.06211334701487,97.19997177262861,102.38890019290555,107.62400286182088,112.90061156667208,118.21427254165962,123.56073449431436,128.935937639996,134.33600364871157,139.75722641690737,145.19606358467766,150.64912872602082,156.11318414639197,161.58513422788286,167.0620192679376,172.54100976262407,178.019401090164,183.4957675947962,188.9701109784777,194.4438852118561,199.9199608362309,205.4025669130186,210.8972331523721,216.41074498875332,221.95111852016225,227.52759889200382,233.15068395500958,238.832174252963,244.5852502149623,250.42457760028196,256.36644262877985,262.4289187441486,268.63206755665817,274.99817717443483,281.55204184866244,288.32128762574257,295.33674951809894,302.6329065738556,310.24838213972885,318.2265175611889,326.6160285311391,335.4717542538143,344.85248691497395,354.82089928513466,365.4435919950882,376.7911822782801,388.9383930750187,401.9641178292067,415.9514445371074,430.9876267869694,447.1639917899311,464.57577685051166,483.321886937545,503.5045672982151,525.2289865648808,548.6027276057616,573.7351854786436,600.7368742322881,629.7186469008823,660.7908357637272,694.0623226863955,729.6395519989396,767.6255007750669,808.1186234315161,851.211789160306,896.9912317501371,945.5355317863706,996.9146510123201,1051.1890377916968,1108.408821168599,1168.6131090418967,1231.8294035434112,1298.0731439393614,1367.3473843778638,1439.642610700569,1514.9366974391414,1593.195003133329,1674.3705993294234,1758.40462612177,1845.226764943154,1934.7558175308684,2026.9003786143703,2121.559588891195,2218.6239542690205,2317.976217130213,2419.492265487975,2523.042066310844,2628.490609950853,2735.698853474364,2844.5246517176324,2954.823666027331,3066.4502418583347,3179.2582476495345,3293.101868650329,3407.836350597454,3523.3186893205107,3639.4082634663773,3755.9674085632873,3872.8619315849696,3989.96156601733,4107.140368171841,4224.277056130787,4341.255293251783,4457.9639186065015,4574.2971270865555,4690.154602184385,4805.441604655765,4920.069020400829,5033.953370969622,5147.016784087293,5259.186933788609,5370.396954216503,5480.585330626425,5589.695770767136,5697.677059522067,5804.482899458686,5910.071739725769,6014.406595548374,6117.454860390795,6219.1881126856315,6319.581918860852,6418.615634235911,6516.272203202822,6612.537959959079,6707.402430916897,6800.8581397780445,6892.900416135781,6983.527208345709,7072.738901295555,7160.5381396003495,7246.92965665408,7331.920109881425,7415.5179224536405,7497.733131660645,7578.577244066581,7658.063097518327,7736.204730025108
G,87.0,114.46454145494471,134.96902847901683,151.21634006901112,164.85311149348507,176.88052782193472,187.90656719363534,198.30003957635012,208.28436932081263,217.99460626707844,227.51206393508548,236.88536558372797,246.1432374358004,255.30229102024168,264.37176199800433,273.35639933300484,282.25822950371054,291.07763588371876,299.8140207662498,308.46621270270066,317.03271816728477,325.51187786738285,333.9019644840234,342.201244300205,350.4080164465827,358.5206381721448,366.5375412996829,374.45724304190327,382.27835314084814,389.9995785505369,397.61972642733116,405.13770591278217,412.55252902146054,419.86331083982947,427.0692691761325,434.16972375994027,441.1640950638923,448.05190280341867,454.8327641592632,461.50639176023145,468.0725914584155,474.53125992536206,480.88238209474775,487.12602847477956,493.2623523515674,499.4174262072592,505.6813059658302,512.1215941062305,518.7927203953531,525.7422361158546,533.0150806774177,540.656511077207,548.7141803524395,557.2397012703441,566.2899250026326,575.9280910954549,586.2249559149591,597.2599749745198,609.122594873362,621.9136991596556,635.7472465517803,650.7521377172465,667.0743469162147,684.8793563576592,704.3549334288234,725.7142935121437,749.1996934110028,775.0865019523857,803.6877945216638,835.3595163781924,870.1779790296592,908.2990029918373,949.9228123094397,995.2749549554514,1044.5956271602258,1098.1330552740278,1156.1387428676346,1218.8634823271823,1286.5535884268952,1359.4471017618278,1437.7698656471923,1521.731467712838,1611.5210899340584,1707.3033442778956,1809.2141929975821,1917.3570661208876,2031.7992950796684,2152.568981112721,2279.65241024,2412.9921135934337,2552.485653342123,2697.985191361668,2849.2978714768783,3006.187018085124,3168.374125872972,3335.541588761718,3507.3360925805378,3683.372576418803,3863.2386529565238,4046.4993687419546,4232.702181434333,4421.382032179792,4612.066396989261,4804.28021049078,4997.55056786911,5191.411125274368,5385.40613459274,5579.094064414698,5772.050774608754,5963.872226542948,6154.17672426307,6342.606693544765,6528.830015520473,6712.540939486015,6893.4606055498325,7071.3372121049515,7245.945865834325,7417.088153291286,7584.591473232835,7748.308168032246,7908.114490862243,8063.909443110063,8215.61351383333,8363.167350141895,8506.530384324835,8645.679440440916,8780.607340041259,8911.321523761486,9037.842702756738,9160.203551391132,9278.447450254755,9392.627286476947,9502.804316437074,9609.04709433807,9711.430468694878,9810.034647586039,9904.944332506551,9996.2472654834,10084.033789124793,10168.396365504503,10249.429088672527,10327.227211621033,10401.886699743949,10473.503817288562,10542.174749809277,10607.995263446357,10671.060400494654,10731.464209900634,10789.2995108415,10844.657687276977,10897.628511244788,10948.299992644545,10996.758253288763,11043.087423072498,11087.369556209625,11129.68456559491,11170.110173469515,11208.721876689262,11245.592925016364,11280.794310974614,11314.3947699233,11346.460789115763,11377.05662461361,11406.24432502699,11434.08376114459,11460.63266060437
