series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,2801.29784565888,2798.6292483097163,2795.3106328852837,2791.1860353352304,2786.063366332425,2779.7067530084614,2771.8276486993855,2762.074739029867,2750.0228359801495,2735.1612181279916,2716.8822861263448,2694.4720031980146,2667.104419938162,2633.8436494881526,2593.657897501394,2545.451352438652,2488.120463235352,2420.6406144168636,2342.186378770792,2252.282218653624,2150.9700815300525,2038.9667657154773,1917.7710097348074,1789.6749099594224,1657.6444746284071,1525.063743846529,1395.3797010170183,1271.7235825236248,1156.5974067797335,1051.6929903270143,957.8645766035643
I,6.0,7.468597349163499,9.293493303763624,11.559392193064362,14.370182757256856,17.85275952976941,22.1613119328913,27.481959215831292,34.03747042238277,42.09159419006399,51.952207353698185,63.972048811288666,78.5452223088831,96.0969482971162,117.06331062445166,141.85719356230328,170.81664405314262,204.13316406100245,241.7607668948737,283.3127736330671,327.96235603002526,374.37320063859534,420.6943164915461,464.6515529686219,503.7516777059128,535.5820729466084,558.1497011867974,570.1758794428315,571.2668792981565,561.9179198912443,543.3627496364454
R,0.0,1.2000000000000002,2.6937194698327,4.5524181305854245,6.864296569198297,9.738333120649669,13.308885026603551,17.741147413181814,23.23753925634807,30.045033340824624,38.463352178837425,48.853793649577064,61.6482034118348,77.35724787361141,96.57663753303466,119.98929965792499,148.36073837038566,182.52406718101417,223.35069999321468,271.70285337218945,328.36540809880285,393.9578793048079,468.83251943252696,552.9713827308362,645.9016933245606,746.6520288657432,853.7684434550649,965.3983836924244,1079.4335595809907,1193.686935440622,1306.0705194188708
G,6.0,8.668597349163498,11.987212773596323,16.111810323649784,21.23447932645515,27.59109265041908,35.47019695949485,45.2231066290131,57.27500967873084,72.1366275308886,90.4155595325356,112.82584246086572,140.1934257207179,173.45419617072764,213.63994815748634,261.8464932202283,319.1773824235283,386.6572312420167,465.11146688808844,555.0156270052565,656.3277641288281,768.3310799434032,889.526835924073,1017.622935699458,1149.6533710304734,1282.2341018123516,1411.9181446418622,1535.5742631352557,1650.700438879147,1755.6048553318662,1849.4332690553163
