beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
49.99403681748851,0.2611004393043164,0.11142894797436043,0.17269068548240618,0.19497357222641926,0.2,0.4885504268905826,0.010965307090114383,0.15943772057800729,0.010977347740064407,0.8300000000000001,0.0008270352458043141,0.0,0.03569233570675249,1.109180471991615,2021-03-22,0.067377102278244,0.0,2021-06-18,0.0073125365096290505,0.020575228346337078,0.9996185814100605,0.9960624288436006
