beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
43.125223435049385,0.3,0.1,0.2,0.2,0.2,0.5,0.010156315296415622,0.057632378279203894,0.012469926404875665,0.8,0.0007331798936981119,5.2342684065531936e-05,0.03333333333333333,0.9471205761244579,2021-03-20,0.03333333333333333,1.0818980896897863,2021-07-19,0.005269814482068906,0.015127588791337828,0.999797596074581,0.9969666340967277
