series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,33107.95806151307,33103.48356748577,33097.04468590158,33087.780119662566,33074.45211540198,33055.283189388436,33027.72339597509,32988.12004593951,32931.25199360813,32849.6791705602,32732.846885846557,32565.87883897635,32328.005006916163,31990.625836026524,31515.15998111181,30851.13804134366,29935.5944171346,28695.743401131203,27058.032585570567,24967.08428029225,22415.673811336856,19478.93569488338,16332.900600793339,13230.498847335786,10427.534461562653,8095.92000339159,6283.262074205957,4937.921114287483,3963.8349039351633,3263.743204029804,2758.475075714165,2389.928588417685,2117.47761617753,1913.2259406410321,1758.041517667539,1638.696426498459
I,7.0,10.07449402730387,14.498476806029693,20.863347683839205,30.01868240765763,43.18387193966877,62.106890965084304,89.2888628076479,128.29914257750258,184.21213710993396,264.20199440159246,378.32964239147884,540.53754597337,769.8092076683356,1091.3132210493825,1537.0725166076572,2145.201637495189,2956.0123259995453,4002.520676360273,5292.964846366538,6785.7823460486225,8365.363993292374,9838.326288723942,10973.062784436706,11581.414613322499,11596.746148829061,11090.054848248881,10217.384838517579,9147.994081166382,8018.486964838465,6920.05770018641,5904.592647445608,4996.125090196642,4201.151747693812,3516.1058211285426,2932.229748071914
R,0.0,1.4000000000000001,3.4148988054607745,6.314594166666714,10.487263703434554,16.49100018496608,25.12777457289983,37.549152765916695,55.406925327446274,81.0667538429468,117.90918126493358,170.74958014525208,246.41550862354785,354.5230178182219,508.484859351889,726.7475035617655,1034.162006883297,1463.2023343823348,2054.404799582244,2854.9089348542984,3913.5019041276064,5270.658373337331,6943.731171995806,8911.396429740595,11106.008986627936,13422.291909292435,15741.641139058247,17959.652108708022,20003.129076411537,21832.727892644813,23436.425285612506,24820.436825649787,26001.35535513891,27000.580373178236,27840.810722716997,28544.031886942706
G,7.0,11.474494027303873,17.91337561149047,27.17794185050592,40.505946111092186,59.67487212463485,87.23466553798414,126.8380155735646,183.70606790494887,265.2788909528808,382.11117566652604,549.079222536731,786.9530545969179,1124.3322254865575,1599.7980804012716,2263.820020169423,3179.3636443784867,4419.21466038188,6056.925475942517,8147.8737812208365,10699.284250176228,13636.022366629704,16782.057460719745,19884.4592141773,22687.423599950434,25019.038058121496,26831.69598730713,28177.036947225602,29151.12315757792,29851.21485748328,30356.482985798917,30725.029473095397,30997.480445335554,31201.73212087205,31356.916543845542,31476.261635014624
