beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
0.33511570904927235,0.20000000000002607,0.8571506105471145,0.04,0.04025217749399326,0.04062475990602799,0.3922683614226266,0.01842575927874403,0.10140986035117684,0.6569602342436636,0.8900000000000001,1.7254209152308873e-05,3.5861752853650664e-08,0.03333333333333333,0.1,0.016418669844691352,0.04551237239749018,0.9987522741731965,0.972531533040467,2021-06-05
