series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,3143.0315884241377,3135.564013284484,3126.611975761719,3115.892735464595,3103.0751409870722,3087.773742720217,3069.5432968667437,3047.874301751573,3022.190486197066,2991.8495085425334,2956.148505427762,2914.336505138181,2865.636001810451,2809.2760279412055,2744.5386543797567,2670.819733500275,2587.7026377745474,2495.0406170564024,2393.0393971210865,2282.3274689971718,2163.9984788500096,2039.6099606292896,1911.1269404386774,1780.8081569624014,1651.0452622972775,1524.1777460651947,1402.3138659922297,1287.187210955701,1180.069509855954,1081.7462914509874,992.5481646269125
I,22.0,26.436140289467843,31.74547613141991,38.090428124883815,45.65944754439405,54.669316696417404,65.3667411012832,78.02868998838565,92.960737809023,110.49242363204428,130.96840021592195,154.733938110611,182.1132663249323,213.37939918424325,248.7146933366551,288.1625965282279,331.57304963415163,378.5467931685086,428.3871066839574,480.0705073273273,532.2493853627434,583.2979337753466,631.4068773983257,674.7225330204085,711.5137276490017,740.339993409232,760.1905799818771,770.5686797029521,771.5078012521012,763.523036206804,747.5134202637452
R,0.0,3.031434850185753,6.674136530999048,11.048424834659334,16.296999892671533,22.588529007503553,30.121550456110896,39.128596684179044,49.8803644180487,62.68965624956019,77.91468278045414,95.961145175346,117.28232028875472,142.37616129868923,171.77824070772616,206.04925839563518,245.7559010154391,291.44417819922717,343.6050846190942,402.6336120996392,468.78372421138533,542.123694019502,622.4977705871349,709.500898441328,802.4725984778586,900.5138489497112,1002.5271424500311,1107.275697765485,1213.4542773160827,1319.7622607663463,1424.9700035334802
G,22.0,29.467575139653597,38.419612662418956,49.13885295954315,61.956447437065584,77.25784570392096,95.4882915573941,117.15728667256471,142.84110222707173,173.1820798816045,208.88308299637612,250.69508328595703,299.39558661368704,355.7555604829325,420.49293404438123,494.21185492386303,577.3289506495908,669.9909713677358,771.9921913030516,882.7041194269665,1001.0331095741287,1125.4216277948485,1253.9046479854608,1384.2234314617367,1513.9863261268606,1640.8538423589434,1762.7177224319084,1877.8443774684372,1984.962078568184,2083.2852969731507,2172.4834237972254
