County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,8/1/2020,,37,,0.00,0.00,2055.660125229,4888,5001,4599,4692.285714286,277221,289,308.714285714,20656,297877,207267,28706,389,3460,,141,2742,2898,20679,215,,,,192,50,,,,192,192,192,,50,50,50,44,44,44,0,1,1,20679,177,215,13,,0.257440077,0.019182105,0.276622181,6.17%,0,143,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,44
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,9/8/2020,,37,,0.00,0.00,2055.660125229,1544,3729.857142857,1437,3532.428571429,340012,107,197.428571429,26508,366520,207267,28706,389,3460,,141,2742,2898,26584,332,,,,169,44,,,,169,169,169,,44,44,44,38,38,38,0,1,1,26584,64,332,10,,0.315750666,0.024616539,0.340367205,5.29%,0,181,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,38
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,8/14/2020,,37,,0.00,0.00,2055.660125229,4306,-1452.428571429,4089,-1670.285714286,279658,217,217.857142857,22913,302571,207267,28706,389,3460,,141,2742,2898,22973,263,,,,192,49,,,,192,192,192,,49,49,49,43,43,43,0,1,1,22973,139,263,10,,0.259703186,0.021278058,0.280981244,-15.00%,0,156,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,43
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,8/11/2020,,37,,0.00,0.00,2055.660125229,2539,3836.142857143,2367,3607.285714286,306116,172,228.857142857,22458,328574,207267,28706,389,3460,,141,2742,2898,22487,248,,,,196,50,,,,196,196,196,,50,50,50,44,44,44,0,1,1,22487,172,248,9,,0.284273293,0.020855524,0.305128817,5.97%,0,153,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,44
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,8/25/2020,,37,,0.00,0.00,2055.660125229,2282,3401.714285714,2072,3154.857142857,302441,210,246.857142857,24533,326974,207267,28706,389,3460,,141,2742,2898,24602,289,,,,176,45,,,,176,176,176,,45,45,45,40,40,40,0,1,1,24602,130,289,7,,0.280860520,0.022782464,0.303642984,7.26%,0,167,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,40
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,8/19/2020,,37,,0.00,0.00,2055.660125229,4291,3547.857142857,4107,3344,291045,184,203.857142857,23525,314570,207267,28706,389,3460,,141,2742,2898,23614,273,,,,185,47,,,,185,185,185,,47,47,47,41,41,41,0,1,1,23614,150,273,7,,0.270277674,0.021846389,0.292124063,5.75%,0,161,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,41
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,9/6/2020,,37,,0.00,0.00,2055.660125229,4780,4293,4618,4060.857142857,337603,162,232.142857143,26356,363959,207267,28706,389,3460,,141,2742,2898,26392,322,,,,169,44,,,,169,169,169,,44,44,44,38,38,38,0,1,1,26391,168,322,6,,0.313513559,0.024475385,0.337988944,5.41%,0,179,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,38
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,9/4/2020,,37,,0.00,0.00,2055.660125229,6189,4463.142857143,5882,4208,332174,307,255.142857143,26134,358308,207267,28706,389,3460,,141,2742,2898,26223,316,,,,169,44,,,,169,169,169,,44,44,44,38,38,38,0,1,1,26223,162,316,6,,0.308471941,0.024269226,0.332741167,5.72%,0,177,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,38
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,9/2/2020,,37,,0.00,0.00,2055.660125229,2970,4239.571428571,2799,3986.714285714,324684,171,252.857142857,25819,350503,207267,28706,389,3460,,141,2742,2898,25908,306,,,,170,44,,,,170,170,170,,44,44,44,39,39,39,0,1,1,25908,118,306,6,,0.301516385,0.023976702,0.325493088,5.96%,0,175,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,39
"MECKLENBURG, NORTH CAROLINA",37119,NORTH CAROLINA,False,MECKLENBURG,MECKLENBURG,7/28/2020,,37,,0.00,0.00,2055.660125229,4757,4997,4460,4673.571428571,262216,297,323.428571429,19671,281887,207267,28706,389,3460,,141,2742,2898,19707,195,,,,182,48,,,,182,182,182,,48,48,48,43,43,43,0,1,1,19707,227,195,6,,0.243505749,0.018267389,0.261773137,6.47%,0,139,211.309394277,559106,523.84,517731,1076837,5271981,48617.9,5001438,10273419,10273419,,,,43
