beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0,0.2,0.9,0.19937892120750564,0.2,0.2,0.103681439525942,0.001120282365286027,0.2,0.17991785917506,0.9900000000000002,0.0,0.08412634094863365,0.03333333333333333,6.769014929207405,2021-03-17,0.7702963356066413,0.06786194487597698,10.0,2021-08-02,1.234599271605501,0.8259878156580869,0.18941768808637227,0.4444742140326574
