series,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,38974.61670064322,38972.0768812119,38968.755105599,38964.41082333178,38958.7296243147,38951.30066019235,38941.58723423238,38928.88854311381,38912.28999473882,38890.59883801895,38862.261013824806,38825.25417856132,38776.950806630746,38713.944256859104,38631.82992405023,38524.9335319191,38385.98004139078,38205.70086683483,37972.386215311,37671.406540619944,37284.75665287374,36790.72303065966,36163.84350023061,35375.41757171676,34394.920352874135,33192.730485922664,31744.518008341078,30037.324225692282,28076.68207352727,25893.095054868434,23545.188702400617,21116.68446164442,18705.89832761704,16409.707279451693,14307.155945732422,12448.573767071794,10853.315318904224,9514.997023455433,8410.398441165798,7508.2261989610415,6775.6251129197335,6182.035403327949,5700.9390268418865,5310.267542101158,4992.10948518065,4732.132308789246,4518.947717028231,4343.527497491564,4198.708458767547,4078.7911227656864,3979.222407479839,3896.3480870846574,3827.220920419832,3769.4521971522868,3721.096732530285,3680.563480370445,3646.545735600378,3617.966335504398,3593.9343821251427,3573.710855470148,3556.6811256559395,3542.332851031349,3530.2381080344144,3520.038867478808,3511.435134146228,3504.175219160915,3498.0477303744815,3492.874954294219,3488.507370876769
I,5.0,6.539819431321018,8.553631157957561,11.187187193581025,14.630948771948063,19.13372313990892,25.020404471899656,32.715014696086186,42.770560131861075,55.907604825360025,73.06390805443328,95.45796170703007,124.66974129619724,162.74234280860293,212.30820705575582,276.74295777573684,360.3478567489108,468.5574599550799,608.1606194878876,787.5081702813677,1016.6564239712995,1307.3587613911166,1672.766539541944,2126.6391601474024,2681.808546960545,3347.6367045199063,4126.32184119751,5008.251255606805,5967.243156650457,6957.381543979202,7913.811587651178,8759.553510877138,9418.428942729091,9830.93420234862,9967.298695598167,9832.421135139162,9461.1953562789,8907.274580471912,8230.418246667165,7486.506839538488,6721.806557672098,5971.034955729463,5257.924341069633,4597.010957596434,3995.7668229976553,3456.590634789528,2978.457099592638,2558.1858992107777,2191.367758092639,1873.0115424759722,1597.9779492666248,1361.2566798084815,1158.1325105116107,984.274731676834,835.7752499634692,709.1534521306149,601.3405064745589,509.6518052756268,431.7533975997567,365.6262447347998,309.5307256020485,261.9728551062291,221.67302708191806,187.5376622211412,158.6338631094927,134.16700547290742,113.46109316475908,95.94165061206957,81.12090390710586
R,0.0,1.0,2.3079638862642033,4.018690117855716,6.25612755657192,9.182317310961533,13.009061938943317,18.01314283332325,24.55614577254049,33.110257798912706,44.29177876398471,58.904560374871366,77.99615271627738,102.93010097551684,135.47856953723743,177.9402109483886,233.28880250353598,305.35837385331814,399.0698658443341,520.7019897419117,678.2036237981853,881.5349085924452,1143.0066608706684,1477.5599687790573,1902.8878008085378,2439.249510200647,3108.7768511046283,3934.0412193441307,4935.691470465492,6129.140101795583,7520.616410591424,9103.37872812166,10855.289430297087,12738.975218842905,14705.162059312628,16698.62179843226,18665.106025460092,20557.34509671587,22338.800012810254,23984.883662143686,25482.185030051383,26826.546341585803,28020.753332731696,29072.33820094562,29991.740392464908,30790.893757064438,31482.211884022345,32077.90330394087,32589.54048378303,33027.814035401556,33402.41634389675,33722.01193375008,33994.26326971177,34225.889771814094,34422.744718149464,34589.89976814216,34731.73045856829,34851.9985598632,34953.928920918326,35040.279600438276,35113.40484938524,35175.31099450565,35227.70556552689,35272.04017094328,35309.54770338751,35341.27447600941,35368.10787710399,35390.800095736944,35409.98842585936
G,5.0,7.539819431321018,10.861595044221763,15.205877311436739,20.88707632851998,28.31604045087045,38.02946641084297,50.72815752940943,67.32670590440156,89.01786262427274,117.35568681841801,154.36252208190143,202.6658940124746,265.67244378411976,347.78677659299325,454.68316872412544,593.6366592524467,773.915833808398,1007.2304853322217,1308.2101600232793,1694.8600477694847,2188.8936699835617,2815.773200412613,3604.19912892646,4584.696347769083,5786.886214720554,7235.098692302139,8942.292474950935,10902.934627115948,13086.521645774785,15434.427998242601,17862.932238998797,20273.71837302618,22569.90942119153,24672.4607549108,26531.04293357143,28126.301381739,29464.61967718779,30569.218259477424,31471.39050168218,32203.99158772349,32797.58129731527,33278.677673801336,33669.34915854206,33987.507215462574,34247.48439185398,34460.668983614996,34636.08920315166,34780.90824187568,34900.82557787754,35000.39429316339,35083.26861355857,35152.39578022339,35210.16450349094,35258.51996811294,35299.05322027278,35333.07096504285,35361.65036513883,35385.682318518084,35405.90584517308,35422.93557498729,35437.283849611886,35449.378592608824,35459.57783316443,35468.18156649701,35475.441481482325,35481.56897026876,35486.74174634902,35491.10932976647
