county,NAICS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
IL-Cook,7225,94762,138690,157738,140684,111728,134103,138984,145667,151235,168173,134179,114028,128096,127054,145565,144608,142215,145466,121011,120778,125250,140906,128953,157815,128004,109042,132780,120210,123809,134296,161601
IL-Cook,7139,18131,29498,29509,29474,24962,31322,34699,33767,35684,34864,31013,25773,31076,30200,33927,31673,29033,30245,26740,27809,31193,32734,29467,32154,26852,22866,32433,29022,29103,30650,31923
IL-Cook,7131,741,1187,1349,1112,834,970,999,1108,1151,1338,1241,1253,1330,1434,1429,1526,1618,1788,1653,1878,1618,1883,1604,1273,1230,944,884,1060,1499,1546,1755
IL-Cook,8131,8328,8516,9923,10668,17725,10326,11956,12835,12755,13357,12758,18901,10715,11608,13018,11663,11442,12884,18815,9023,11413,12462,11445,12858,12080,18257,11547,10795,11526,11545,11074
IL-Cook,8121,3347,4967,5425,5301,3560,4514,4857,4932,5335,5632,5028,3774,4392,4377,4860,4972,4948,5264,4023,4434,4376,4819,4436,5233,4612,3522,4611,4300,4309,4829,5148
TX-Dallas,7211,9122,8607,9772,9623,7234,9485,10539,11439,11930,13245,12907,8966,9742,10353,11245,9875,11083,13373,9473,8636,10343,10997,10824,12349,12256,8165,9815,9386,9405,9758,13905
TX-Dallas,7224,4433,4879,6403,7279,4834,4479,4848,5645,5765,6417,7852,5448,4218,4375,5113,4761,6297,8635,6251,3924,4482,4787,5156,6812,7119,4871,4311,4158,4249,4780,7452
TX-Dallas,7225,64829,92576,111184,102191,83721,93543,94022,98108,101836,105150,105536,86156,87884,87925,99541,92563,106620,113852,90483,89321,85647,91084,91593,115333,98718,81618,89342,81925,84466,93890,124624
TX-Dallas,7139,7017,13598,14228,12165,9766,14647,15407,15960,15865,13964,13100,10173,14805,14508,16111,14027,13052,13366,10497,13472,14223,14423,14054,15382,12707,10209,14855,13282,13665,14162,14823
TX-Dallas,7131,673,794,1268,1405,939,700,674,594,591,553,1176,772,538,536,581,493,677,1249,880,722,538,440,593,646,1131,896,574,429,568,552,836
TX-Dallas,8131,32680,5562,6077,7387,16570,7221,7489,9191,7722,7549,8509,18249,6599,7147,9005,7295,7450,8928,18565,6256,8105,30515,8446,9014,9684,17989,8883,8342,9261,11863,14414
TX-Dallas,8121,1843,3897,4313,3523,2579,3992,4275,4329,4443,4164,3612,2707,3719,3661,4268,3974,3972,4245,2803,3487,3717,3863,3959,4456,3580,2602,3848,3687,3749,3980,4393
TX-Harris,7211,9007,11132,13378,12457,9614,13122,14324,14504,14673,15198,13805,10553,13123,13563,15190,14200,15645,17394,13406,11717,13989,14351,14167,14931,13109,10951,13581,12714,13165,13566,14811
TX-Harris,7224,9831,11882,15229,16522,12906,11259,11567,11838,12761,14653,16742,13503,10297,9754,12293,12265,15331,17663,14625,10873,10476,10290,11659,14642,14046,12146,10271,9214,9870,11744,15396
TX-Harris,7225,101797,151853,187691,168902,142263,154611,155698,161696,167752,185521,187846,139304,143041,142372,165624,166258,185260,190374,159342,151396,141290,151020,154077,191970,165872,140594,145214,133334,141219,154025,199909
TX-Harris,7139,12991,24197,27623,25015,20350,29779,30991,31472,31405,29774,28098,20383,28535,27970,31758,30156,28214,28283,22370,28269,28480,27902,28079,30089,25571,19699,29823,26503,27457,28633,30438
TX-Harris,7131,758,807,946,1296,844,667,621,584,584,611,1193,856,411,420,508,523,725,1442,1244,794,565,467,534,691,1272,884,462,428,443,508,809
TX-Harris,8131,6178,5632,7122,7438,21264,7256,9022,11802,9412,9398,9525,23169,8398,8908,12257,9518,9270,10258,22885,6448,9103,11013,8983,9956,9707,21959,8792,8696,10994,9265,9454
TX-Harris,8121,3983,6515,7507,6597,5145,6717,7575,7920,8386,8260,7412,5468,6613,6755,7883,7804,7704,7484,5641,6598,6875,7413,7409,8416,6552,5411,7080,6629,6828,7752,8633
AZ-Maricopa,7211,9570,10748,12431,11784,9446,10208,10994,11155,11415,12216,12238,9576,9736,10357,11678,11446,14285,15552,12661,10199,10049,10574,10741,11761,10797,9147,10359,9901,10556,11768,12063
AZ-Maricopa,7224,4877,5646,8294,7773,5563,4575,5843,5624,5691,8809,8360,6375,4586,4912,5660,5700,7725,9234,6771,4891,4857,5595,5517,7398,7448,5134,4561,4696,4972,6214,8843
AZ-Maricopa,7225,93364,117753,137392,129788,100066,103947,107312,114233,117284,145900,138737,105044,102491,104927,118699,116634,139654,145897,114217,110413,101868,114429,110601,138220,126182,100807,104094,100294,104427,118374,149540
AZ-Maricopa,7139,22977,35858,40484,35381,29519,39198,40462,40875,40518,42199,38723,30489,37702,37360,41627,40382,38825,38879,32158,38745,36507,41141,38136,39346,33248,27933,38530,36181,38905,43689,48307
AZ-Maricopa,7131,1458,1263,1754,1890,1400,1119,919,1045,1168,2283,4146,2775,974,1085,1036,1083,1366,3337,3002,1447,1113,1255,1412,1356,1462,1240,950,919,1116,1779,2311
AZ-Maricopa,8131,3653,3702,4385,5604,14941,7328,8781,9871,8731,8597,6982,16070,7884,8594,10244,8517,8252,7088,15831,4071,8636,9854,8713,9041,7110,15559,8145,8423,9140,8856,8447
AZ-Maricopa,8121,1989,4504,4495,3833,2725,4539,4893,5093,5323,5339,4063,2873,4351,4547,5190,4902,4769,4201,3017,4028,4527,4915,4897,4905,3591,2829,4596,4357,4418,5014,4854
GA-Fulton,7211,11544,8474,6717,6300,4785,6493,7347,7858,7476,7587,7333,5633,6989,7532,8536,7967,8283,10231,7337,5814,6426,7249,6897,8347,8155,5454,7313,7381,7198,7668,8565
GA-Fulton,7224,5506,3142,3456,4059,2926,2441,2620,3247,3278,4182,3976,3412,2499,2459,2994,3104,3779,5421,3650,2587,2460,2862,2836,3865,4900,3409,2394,2379,2568,2828,3903
GA-Fulton,7225,37564,42888,47388,45351,33544,42509,44352,47200,47805,54497,43361,36823,42681,42629,52101,51380,52165,51394,39930,38730,41818,47646,44314,52728,46729,32419,44305,43126,44175,46631,54312
GA-Fulton,7139,7298,11061,12069,12708,9699,12700,13065,14593,13785,13776,12784,9884,11518,11857,13510,13537,12571,13788,10456,11900,11285,13618,11617,12540,12842,9464,12153,12332,12163,13019,12869
GA-Fulton,7131,287,149,181,317,165,66,64,106,78,186,200,196,59,58,81,88,140,291,258,102,66,68,43,156,330,141,65,77,75,100,96
GA-Fulton,8131,1227,1302,1550,1987,6927,2420,2815,3068,2775,2519,2487,7116,2724,2475,3433,3166,2475,2241,6682,1628,2564,3369,2486,2554,2402,6454,2657,2413,2963,2635,2592
GA-Fulton,8121,1175,2096,2363,2247,1649,2311,2372,2619,2533,2736,2125,1857,2157,2048,2616,2639,2343,2165,1689,2095,2199,2501,2169,2395,1917,1501,2301,2177,2244,2280,2524
NJ-Bergen,7211,1194,1095,1282,1297,990,1154,1386,1336,1268,1330,1317,1128,1091,1147,1419,1176,1228,1359,1256,1163,1133,1237,1178,1569,1536,1103,1100,1115,1048,1024,1147
NJ-Bergen,7224,1141,700,993,1065,756,684,652,725,820,1097,1145,764,637,660,792,803,1057,889,813,689,691,747,764,1053,1004,709,630,612,681,749,1080
NJ-Bergen,7225,16830,24369,29100,29057,20075,22412,24006,25319,26230,31209,32595,22480,22347,22201,25530,25027,29096,24526,21587,24588,22407,25453,24025,30667,26851,20519,22439,21775,22893,23980,30362
NJ-Bergen,7139,3472,7721,7639,8293,6245,8363,8468,8389,8688,8616,8860,6609,8681,8206,8821,8520,8097,6814,6456,8637,8220,9130,8464,8927,7870,6463,8575,8665,8417,8615,8445
NJ-Bergen,7131,61,169,210,145,113,158,201,197,194,208,194,194,175,156,190,154,185,114,121,140,153,208,172,195,107,126,169,131,154,146,199
NJ-Bergen,8131,1274,1434,1620,1585,3290,1553,1617,1756,1592,1904,2096,3539,1629,1595,1719,1535,1678,1466,3259,1187,1689,1687,1464,1795,1687,3377,1593,1561,1656,1619,2012
NJ-Bergen,8121,464,922,1014,898,697,878,935,1006,972,1067,1067,813,891,919,1019,1041,999,897,807,936,890,1001,1036,1102,875,784,950,920,966,1003,954
PA-Philadelphia,7211,2968,2539,2631,2628,2264,2874,2920,3206,3321,3706,3407,2393,2832,2768,3317,3245,3532,4028,2902,2243,2771,3145,3047,3723,2673,2081,2933,2753,2679,3261,4036
PA-Philadelphia,7224,4719,3616,4409,4541,3780,3998,3939,4275,4674,5438,6135,4010,3939,3655,4509,4307,5067,4989,4432,3459,4027,4757,4215,5564,4624,3667,4086,3818,4079,4612,5808
PA-Philadelphia,7225,30788,38267,43562,37203,32208,41498,42651,45313,46739,52263,48849,37117,45666,43479,52413,49983,49794,40509,37708,36047,44486,50097,47107,56850,38343,35086,48434,43703,46239,48572,57259
PA-Philadelphia,7139,6383,7929,8717,7929,7141,8976,8922,9368,9616,9957,9794,8057,8977,8814,10206,9671,9410,7894,7502,7745,8753,9890,9079,10443,7687,7138,9460,8697,9155,9595,10141
PA-Philadelphia,7131,235,290,346,284,290,352,330,356,319,391,333,389,280,278,391,331,326,221,300,197,313,337,328,349,303,229,288,283,271,332,316
PA-Philadelphia,8131,2826,3157,3611,3221,4216,3370,3654,3834,3906,4237,4118,4807,3495,3680,4208,3769,3746,3504,4619,3052,3658,4145,3778,4469,3511,4460,3827,3831,4039,3982,4176
PA-Philadelphia,8121,1306,1767,2006,1907,1641,1939,2022,2134,2213,2318,2355,1895,1935,1863,2179,2157,2159,2010,1933,1944,2002,2157,2174,2518,2056,1828,2194,1980,2184,2245,2404
MD-Prince George's,7211,2600,2432,3278,3660,2356,1484,1525,1878,1648,1959,2856,1868,1467,1577,1864,1639,2728,3762,2945,1739,1569,1848,1824,2560,3223,1799,1570,1470,1654,1679,3493
MD-Prince George's,7224,415,414,548,684,428,281,272,364,345,506,777,423,284,323,360,334,447,692,572,326,274,292,309,491,765,409,289,253,287,355,781
MD-Prince George's,7225,11181,14907,17609,17153,12654,13920,13493,15109,16160,19119,19518,14696,13897,13029,15966,15697,17687,16314,14745,13963,12874,14898,14633,19813,17976,14229,16188,14807,15510,16516,21327
MD-Prince George's,7139,1565,2699,2928,3237,2299,3025,2348,2845,3005,3299,3747,2638,2959,2798,3095,3048,3302,3560,3038,2742,2741,2932,2814,3297,3507,2899,3494,3066,3098,3283,3581
MD-Prince George's,7131,21,16,27,19,18,16,21,22,28,27,42,28,21,22,21,31,31,34,32,21,19,17,16,27,24,20,18,18,18,20,34
MD-Prince George's,8131,1148,1031,1202,1327,3019,1309,1229,1754,1835,1836,1919,3373,1112,1348,1571,1344,1419,1410,3285,934,1319,1393,1452,1525,1496,3156,1305,1320,1379,1467,1662
MD-Prince George's,8121,787,980,1116,1144,891,924,958,1159,1152,1285,1371,1089,1034,1049,1189,1121,1221,1156,1200,1170,1025,1120,1126,1358,1286,1020,1132,993,1122,1122,1290
NV-Clark,7211,46059,41115,42071,40420,30839,27055,30567,32416,32578,36623,38945,31581,24986,27990,30850,29391,39819,50662,44706,32151,32900,32514,33224,34619,35341,31105,26782,25007,24388,27841,34356
NV-Clark,7224,13367,12342,13783,12998,9379,8135,8572,8875,9174,11287,12503,10149,7756,7709,8711,8444,11723,14488,13348,9733,9539,9359,9843,11292,12223,10624,9079,7683,7554,9158,11313
NV-Clark,7225,69077,74070,81167,77093,60199,56800,58691,60168,63599,76077,75588,61299,53429,55499,60951,59985,76689,85943,74823,63057,58528,60740,62835,75019,71731,63739,58372,54244,54284,62478,76711
NV-Clark,7139,19880,22014,23612,21854,18162,19122,18692,18987,19746,22190,23407,18973,20467,23113,24267,22108,24007,27888,23647,20560,20034,21049,21172,21621,21361,17659,20260,20343,19689,21614,22773
NV-Clark,7131,2783,2476,2745,2874,2060,1493,1643,1448,1776,2230,2674,2053,1450,1864,2260,1980,2326,3183,2849,1814,1580,1634,1855,2258,2620,2296,1706,1460,1267,1361,2153
NV-Clark,8131,1404,1519,1715,2508,5801,2887,3504,3738,3296,3262,2480,6081,2970,3269,3791,3240,2974,2468,6042,1325,3322,3656,3258,3324,2548,6153,3167,3172,3540,3303,3105
NV-Clark,8121,2906,3960,4270,3627,2879,3453,3674,3661,3837,4208,3843,3070,3383,3496,3748,3668,4408,4250,3625,3590,3932,3980,4213,4531,3816,2990,3439,3229,3288,4017,4567
NC-Mecklenburg,7211,8774,9879,11077,11066,9682,10940,9820,10541,10741,11039,9993,9894,9642,8540,11012,10823,14249,15564,11785,11033,9538,10111,9844,10567,8227,8505,10284,8318,8595,9699,11458
NC-Mecklenburg,7224,1536,2036,2884,3476,1980,1944,2301,2468,2623,3677,3848,2282,1997,2007,2555,2497,3718,4539,2999,1968,2674,2685,2442,3259,3476,2135,2208,2095,2322,2384,3156
NC-Mecklenburg,7225,22468,33750,39217,37706,27530,32779,34327,38319,38323,44468,40396,28161,31663,31564,37442,38423,43143,49275,39858,31139,31799,36205,34421,40740,36619,26448,33088,31236,32034,34058,41996
NC-Mecklenburg,7139,5787,9233,9961,9948,7162,10190,10523,10911,10728,11187,11048,7448,9488,9296,10747,10642,10325,11315,7877,9706,9746,10994,10276,10309,10994,8100,10437,9641,9656,9801,10185
NC-Mecklenburg,7131,472,374,342,423,267,238,222,314,338,419,515,347,229,167,195,261,276,424,300,254,250,260,240,323,517,328,203,253,219,416,456
NC-Mecklenburg,8131,1321,1572,1685,2260,6803,2510,2798,3215,2996,2611,3032,7508,2640,2786,3760,2754,2294,2878,6767,1613,2596,3279,2738,2535,2919,6826,2884,2819,3193,2731,2462
NC-Mecklenburg,8121,4540,2582,2119,1945,1371,2201,2047,2667,2540,2917,2533,1749,1707,1659,1843,2649,2391,1844,1694,1937,2340,2806,2791,2778,2151,1834,2594,2955,2496,3706,3893
LA-Jefferson,7211,1664,1657,1677,1435,974,1358,1492,1659,1625,1684,1632,1398,1533,1629,1590,1542,1978,2520,1480,1359,1346,1470,1476,1686,1519,1307,1491,1335,1385,1413,1706
LA-Jefferson,7224,565,919,1059,979,679,898,980,972,1031,1275,1027,748,940,797,958,921,1170,1136,779,955,857,852,899,1175,924,559,859,801,743,901,1166
LA-Jefferson,7225,9275,15695,17685,16829,10762,13825,14309,15063,15474,18608,15253,12418,12512,13032,14458,14619,16705,18834,13192,14393,12259,13698,12944,17838,15524,10942,13053,12066,12475,13515,18507
LA-Jefferson,7139,1230,3153,2847,2946,1763,3300,3612,3727,3698,3408,2697,2276,2901,3061,3661,3504,3146,3128,2206,3069,3107,3409,3122,3238,2797,1794,3239,3083,3061,3222,3356
LA-Jefferson,7131,16,38,54,40,24,44,41,42,54,34,31,21,27,45,53,35,37,41,22,52,36,31,44,30,39,22,37,39,44,32,46
LA-Jefferson,8131,949,934,922,1192,1988,1088,1276,1504,1488,1409,1305,2328,1128,1229,1492,1425,1390,1515,2410,1000,1288,1519,1279,1467,1311,2114,1347,1171,1295,1338,1324
LA-Jefferson,8121,235,408,445,464,257,396,493,487,511,547,406,273,413,447,542,501,511,543,353,454,459,492,493,643,476,293,444,462,465,501,548
CA-Riverside,7211,4657,4205,4628,4482,3120,3082,3329,3472,3797,4314,5146,3543,2843,2927,3235,3338,5255,6898,4559,2906,2987,2922,3335,3785,4216,3059,2761,2634,2716,3240,4717
CA-Riverside,7224,1462,2019,2320,2144,1528,1681,1717,1830,1933,2424,2415,1724,1483,1618,1855,1698,2128,2365,1832,1553,1623,1722,1868,2041,1993,1579,1547,1548,1523,1833,2274
CA-Riverside,7225,40252,50936,57717,54930,46551,45259,47517,49492,50357,60450,58565,49292,43851,45876,51349,49063,60751,63470,53969,47142,45210,48371,49922,58597,52019,46543,43941,42677,44336,49380,63303
CA-Riverside,7139,12043,16707,17544,15310,11916,16252,17561,18159,18235,18314,17046,14156,16609,17702,19013,18074,19985,20108,16179,16797,17429,18480,18527,18853,16039,13214,17047,16260,16460,17972,18650
CA-Riverside,7131,511,721,752,885,702,831,877,850,806,876,1092,802,779,783,848,801,848,1049,806,818,788,788,910,966,1070,795,744,780,727,854,913
CA-Riverside,8131,1498,1528,1781,2230,6062,2073,2453,3073,2519,2462,3029,7136,2691,3441,4108,3359,3229,2960,7194,1572,3379,3968,3364,3209,2662,6814,3167,3628,3757,3535,3303
CA-Riverside,8121,885,1734,1954,1632,1115,1581,1888,1795,1933,1957,1699,1269,1615,1690,1940,1834,1936,1777,1362,1565,1825,1774,1822,1997,1522,1177,1608,1581,1679,1871,1916
FL-Broward,7211,11168,9322,9763,9906,7858,7089,7182,7217,7769,8779,9294,7233,6166,5803,7351,7209,7436,9142,8589,6755,6078,6275,6337,7605,7394,6539,5838,5369,5592,5984,7276
FL-Broward,7224,3654,3452,4227,5064,3526,2707,3151,3154,3475,3985,4695,3902,2572,2344,2974,3192,3341,4485,3952,2613,2359,2681,2692,3694,3687,3016,2455,2184,2286,2920,3830
FL-Broward,7225,51047,63011,71092,68818,56376,55684,55021,57707,60611,71004,72858,53730,51238,47644,58068,58852,62413,71533,58319,54999,46925,54736,49632,68673,59898,49750,50334,44510,47205,52284,71746
FL-Broward,7139,12954,19247,20597,18994,15465,20220,20723,21456,20956,21155,20258,15369,19402,18278,21115,20107,17933,21832,16701,18557,17756,19122,17694,20459,16860,13961,19467,17394,17490,18588,20219
FL-Broward,7131,317,414,457,871,496,365,333,358,397,411,590,798,299,300,337,391,438,862,604,388,302,322,317,405,544,732,385,266,295,333,475
FL-Broward,8131,2092,1944,2286,2938,5503,2576,4096,4395,4367,4141,3748,5936,3742,3644,4444,3728,3615,3663,6041,2165,3752,4238,3716,4077,3116,5380,3860,3666,3999,3817,4028
FL-Broward,8121,1338,2407,2441,2034,1546,2446,2555,2639,2600,2640,2088,1483,2349,2048,2576,2446,2174,2078,1629,2311,2174,2486,2173,2582,1739,1441,2263,2000,2095,2201,2519
NJ-Hudson,7211,1305,1269,1190,1101,800,977,1138,1159,1207,1226,1390,915,1036,1037,1153,1024,1034,1131,1028,875,965,1039,986,1137,1002,984,1072,956,999,966,1105
NJ-Hudson,7224,827,1055,1188,1434,971,1117,1172,1170,1260,1485,1754,1238,1138,1037,1275,1146,1298,1152,1170,965,1021,1144,1157,1496,1202,1028,1138,1067,1147,1238,1399
NJ-Hudson,7225,13229,19817,22295,19535,16835,20027,22350,21992,23041,25130,24248,19759,20992,19909,22636,21520,22160,18353,18814,17401,19972,22386,21376,25603,18738,18033,22203,19734,20699,21639,24354
NJ-Hudson,7139,1534,2701,2758,2555,2199,3041,3104,3124,3094,3169,3063,2417,2870,2706,3037,2841,2751,2247,2349,2362,2815,3325,2968,3184,2333,2318,3166,2811,2799,2861,2985
NJ-Hudson,7131,110,80,97,106,83,63,56,61,79,100,164,121,58,55,80,57,59,87,159,92,53,55,69,86,102,124,64,59,45,66,70
NJ-Hudson,8131,653,815,919,909,1305,890,1036,1086,1092,1236,1267,1571,941,1072,1118,996,1137,966,1482,757,1043,1063,1065,1156,1031,1446,1093,1034,1088,1155,1117
NJ-Hudson,8121,310,502,528,468,420,543,561,588,629,652,633,501,587,577,662,637,578,498,486,528,589,605,641,669,454,464,624,577,605,586,642
MA-Middlesex,7211,1189,1814,2707,2563,1585,1904,2188,2327,2158,2034,1933,1443,1972,2098,2345,2104,2065,2575,1907,1721,2066,2275,2075,2696,2478,1440,2126,1893,2086,2014,2414
MA-Middlesex,7224,915,1113,1446,1421,1020,1077,1214,1387,1467,1727,1963,1262,1105,1113,1379,1364,1534,1313,1173,986,1111,1299,1283,1644,1670,1082,1153,1154,1305,1372,1762
MA-Middlesex,7225,14637,23421,27812,23794,19162,22632,24635,25882,27058,30162,29447,21677,23290,22770,26823,26077,28131,25538,21163,21452,23236,28167,25567,31193,25230,20160,25590,23514,25046,25687,32123
MA-Middlesex,7139,6317,12328,13021,12008,9423,13168,13648,14565,14101,13622,13537,10122,13113,12747,14390,13476,12438,12127,10436,12008,13000,15481,12883,14136,11952,9729,13387,12619,13874,13269,14077
MA-Middlesex,7131,304,340,436,478,325,290,292,355,336,404,496,389,281,274,307,331,335,447,388,363,279,417,456,573,669,498,439,258,263,292,371
MA-Middlesex,8131,845,952,1172,1122,2208,1286,1302,1327,1329,1436,1498,2588,1273,1211,1434,1198,1311,1115,2020,855,1201,1273,1252,1459,1223,2346,1318,1141,1256,1227,1389
MA-Middlesex,8121,465,999,1103,875,663,975,1221,1289,1207,1175,1062,798,1006,966,1201,1119,1070,942,767,842,1086,1187,1084,1152,903,727,1131,978,1049,1080,1141
OH-Franklin,7211,2187,2618,3374,3336,2081,2998,3497,3634,3712,4613,4783,2831,3112,3371,3790,3331,4130,4803,3019,2702,3388,3599,3500,4432,4239,2266,3195,3138,3236,3454,5325
OH-Franklin,7224,1861,2598,3503,3607,2217,2514,2722,2885,3231,4504,4628,2550,2552,2593,2907,2924,3589,4026,2736,2312,2330,2859,2909,3694,3558,2093,2462,2227,2483,2848,4093
OH-Franklin,7225,22812,36617,44163,41000,33363,37360,39404,41712,43339,50782,48349,34884,36106,35222,41582,41247,46018,43380,34986,34855,34507,40816,38226,47598,40213,31289,36301,33563,35654,38631,50432
OH-Franklin,7139,4036,7975,8350,10137,6455,8535,8830,9459,9294,9204,9169,6677,8236,9642,9140,10228,7819,10211,6681,7968,7711,10331,8108,8617,8814,5997,8222,7580,8336,8266,9529
OH-Franklin,7131,75,129,138,133,89,78,93,104,99,117,146,122,85,83,131,99,132,150,126,131,86,92,99,113,166,130,102,81,79,83,105
OH-Franklin,8131,1427,1731,1954,2137,5321,2556,3003,3643,3265,3109,3357,6016,2802,2941,3510,3008,2740,2907,5516,2278,2888,3291,2873,2807,2732,5249,2717,2603,3079,2839,2641
OH-Franklin,8121,344,1047,1058,816,543,1034,1145,1174,1250,1197,889,675,1073,950,1123,1218,980,856,639,964,1058,1154,1050,1093,809,525,1075,949,955,1079,1249
VA-Fairfax,7211,1316,1573,1823,1820,1472,1946,2285,2152,2143,2088,2066,1702,1955,2043,2234,1854,2057,2451,2041,1723,1885,2095,2585,2550,1935,1488,1898,1906,1955,1893,2065
VA-Fairfax,7224,615,773,953,1101,726,693,598,949,867,1010,1291,821,761,780,849,801,990,1154,991,776,701,963,991,1169,1196,875,735,693,795,775,1088
VA-Fairfax,7225,16283,25127,28186,25589,20055,24026,21838,26100,27327,30989,29601,22418,23577,22463,26143,25667,28240,23632,23493,23878,23118,26191,25508,30268,25139,20746,26374,24577,24235,24839,30291
VA-Fairfax,7139,3342,6058,6122,6089,5134,6284,5158,6240,6638,6976,7177,5535,6104,5899,6610,6319,6389,6019,5636,6362,6296,6845,6065,6724,6271,5390,6565,6235,6190,6256,6580
VA-Fairfax,7131,48,31,45,72,67,36,31,49,49,40,85,100,32,20,27,39,37,73,84,48,14,32,32,40,93,90,32,30,29,44,39
VA-Fairfax,8131,1142,626,759,927,2994,1100,941,842,1252,1379,1318,3246,1006,1227,1412,1168,1325,1025,3104,689,1105,1318,1210,1491,1498,3098,869,868,1386,1207,1383
