series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14
S,672.7799816838213,672.7799816838213,672.4680584785986,671.9507899764311,671.303764392187,670.5790746011554,669.8119139756845,669.0257189852125,668.235913765166,667.452529504926,666.6819939577671,665.9283373997665,665.193999206917,664.4803652513514,663.7881253812718,663.1175111467812,662.4684539460513,661.8406902961561,661.2338319474251,660.6474125966819,660.0809190048143,659.5338117083021,659.0055387804174,658.4955449467218,658.0032775939478,657.528190701277,657.0697473825604,656.6274215004314,656.2006986608822,655.7890767948072,655.3920664645615,655.0091909877018,654.63998643933,654.284001573865,653.9407976933204,653.6099484799913,653.2910398053626,652.9836695230284,652.6874472507542,652.4019941450939,652.1269426708467,651.8619363669208,651.606629609717,992.9001717101505,1334.0329338966526,1675.0107483374093,2015.8365754547262,2356.5054233659534,2697.0022787726193,3037.3011594145637,3377.364266919294,3717.140651278384,4056.564041895721,4395.5496212213575,4733.989555380257,5071.747085478278,5408.648952446123,5744.475903614859,6078.951037591996,6411.725816925374,6742.363754202285,7070.322100947521,7291.942464844604,7271.199130940713,7246.7710939807275,7218.08713826792,7184.693953933502,7146.240524101409,7102.484416835354,7053.302000210369,6998.6944213124225,6938.786236880252,6873.816504590073,6804.123794036423,6730.127293572908,6652.306236800329,6571.1795186448135,6487.286850521347,6401.172281115711,6313.370471750978,6224.395792576696,6134.734092704542,6044.836873402119,5955.117534781555,5865.949351932897,5777.664849600323,5690.556273321109,5604.876891294552,5520.842899847116,5438.635742981391,5358.404691304939,5280.2695567159335,5204.323446248061,5130.635481481716,5059.253429155669,4990.206204417774,4923.5062209361695,4859.151572262287,4797.128036784584,4737.410904697981,4679.966629961205,4624.754313506583,4571.727026248739,4520.832981918565,4472.01657060142,4425.2192642292,4380.380405283437,4337.437889708007,4296.328754582595,4256.989680533408,4219.35741820379,4183.369147411384,4148.962776908345,4116.077191957577,4084.65245625594,4054.6299740851746,4025.9526179596414,3998.5648264706915,3972.4126765025676,3947.4439335142447,3923.608083144783,3900.8563470048225,3879.141685161615,3858.4187875068565,3838.6440559128628,3819.77557883048,3801.773099758801,3784.597980819593,3768.2131624957024,3752.583120440302,3737.6738201303283,3723.4526700208535,3709.8884737554763,3696.9513818995024,3684.612843585997,3672.845558398548,3661.6237842208297,3650.9228604867626,3640.7191764065724,3630.990136942832,3621.714127535151,3612.8704782864165,3604.439428119217,3596.4020892643166,3588.740412337198,3581.4371521819185,3574.475834605578,3567.840724085725,3561.516792502905,3555.4896889282218,3549.745710479323,3544.271774245859,3539.055390276374,3534.0846356117554,3529.3481293453756,3524.835008686346,3520.534905999686,3516.4379267953277,3512.534628636663,3508.816000938549,3505.2734456243284,3501.8987586113303,3498.6841120944446,3495.622037597715,3492.7054097643486,3489.927430856129,3487.2816159338936,3484.761778691444,3482.362017916074,3480.0767045496764,3477.9004693252446,3475.8281909544207,3473.8549848426073,3489.1788224982524,3504.579455980337,3520.0538768072865,3535.599084723274,3551.2121258712004,3566.8901183718913,3582.630268846232,3598.429882458893,3614.2863683605024,3630.1972418915157,3646.1601245354923,3662.1727423351686,3678.232923284642,3694.3385940652342,3693.2851461973537,3692.2803168571636,3691.321680580303,3690.406998335977,3689.534185958997,3688.70129063298,3687.9064732001507,3687.1479946924287
E,17.494929290056206,13.965928766714104,11.460705980114883,9.666171060208315,8.36337894787129,7.401044562090568,6.675298888835188,6.114981819635507,5.671299685492846,5.310694208688659,5.009979776436611,4.753045153424074,4.528619892257385,4.328760474696076,4.1478217381431355,3.981755535579525,3.827630446406269,3.683301244448309,3.5471801959049163,3.4180778911903476,3.295091779147934,3.177527591695709,3.0648435686768347,2.9566105791312003,2.852483393345587,2.7521798273845013,2.65546548354941,2.5621424970381237,2.472041172109956,2.385013718404049,2.300929525723709,2.2196715747867812,2.1411336933836815,2.0652184465806807,1.991835505997487,1.9209003836179448,1.8523334447880784,1.7860591362992382,1.7220053810332248,1.6601031021639499,1.600285848495266,1.542489498966247,1.4866520292429195,1.4327133270472425,1.5504348175842306,1.7993577903162676,2.150056434501036,2.586992890035658,3.1077849417342485,3.7214998661159036,4.447192040720233,5.3132239134229104,6.357557371008304,7.6290437485303295,9.189696628753385,11.117945505201568,13.512899592574302,16.499669828431657,20.235779043445884,24.918611312380097,30.793685219348813,38.163255477351285,47.39433573156785,58.57749177894049,71.18953361733193,85.51344835901952,101.65723436730063,119.60481205584519,139.23476040228567,160.33135088984463,182.59759180250467,205.67298963985832,229.15526713426704,252.62378070856283,275.6621184068312,297.8778198221738,318.9179286170013,338.4798687716346,356.3177613052594,372.24471223103455,386.1318181722366,397.90469861467403,407.53832459982624,415.0508170565591,420.49676666140107,423.96050264454,425.54962292004535,425.38899855992724,423.6153840632096,420.372700734124,415.8080120966865,410.06817537425604,403.29712925869393,395.63376321256067,387.21030536586744,378.15116296021074,368.5721498329219,358.58003847794487,348.27237887228455,337.73753183231463,327.0548706536679,316.29511082477063,305.52073343309695,294.7864733385101,284.139848170159,273.6217086625963,263.26679476945475,253.10428539070693,243.15833245059451,233.4485725064441,223.99061109809242,214.7964767099204,205.87504255860173,197.23241548365215,188.87229204570818,180.7962825664973,173.0042043080843,165.4943453166385,158.2637006732676,151.30818302342578,144.62280931574273,138.20186568656868,132.03905239119646,126.12761061738857,120.46043293029462,115.03015899716837,109.82925813110357,104.85010007970703,100.08501537060437,95.52634641347659,91.1664904498245,86.997935338167,83.01328906477576,79.20530377885788,75.56689506657919,72.09115710052141,68.77101876644284,65.59975375405429,62.57094277861976,59.67844567305993,56.91638036087506,54.279106608998326,51.761213087778536,49.35750670910885,47.063003527154024,44.872920707232886,42.78266922409067,40.78784706009912,38.88423275035658,37.067779174810994,35.33460753420406,33.6810014716739,32.10340131869809,30.598398455154182,29.162729780361342,27.793272296278396,26.48703780644613,25.24116773539401,24.052928073519816,22.91970445220026,21.838997353314628,20.80841745660742,19.82568112748005,18.888606046951352,17.995106984704965,17.143191715374382,16.330957077518903,15.556585174122208,14.818339712902215,14.114562484253844,13.443669974252069,12.804150109815499,12.194559132865054,11.61351860010218,11.072887192700192,10.56752224042459,10.09331020421116,9.646920911354629,9.22562395908023,8.827151209442633,8.44959349956655,8.091322788594521,7.750933247111638,7.427196480353794,7.1190273207927035,6.825457544779583,6.545615547276123,6.278710511241124,6.017025862564953,5.761934031931127,5.5143441757527665,5.274827193781355,5.0437074775666915,4.821130325209529,4.607111536218359
I,0.0,2.127349888083951,3.655392081696771,4.756560608017877,5.551423643614556,6.124280611154254,6.53429100344411,6.8232512807337935,7.0209612535786174,7.148903531009221,7.22276149104803,7.2541445153756134,7.25177413978704,7.222303712400567,7.170888396883687,7.101584502852671,7.017631588231668,6.921653591181545,6.815803679416841,6.701869701846253,6.581351849538613,6.455520549785534,6.325460174026487,6.192102466988516,6.056252452317807,5.918608772497048,5.779779865584316,5.640296992281912,5.500624852455044,5.361170335302703,5.222289807863197,5.0842952458620445,4.947459437646179,4.8120204381574805,4.678185410041184,4.546133959172894,4.416021049377254,4.287979563951557,4.162122568403878,4.0385453185621385,3.9173270501783026,3.7985325798060185,3.682213741676469,3.5684106812421414,3.45715302278147,3.3691106847376417,3.318380290380416,3.314352610900293,3.3637777817686136,3.472576254815823,3.6472974091812205,3.896283649480885,4.230658807291699,4.665272900376933,5.2197281738408945,5.919599426049412,6.797952347670699,7.897258864771641,9.271806399676425,10.990693855379607,13.141493748015051,15.83462738193462,19.208435951238425,23.434821510694853,28.682946578109576,35.044821767835664,42.6395075358359,51.58967189568948,62.006214172993865,73.97639718357502,87.55427054360594,102.75344627622053,119.54261212361992,137.84404466349355,157.5350888941242,178.45226731777862,200.3974582028673,223.14547074180638,246.45233672724532,270.0637069953648,293.7228543646683,317.1779154244992,340.18813130901214,362.5289603882192,383.9960278327689,404.40794692134887,423.60809614320004,441.4654674086584,457.87471735838466,472.75555918689827,486.0516295880538,497.7289569630004,507.77414499783356,516.1923717529598,523.0052897365417,528.2488979433997,531.9714431310299,534.2313950570932,535.0955292293665,534.6371410053392,532.9344066199076,530.0688998498762,526.124267437834,521.18506196751,515.3357274700431,508.65973050675996,501.2388276851485,493.1524593959108,484.47725889683375,475.2866656128034,465.65063158246966,455.63541028514027,445.3034175624371,434.7131549548023,423.9191864594292,412.97216044842804,401.91886923617716,390.80233953132233,379.66194773551086,368.5335547458774,357.44965557330295,346.43953969829676,335.5294586480533,324.7427977907031,314.1002498063051,303.61998771005125,293.3178356735556,283.207436217601,273.3004126372336,263.60652577074677,254.1338244410567,244.88878908437667,235.87646824000922,227.1006077094036,218.56377230512078,210.2674602035657,202.21220999164572,194.3976573353694,186.8226491410184,179.48534398964492,172.3833011432624,165.5135598736885,158.87271046945924,152.45695798870798,146.2621796153518,140.2839763203281,134.51771941336412,128.95859248272882,123.60162915271852,118.4417470356406,113.47377821277223,108.69249654432889,104.09264207983351,99.66894281597382,95.4161340280253,91.3289753824494,87.40226602181137,83.63085779830601,80.0096668186512,76.5336834506972,73.19798093064963,69.9977226992025,66.92816858502806,63.98467994491228,61.16272386129057,58.45787648999159,55.865825643589446,53.38237268886686,51.00343383046914,48.72504084685458,46.54334133909329,44.45459854790988,42.4551907895809,40.541610556864,38.71046332703171,36.960068132088715,35.28825314263024,33.692520077133594,32.17016557397632,30.71837052871874,29.334265564047072,28.01497870228424,26.757669757317757,25.559554811760318,24.417923291165433,23.330149512749646,22.293700114211227,21.30613841672959,20.3651265139525,19.46757521140616,18.610809335116745,17.792478276706575,17.010488896784338,16.262954952501072,15.548158768406447
A,0.0,1.401650635258152,2.242473269340597,2.71576100332942,2.951372813707352,3.035861790377292,3.0264879510317586,2.9608289640081136,2.863305763193485,2.749584841551502,2.6295357897380773,2.509212457400448,2.392176793370429,2.280381080899406,2.1747538472082604,2.0755871194296662,1.9827906577619139,1.896057268149374,1.814968834847165,1.7390629926499814,1.667873818919394,1.600955521783669,1.5378951332388051,1.4783182153192498,1.4218902391557156,1.3683153888097601,1.3173339315436277,1.2687188872824136,1.2222724572785169,1.1778224912537165,1.1352191536438465,1.0943318727014175,1.0550466073468183,1.0172634364574695,0.9808944574200743,0.9458619709691688,0.9120969247170986,0.8795375864177983,0.8481284186163459,0.8178191280730677,0.7885638656659676,0.7603205550187515,0.7330503306574658,0.7067170689390432,0.6812869972501407,0.6703339107742667,0.6814970564397093,0.7185425001237643,0.7832442498799695,0.8768334861541861,1.0010235660535454,1.158714499470613,1.3545032520205647,1.5951161455373675,1.8898588209291043,2.2511590176692002,2.695262339102295,3.243131581076872,3.9215940157923015,4.764774616924504,5.815841750720154,7.129069348525996,8.772179076487886,10.828860576514037,13.37345503453498,16.423637349489706,20.01624787893927,24.189470266837954,28.972624110409477,34.37948392664078,40.403807675151626,47.01679751706336,54.166487370412504,61.77899197108687,69.7613842640252,78.0058123988715,86.39437980901884,94.80430309278205,103.11291792826212,111.20219787451175,118.96255992954222,126.29583538259605,133.1173734098812,139.35731299601073,144.96110563868294,149.8893991502946,154.11740522710437,157.63387414521247,160.43979253424996,162.54690770608755,163.97616687859642,164.75614362387836,164.9215082403428,164.51158431191712,163.5690209455067,162.13859928419012,160.26618291227902,157.9978146122059,155.3789564407318,152.45386606193821,149.26509949070953,145.85312864881777,142.25606121526693,138.50944998173284,134.64617914390186,130.696415534998,126.68761362634989,122.64456409028283,118.58947677072973,114.54208998114422,110.51979910610217,106.53779849270666,102.60923156048194,98.7453449214511,94.95564307911751,91.2480409642575,87.62901216827716,84.10373125526849,80.67620897728902,77.34941959021593,74.12541977671579,71.00545893546955,67.99008079871123,65.07921649996725,62.272269336765916,59.56819156465626,56.9655536242103,54.46260624630809,52.05733590689621,49.747514114030565,47.53074101033899,45.40448376560792,43.3661102191458,41.41291821169264,39.54216102339914,37.751069308995,36.03686989466788,34.39677329528859,32.82800457548577,31.327825061045857,29.893547506771277,28.522546570336445,27.212265906406824,25.96022281653372,24.764011122288213,23.62130273934231,22.529848295812677,21.487477042926077,20.492096238465617,19.541690135393132,18.634318673773187,17.768115949592122,16.941288516406896,16.152113562952863,15.398937000463464,14.680171486506936,13.994294406921021,13.339845833432328,12.715426471435917,12.119695609939972,11.551369083679745,11.0092172557552,10.492063027763715,9.998779883223467,9.528289969072821,9.079562219154933,8.65161052283348,8.243491941217307,7.854304972886658,7.483187870500976,7.1293170092200295,6.791905307479032,6.470200700318923,6.163484665179398,5.871070799810216,5.593358975273853,5.330257708521546,5.08136410049663,4.846088383716871,4.623739049817569,4.413580070874773,4.214868492464723,4.026878330713037,3.8489150083022077,3.680323338910388,3.5204911868913236,3.368850295101166,3.2248753200706144,3.088081790293069,2.9574631224669563,2.8323223992671616,2.712173813965617,2.5966736849418632,2.485572507855211,2.378681921964384
IH,0.0,0.0,0.08509399552335804,0.22642554796821251,0.4036918496935753,0.6025781381671911,0.8129632506345161,1.0276733273331338,1.2416181241605837,1.451191553624756,1.6538538108070642,1.8478382028170028,2.0319438147113287,2.205387521763224,2.367697282095527,2.5186343541141554,2.6581359516350322,2.7862724745228404,2.9032152394353044,3.0092118566951274,3.1045672385185483,3.1896288037511877,3.2647748475685625,3.330405327036651,3.3869345127182147,3.43478509827935,3.474383461782993,3.5061558460390154,3.5305252792730952,3.547909097200377,3.5587169573312276,3.5633492587898985,3.562195898064596,3.555635304330997,3.5440337083041404,3.527744606700286,3.5071083908580656,3.4824521132643915,3.4540893699419803,3.422320280097001,3.3874315472592453,3.349696588497208,3.309375720251733,3.266716390978418,3.221953452178816,3.1753094605794803,3.127820995580419,3.0810290050771414,3.0367616221937084,2.9970120563145803,2.9638959308747834,2.939669414266292,2.9267928740134677,2.9280304134560544,2.9465814857050154,2.986245995012617,3.0516287348739186,3.1483928255783824,3.283575218957695,3.4659804645761785,3.7066717143424395,4.019580030281387,4.422253726937355,4.936767547913876,5.590805297343096,6.4172283157690515,7.450692229514207,8.728625957917822,10.291216837242393,12.180781548597698,14.440698439774927,17.114018060893276,20.241864475245794,23.86174886241729,28.00592043999784,32.69987122066787,37.96109095491414,43.79814066664989,50.21008237132485,57.18627319349213,64.70650715911867,72.74146896700955,81.25345138670366,90.1972811109193,99.52139597458913,109.16901832746237,119.07937391106334,129.1889118600018,139.4324886074226,149.74448589033156,160.05984025783266,170.3149681666117,180.4485767071333,190.40235513978024,200.1215467025431,209.55540360166344,218.65753076878477,227.38612593855194,235.70412495600272,243.57926205376467,250.98405523351175,257.8957269275883,264.29606988098874,270.17126774825005,275.51167930253877,280.31159445471695,284.56896951946635,288.2851483769521,291.4645753884239,294.1145051529224,296.2447134550505,297.86721306130914,298.99597738191727,299.64667443044914,299.8364129868224,299.5835024000592,298.9072270543477,297.8276361627456,296.36534924415133,294.5413773772412,292.37696010597546,289.8934176909504,287.1120182553002,284.0538592590919,280.7397626484928,277.1901829618889,273.42512763135477,269.4640886914226,265.3259850952664,261.02911483876017,256.59111610322714,252.02893664612853,247.35881069377908,242.59624261994023,237.75599672757386,232.85209248704993,227.89780462177583,222.905667470777,217.88748136762285,212.85432321966934,207.8165604974655,202.78386798145937,197.76524672064855,192.76904474334006,187.80297912929166,182.8741591092288,177.98910990497038,173.15379706327582,168.3736510705957,163.65359206531133,158.99805448964756,154.41101154588148,149.89599934123908,145.45614062336458,141.09416802376228,136.81244674039365,132.61299660286812,128.49751347455677,124.46738995563274,120.52373535961694,116.6673949435965,112.89896837897761,109.2188274555195,105.62713301655197,102.123851127769,98.70876848588574,95.38150707679594,92.14153809573095,88.98819514434331,85.92068672166499,82.93810802756143,80.03945209865594,77.22362029776846,74.48943217872893,71.83563474901825,69.26091115308387,66.76395288006854,64.34343965039449,61.998027033166615,59.72633962917904,57.526968218687216,55.398469691686735,53.33936888909434,51.348161713928036,49.42331904300154,47.563291097068216,45.76651202208125,44.03140450465649,42.35638429714207,40.73986456652249,39.180225991285596,37.67583518698136,36.225058496014555,34.826272302081996,33.477870729695184
IN,0.0,0.0,0.08509399552335804,0.22772129210509162,0.4083807820740453,0.6132164403205389,0.8323285228068903,1.0586011342603958,1.2868903128553553,1.5134610084199578,1.735594981019635,1.9513159531529114,2.159195361578266,2.3582137465428343,2.5476607725115294,2.727062265119217,2.89612629816735,3.054702838209153,3.2027531361869452,3.3403262037870487,3.46754049984493,3.5845694954674525,3.6916301636318236,3.788973702491492,3.8768779870428727,3.9556413753281405,4.0255775894251755,4.087011459374088,4.1402753676637545,4.185706268313983,4.2236431816688516,4.2544250863740505,4.27838914548278,4.295869215523557,4.307194596599111,4.312688988837544,4.312669626270685,4.307446563825277,4.297322096842456,4.282590295585438,4.26353663970122,4.240437739681106,4.21356113410223,4.183165152894399,4.149498838114664,4.112801914766996,4.0741307954660355,4.035061209173754,3.9974780677113353,3.9634568021877206,3.9352221415162942,3.915166973666381,3.9059169754684913,3.9104320530606262,3.932141294992304,3.9751132760453487,4.04426799243364,4.1456405933246145,4.286710604610379,4.476813639851598,4.727655588878548,5.053951608521409,5.4742131743081375,6.011704786504166,6.695585970999929,7.560553106479513,8.643519860963885,9.984605683090237,11.627144917669185,13.617080487017923,16.001908427686804,18.82928386814075,22.145396816182302,25.993236971385976,30.410872234496356,35.42985899494076,41.07388381934669,47.35770955010833,54.286468852955146,61.85531922244368,70.0494483934898,78.8443996422499,88.2066730407084,98.0945509875095,108.4590934340588,119.24524912484806,130.3930328294258,141.83872401497123,153.51604889964895,165.35731471151982,177.2944717890559,189.26008557103412,201.1882063262441,213.0151295500775,224.68004425900958,236.12556994964714,247.2981857959406,258.14855779832646,268.63177114659516,278.7074760940875,288.3399562444083,297.49812839961714,306.15548308140205,314.28997457741104,321.8838689393088,328.923557814958,335.3993453745495,341.30521492262824,346.63858110149795,351.4000329074847,355.59307207612204,359.22385075741795,362.3009118063464,364.83493446207297,366.83848768526707,368.32579296741824,369.31249801913395,369.81546238462494,369.85255571483884,369.4424691593005,368.60454010359865,367.35859028236627,365.7247771332212,363.7234581221457,361.37506766199084,358.7000061601294,355.71854066586116,352.4507165403369,348.9162795390442,345.1346076770533,341.124652238243,336.9048872898043,332.49326707084776,327.9071906375117,323.16347316533734,318.2783233317718,313.2673262265534,308.145431264627,302.9269428755111,297.6255161517395,292.2541566981851,286.82522404798686,281.35043810758077,275.8408881702229,270.30704409953046,264.7587693356635,259.20533541948987,253.65543776634138,248.11721245218584,242.59825380223086,237.10563259590154,231.64591472335775,226.22518014767158,220.84904204378975,215.5226660007272,210.2507891872663,205.03773939394932,199.88745387547263,194.80349792784384,189.78908314394232,184.84708529951283,179.9800618292011,175.19026885907624,170.47967776823666,165.84999125762337,161.30265890911875,156.8388922224319,152.4596791212181,148.1657979233781,143.95783077358044,139.8361765387768,135.80106316986942,131.85255953477252,127.99058672991329,124.21492887876794,120.52524342734768,116.92113502833658,113.40213813291288,109.96770689303943,106.61721034445205,103.349931366271,100.16506830328305,97.0617384267129,94.03898262473203,91.0957708742567,88.23100816497069,85.44354063548266,82.73216174787655,80.09561837640307,77.5326167229725,75.04179398076955,72.62173780514928,70.27100138525535,67.98811519620884,65.7715962328129
D,62.0,62.0,62.0,62.00047123861453,62.00172515154767,62.00396074040182,62.007297733631844,62.01179981011254,62.01749092088934,62.02436682794962,62.03240332327393,62.04156213375932,62.051795202605355,62.06304782251304,62.07526094934849,62.08837292487606,62.102320768742665,62.11704115289412,62.13247113914081,62.14854873802079,62.16521333130332,62.18240598931876,62.200069706354334,62.21814957164288,62.23659288932341,62.25534925770718,62.27437061592375,62.29361126432454,62.31302786373392,62.33257941764724,62.35222724070652,62.37193491617962,62.391668244688624,62.411395186047656,62.43108579575858,62.45071215745759,62.47024831239613,62.48967018686514,62.50895551832637,62.528083780892366,62.54703611069377,62.56579523158513,62.58434538156642,62.60267224023354,62.620762857517235,62.63860558392294,62.65619000244401,62.67351143650521,62.6905737430846,62.70739090310518,62.723987935603965,62.74040157564393,62.75668105263218,62.77288922114617,62.789104242980066,62.80542199805067,62.82195940961169,62.83885890161748,62.856294259588424,62.874478238697364,62.89367235247797,62.914199380647794,62.93645925119236,62.96094907220233,62.98828819860293,63.01924929434457,63.05478700487349,63.09604789363474,63.14438580018006,63.20137711589397,63.268832576006915,63.3488031389565,63.44357817108994,63.55567477805016,63.68781779713249,63.84291065727692,64.023997958615,64.23422115706386,64.47676911829056,64.75482551353528,65.07151507528641,65.42985063818156,65.8326826928313,66.28265291249144,66.78215280697678,67.33328834206247,67.93785105685849,68.59729593115368,69.31272600895606,70.08488357833546,70.91414754262281,71.80053649288188,72.74371690342974,73.74301581704557,74.79743735980944,75.9056824225319,77.06617086185796,78.27706560505008,79.53629808428707,80.84159447565503,82.19050227194496,83.58041677449492,85.00860714566741,86.47224171859983,87.96841231344591,89.49415735859715,91.04648366077214,92.62238670904671,94.21886943471668,95.83295938132714,97.46172426737546,99.10228594828322,100.75183280448836,102.40763059921512,104.06703186294982,105.72748387220282,107.3865352980918,109.04184160594988,110.6911692908406,112.33239903583173,113.96352788039832,115.58267048563145,117.18805958123575,118.77804567679928,120.3510961166855,121.90579355427583,123.44083391731708,124.9550239319091,126.44727826830574,127.91661636727048,129.36215900130205,130.78312462067393,132.17882552996394,133.54866393661862,134.8921279091322,136.20878727863845,137.498289514132,138.76035559816432,139.99477592669857,141.2014062442906,142.3801636378558,143.53102260790766,144.65401123253713,145.74920743638228,146.81673537429128,147.8567619372179,148.86949338603867,149.8551721173936,150.814073564284,151.7465032329838,152.65279387680317,153.53330280637155,154.38840933535545,155.21851235988728,156.02402806943812,156.80538778640894,157.56303593133552,158.29742811028666,159.00902932078478,159.69831227237674,160.36575581783214,161.01184349083576,161.63706214596857,162.24190069673105,162.82684894735155,163.39239651413493,163.93903183214243,164.46724124304615,164.97750816007147,165.47031230602326,165.946129020485,166.4054286323839,166.84867589422515,167.27632947441543,167.6888415042159,168.08665717599095,168.47021438954351,168.83994379832703,169.1962687442716,169.5396051240377,169.87036121751774,170.18893750054295,170.49572645720357,170.7911124023659,171.0754713214178,171.3491707316776,171.61256956800335,171.86601809377296,172.1098578374241,172.34442155405307,172.57003321109738,172.7870078084191,172.99565130042643,173.1962605945606,173.38912360690367
