beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
0.46312924282393014,0.2,0.5113224930518702,0.04,0.14259569035337077,0.046530896734049115,0.1344402952854426,0.018754339977748186,0.09566223712490882,0.95,0.03333333333333333,0.6420804802888498,0.9300000000000002,0.005592527070514877,0.012179050810248705,0.0360361594707811,0.995602337379739,0.9702756825011754,2021-04-26
