series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10
S,17425870.00253978,17425594.325018622,17425225.873727925,17424789.4871651,17424298.032470595,17423757.50659655,17423169.9265802,17422534.96335366,17421850.86171786,17421114.954773627,17420323.94787559,17419474.07147669,17418561.159238383,17417580.683373123,17416527.765331432,17415397.172085267,17414183.303801354,17412880.176171113,17411481.39923357,17409980.15371973,17408369.165492304,17406640.67840193,17404786.425741985,17402797.600411754,17400664.82386284,17398378.1138916,17395926.851341974,17393299.74579367,17390484.800327357,17387469.275480404,17384239.652532507,17380781.596290443,17377079.917574953,17373118.535650402,17368880.44087912,17364347.65792829,17359501.20990631,17354321.08385933,17348786.198115624,17342874.372026354,17336562.298714697,17329825.521511722,17322638.41482484,17314974.17025293,17306804.788829587,17298101.080340713,17288832.67072314,17278968.018604733,17268474.4420906,17257318.156932455,17245464.327234447,17232877.129846793,17219519.833572995,17205354.894265454,17190344.066802207,17174448.53482228,17157629.05894485,17139846.144005496,17121060.225609824,17101231.8760297,17080322.02915086,17058292.223825254,17035104.86459053,17010723.49829914,16985113.10475799,16958240.399026558,16930074.142568886,16900585.4600163,16869748.157887775,16837539.04124979,16803938.22399251,16768929.428170366,16732500.26771592,16694642.51179915,16655352.323178481,16614630.467081117,16572482.486459974,16528918.839899717,16483954.998977982,16437611.502517398,16389913.965874024,16340893.044178179,16290584.349252852,16239028.320758238,16186270.052924786,16132359.079016766,16077349.116391838,16021297.775669076,15964266.23807204,15906318.905461935,15847523.027910123,15787948.31387515,15727666.528147329,15666751.082707413,15605276.62552333,15543318.632089857,15480953.004214076,15418255.680178039,15355302.259984456,15292167.648926923,15228925.722237376,15165649.013064642,15102408.425541421,15039272.974213984,14976309.550648704,14913582.71760003,14851154.530731132,14789084.387525745,14727428.902719898,14666241.809316542,14605573.884024346,14545472.895782953,14485983.575898686,14427147.608214535,14369003.637672765,14311587.295594579,14254931.239994952,14199065.209268555,14144016.087620895,14089807.98067395,14036462.299744355,13983997.853371574,13990517.17810257,13997652.961919252,14005427.446549011,14013854.548938615,14022942.60976099,14032696.17471489,14043117.153158806,14054205.57566116
E,2364.042913428362,2166.427348681561,2101.1491671203926,2116.8752725523536,2184.521065564764,2287.6950157240835,2417.267172973535,2568.281553556453,2738.200517352975,2925.906172468698,3131.132180667653,3354.140427666121,3595.5371598263027,3856.1686989969485,4137.06269115232,4439.3955209987935,4764.4748604516335,5113.731054348001,5488.71373779213,5891.091609326923,6322.654154043066,6785.314605367707,7281.113715183325,7812.2240608413185,8380.954706642446,8989.756086041181,9641.224996000508,10338.109606129836,11083.314387914323,11879.904866582536,12731.112091731966,13640.336713761124,14611.152542050415,15647.3094480753,16752.735462495537,17931.537899969197,19188.003329215873,20526.59618895044,21951.955833028103,23468.891770848193,25082.376852203564,26797.53812987173,28619.64511896267,30554.095160119334,32606.395584978738,34782.14237783375,37086.995028293975,39526.647277142685,42106.79347282879,44833.090280487086,47711.113520440755,50746.30996017505,53943.94394406585,57309.03881981244,60846.31321042446,64560.11228624386,68454.3343128712,72532.35288744724,76796.9354262434,81250.15862885205,85893.32181545062,90726.85920969049,95750.2524157969,100961.944508582,106359.25731253668,111938.31358357058,117693.96591646275,123619.73427470855,129707.7540695073,135948.7366941499,142331.9443432408,148845.1808088917,155474.79974622678,162205.7316387042,169021.5303730981,175904.43996062316,182835.48152358274,189794.56021772252,196760.59129305105,203711.64402582782,210625.1017982787,217477.83617711117,224246.39246313195,230907.18386674387,237436.69122006153,243811.66497512665,250009.3261651063,256007.56302360314,261785.12006474903,267321.77661844745,272598.51208263315,277597.6554866703,282303.0173439115,286700.00219256646,290775.7006673346,294518.9603948569,297920.43544977775,300972.6145322761,303669.82842124044,306008.2376107917,307985.8013447832,309602.229519648,310858.9191281132,311758.8770644901,312306.6312078631,312508.1317454535,312370.64469884255,311902.6395755835,311113.67299362615,310014.2700218091,308615.80485240265,306930.38227714965,304970.7212819161,302750.0419120191,300281.95639502787,297580.36534427607,294659.3597077718,291533.12897632964,288215.876023671,284721.7388214683,281064.71915487415,277258.61835955293,273316.9800098002,269548.0180707947,265894.9201434971,262320.57273283636,258800.86892288245,255320.3230957131,251869.18627096215,248441.54005244587
I,506.1256421071941,639.933503161822,721.4550253365402,776.9950908002521,821.2493599991672,862.3844884606997,904.914472297313,951.3269191181514,1003.0007558722583,1060.7226784090103,1124.9766591388372,1196.1053410957497,1274.3993109763755,1360.1459446591143,1453.6557402342496,1555.276244714015,1665.3992581283874,1784.4644966402643,1912.9614827980881,2051.430634177626,2200.464073790143,2360.7064349852817,2532.8557941336467,2717.6647874084524,2915.9419259164615,3128.553100662345,3356.4232565656175,3600.5382080288773,3861.9465645982077,4141.761732507521,4441.163955496847,4761.4023557684,5103.796933040901,5469.740476253435,5860.700338496769,6278.220021197243,6723.920508458122,7199.501286809071,7706.740979478387,8247.4975177572,8823.70776516398,9437.386503061307,10090.624679273838,10785.586814289085,11524.507453011336,12309.686544044625,13143.483623409229,14028.310675799561,14966.623544369482,15960.911760028293,17013.68666383484,18127.46770180965,19304.766780892107,20548.070588406536,21859.820795812506,23242.392091209134,24698.068014485158,26229.014604497264,27837.251909422826,29524.62345948799,31292.76385541201,33143.06468565582,35076.63905012999,37094.28503627562,39196.44856388832,41383.18608584986,43654.127700846984,46008.441298656806,48444.79841587206,50961.342527064044,53555.66053032666,56224.75820398035,58965.04041025727,61772.29679976366,64641.69372572698,67567.7730085293,70544.45809872117,73565.06807149768,76622.33974942463,79708.45809598094,82815.0948541631,85933.45522674826,89054.33221328132,92168.16803931989,95265.12194200241,98335.14341854441,101368.04990637187,104353.60775014962,107281.6152259312,110141.98633893163,112924.83409066434,115620.55192377442,118219.89209796066,120714.0398258331,123094.68210027438,125354.07027086582,127485.07557154291,129481.23695979269,131336.8007941326,133046.75204611453,134606.836910716,136013.57684018865,137264.2741772748,138357.00970088097,139290.63251825518,140064.74284063288,140679.66826311237,141136.43423380412,141436.7294423026,141582.86688402414,141577.7413661664,141424.78421454632,141127.91592018495,140691.49743222122,140120.2807616076,139419.35951013264,138594.1198836246,137650.1926886,136593.40674986193,135429.744124171,134165.29742346148,132806.2295012961,131358.73569928735,129829.00879679824,128254.64123492216,126658.39809768899,125053.7766626084,123448.55532279349,121847.0469614129,120251.51904070463
A,444.736391964883,631.0338732412985,784.1357561074876,919.0517912122631,1044.8012838365014,1166.968827277385,1289.1637304047522,1413.8557556224598,1542.8558294686136,1677.5944496580296,1819.2846294999454,1969.0187873768532,2127.827719275924,2296.717703995962,2476.6949171036017,2668.782418208767,2874.032747381326,3093.537894091639,3328.437673387045,3579.927124793949,3849.2633065214613,4137.77171524308,4446.852476971949,4777.986402772433,5132.740970241346,5512.776269804574,5919.850939272233,6355.828098079943,6822.681282625288,7322.500375130477,7857.49750993361,8430.01293265307,9042.52077902915,9697.634731248147,10398.11350006992,11146.866071019827,11946.956642206767,12801.609169954336,13714.211426371756,14688.318460263492,15727.655339433413,16836.119038569308,18017.77932262957,19276.878461177297,20617.82959465588,22045.213559475185,23563.773965347882,25178.4103060253,26894.16887395398,28716.231241011268,30649.90006206496,32700.58195639827,34873.76722487684,37175.006168991924,39609.88179251198,42183.97868834022,44902.847943207686,47771.967931862084,50796.700921155425,53982.24546342432,57333.584628098404,60855.43020055889,64552.16306752776,68427.77010789416,72485.77801558275,76729.18459501938,81160.38818758162,85781.1160062123,90592.35227169526,95594.26715405085,100786.14762188189,106166.33138684159,111732.1451952283,117479.84875972525,123404.58563756288,129500.34234356903,135759.91693520415,142174.89822030196,148735.65661661004,155431.34753641984,162249.9279820396,169178.18682240666,176201.7889828221,183305.33352480552,190472.42532845598,197685.75982310748,204927.2199513939,212177.98430492243,219418.64514401855,226629.3348161392,233789.85892324196,240879.83446208906,247878.83107623432,254766.5135158755,261522.78340198286,268127.9184328338,274562.7072517078,280808.57831031294,286847.7212089115,292663.19916578906,298239.0514599598,303560.38489590463,308613.4535518337,313385.7262878167,317865.94170190697,322044.1504264248,325911.7448488167,329461.4765186315,332687.4616615604,335585.1753612801,338151.4350888625,340384.37435722555,342283.40735457995,343849.18546662974,345083.54663342494,345989.4585045736,346570.9563576178,346833.07673053123,346781.78769242513,346423.91663858003,345767.07644879504,344819.59079364385,343590.41931332246,342089.0833300317,340353.21439912426,338412.15665326786,336289.46492645005,334004.5792151542,331573.9564594891,329011.8429562703
IH,0.0,61.40948521693842,112.86788552506172,152.2745259133866,181.6161412987504,203.81534117064496,221.53935209811544,236.86573223535254,251.28795185795028,265.82994201757924,281.1744592970644,297.7718397571802,315.9219602037812,335.83208112700527,357.6559507149078,381.5194291262835,407.5368757845302,435.82142286763246,466.49131241581154,499.6737605091544,535.5073057643607,574.143254710777,615.7466084878572,660.4967075435836,708.5877369215067,760.2291756506305,815.646237106855,875.0803247074688,938.7895135751204,1007.0490604550819,1080.1519390451783,1158.4093946670846,1242.1515100481263,1331.7277723917873,1427.5076305889434,1529.88103017907,1639.258912405459,1756.07366236151,1880.7794897665474,2013.8527243284568,2155.7920059493913,2307.1183482226065,2468.375051775241,2640.1274420640475,2822.962404268549,3017.487685998226,3224.330936697252,3444.138450963554,3677.5735815823077,3925.3147870039447,4188.053277382709,4466.4902232555005,4761.333491615563,5073.293875663869,5403.080787052448,5751.397383119556,6118.935106605643,6506.3676217705,6914.344138827036,7343.482128260272,7794.35943796755,8267.50583924499,8763.39404240212,9282.430239084859,9824.944246017434,10391.17934353474,10981.281921570073,11595.29106519073,12233.128230743543,12894.587181504196,13579.324367670048,14286.849948801084,15016.519666585955,15767.527781299306,16538.90128579252,17329.49560569875,18137.991983260872,18962.896724525282,19802.542465533126,20655.091582785855,21518.541837139033,22390.734299136584,23269.36355864456,24151.990173719336,25036.055264373917,25918.89710784005,26797.769544675964,27669.86196123785,28532.32057512669,29382.270717589447,30216.839781617455,31033.180487490932,31828.494109299194,32600.05330671868,33345.224215917784,34061.48747141969,34746.45785634418,35397.902310672245,36013.756064848094,36592.136707833466,37131.35604327101,37629.92963329956,38086.58397544301,38500.261302611456,38870.12203848907,39195.544979484395,39476.125309219344,39711.670581660976,39902.194834080634,40047.91101087115,40149.22189385034,40206.70974417068,40221.124865609265,40193.37329920926,40124.50385543895,40015.694682740475,39868.239561101625,39683.53409665344,39463.06197882226,39208.381445769126,38921.11208722009,38602.92209677325,38255.51606875349,37880.62341801526,37479.98748505046,37059.16939698994,36624.12104104206,36179.89394992939,35730.32934592496,35278.15376431871
IN,56.707495003339474,103.21081795472983,156.3382923374503,209.039658903099,258.48057030144906,303.9832389125594,345.9068520089496,385.0517219088737,422.35286689765803,458.73155253882624,495.0314114426364,531.9984950095467,570.2829977086791,610.4506734418503,652.9976703673376,698.3656467004809,746.9557268980515,799.1407536749937,855.2757457685271,915.7066856789105,980.7778480831623,1050.8379003449072,1126.2449954574229,1207.3710530421988,1294.6053951344159,1388.3578750810645,1489.061612032409,1597.1754209389428,1713.1860087055259,1837.6099909162872,1970.9957699197241,2113.925303621731,2267.015784668449,2430.9212414489834,2606.334065199067,2793.986461179072,2994.6518162169186,3209.1459696725956,3438.3283699553776,3683.10309399807,3944.4197024830564,4223.273899066084,4520.707957322841,4837.810874640158,5175.7182078001,5535.611540595979,5918.7175295317475,6326.306469572103,6759.690318135945,7220.220112192634,7709.282710586895,8228.296791768087,8778.708036142854,9361.98342253939,9979.604570020443,10633.06005977905,11323.83667737353,12053.409523383469,12823.230950962123,13634.718301963216,14489.240429531197,15388.103014404085,16332.532704748313,17323.66013508841,18362.501908653012,19449.941658936874,20586.71034002368,21773.36593060978,23010.272772920856,24297.580803862023,25635.20497066541,27022.80515574198,28459.76696404719,29945.18374961936,31477.84027462875,33056.19840293583,34678.38522958289,36342.18403683062,38045.02844557501,39784.00009786333,41555.8301617906,43356.904894758205,45183.27543582296,47030.671924014416,48894.521958821795,50769.97333368013,52651.92088563475,54535.03721703323,56413.806960768416,58282.564181916314,60135.5324380722,61966.866960514395,63770.698370390426,65541.1773098597,67272.51934848502,68959.04952056712,70595.2458594628,72175.78131961255,73695.5635149669,75149.77175227932,76533.89089754716,77843.74168171093,79075.50712541112,80225.7548399277,81291.45504021137,82269.99418407475,83159.18422723618,83957.26755531644,84662.917719647,85275.23616271786,85793.7451704192,86218.37733135329,86549.46181812858,86787.70783166535,86934.1855673434,86990.30507170007,86957.79336089431,86838.67016797098,86635.22267585111,86349.97957776803,85985.68478740695,85545.27109814037,85031.83406530191,84448.60635818887,83798.93280015011,83089.7682783267,82329.36684282601,81526.00954355956,80687.35881467159,79820.18150691871
D,3743.0,3743.0,3743.1588863259967,3743.450912282423,3743.844896043723,3744.314796114221,3744.8421327402484,3745.4153271514083,3746.028175896459,3746.67833961786,3747.3661282009734,3748.093618044668,3748.8640507137775,3749.6814436520376,3750.5503505535303,3751.4757229089446,3752.4628378501648,3753.517268394124,3754.6448802675263,3755.851845127716,3757.144663781444,3758.530195479955,3760.0156909537336,3761.608827844916,3763.31774780775,3765.1510949163944,3767.1180552354394,3769.2283975297805,3771.4925151535267,3773.921469185129,3776.527032881828,3779.32173751918,3782.3189196656936,3785.5327699213294,3788.9783831231944,3792.6718099929262,3796.6301101681943,3800.8714065254176,3805.414940661987,3810.281129363675,3815.4916218362437,3821.069357429182,3827.038623523726,3833.4251131966685,3840.255982205763,3847.559904771744,3855.367127556223,3863.709521154212,3872.6206283352067,3882.135708178268,3892.2917751552936,3903.1276321238283,3914.683896097816,3927.003015573509,3940.129278100521,3954.1088067073124,3968.9895437192445,3984.8212204490983,4001.655311198363,4019.544969986654,4038.5449484307087,4058.711493227853,4080.1022217661916,4102.775974489252,4126.792642790566,4152.212971406875,4179.098334520334,4207.510485071499,4237.511277126719,4269.162361534347,4302.524855541207,4337.6589875189575,4374.62371846261,4413.476342461226,4454.272068892944,4497.0635896497115,4541.900635237051,4588.829524104931,4637.892710030892,4689.128332779217,4742.569777584078,4798.245249235289,4856.177366669464,4916.382783976833,4978.871843617317,5043.64826739544,5110.708890372581,5180.043442401811,5251.634381363901,5325.456781475699,5401.47827925033,5479.6590788316025,5559.952017523954,5642.30269141695,5726.649640083036,5812.924588431646,5901.05274295372,5990.953138807777,6082.539033499245,6175.7183423026645,6270.394110082526,6366.465013789865,6463.825889651814,6562.368278930091,6661.98098609867,6762.550643374328,6863.962275717961,6966.099860698733,7068.846877965283,7172.086843485237,7275.703824182682,7379.582929109359,7483.610773816128,7587.6759151339365,7691.669254116806,7795.484405432812,7899.018032003516,8002.170144180412,8104.844363202301,8206.948149095444,8308.392993555406,8409.094578683524,8508.972902740938,8607.952374329123,8705.961876608684,8802.9348033295,8898.818936687387,8993.577458347614,9087.186619934788,9179.632611565787
R,0.0,45.27493540440017,139.63624160772986,277.4405655180768,452.06919464177014,657.9466780743836,891.054689560041,1148.8546190318875,1430.0271670765508,1734.1970739502433,2061.701638445574,2413.414996644279,2790.622545197002,3194.9350632858473,3628.232330729246,4092.6279143636734,4590.448874438337,5124.225921157552,5696.690916280974,6310.779602942046,6969.638137996366,7676.632474220549,8435.359959108246,9249.662731073113,10123.642636774668,11061.677488523945,12068.438544091892,13148.909133196978,14308.404382353945,15552.592007098252,16887.514150763178,18319.610253852996,19855.740938827115,21503.21289254516,23269.804723189885,25163.793760454795,27193.98375729846,29369.733438680232,31700.98582739478,34198.29825937035,36872.87298051845,39736.58819434294,42802.02940395843,46082.520863868325,49592.15692577668,53345.833028855035,57359.27604830771,61649.073676895,66232.70247247771,71128.55416093378,76355.95973837201,81935.21086996277,87887.57803560018,94235.32482584231,101001.7177461551,108211.03084460388,115888.5444391696,124060.53718737804,132754.27071465083,141997.96600061326,151820.77071653574,162252.71671424963,173324.66688938643,185068.25068173138,197515.78753482283,210700.19771740612,224654.90001239028,239413.69590553438,255010.64005664235,271479.8970103297,288855.5843004467,307171.6023201418,326461.4515655574,346758.0381115634,368093.46843810455,390498.83499016304,414003.9941167235,438637.33828758507,464425.56472407805,491393.4427932259,519563.5826972642,548956.2081347083,579588.935709059,611476.5639114633,644630.8745001629,679060.4490398226,714770.5032468875,751762.741613855,790035.2345582808,829582.3200658426,870394.531476677,912458.5527077558,955757.2018196291,1000269.4434325927,1045970.4300848675,1092831.5722134444,1140820.6360364074,1189901.8682327594,1240036.1459602164,1291181.1504302353,1343291.5619785346,1396319.2743330884,1450213.6255931216,1504921.6432936306,1560388.3008407438,1616556.7825627981,1673368.754628196,1730764.6391308322,1788683.8887331919,1847065.259381543,1905847.0787620416,1964967.5083457658,2024364.797069352,2083977.5249108586,2143744.8348425473,2203606.6518688365,2263503.888084306,2323378.6329094525,2383174.327877545,2442835.9255514704,2502310.0323426044,2561545.0351826088,2620491.212162296,2679100.827398465,2737328.2105193096,2795131.999448418,2852476.754597784,2909332.901732686,2965676.0307436697,3021486.036123285
G,929178.0,929429.9248412749,929660.7907290513,929884.7002306153,930110.2855886505,930343.0796380218,930586.8684459354,930844.4651441219,931118.1547286273,931409.9517712252,931721.7517152522,932055.4216216422,932412.8564592475,932796.0158017206,933206.9494112189,933647.8165612578,934120.9018870913,934628.6293763682,935173.575441802,935758.48163337,936386.2673263391,937060.0425929156,937783.1213895177,938559.0351458132,939391.5468127346,940284.6654072448,941242.661077379,942270.0806995089,943371.764009407,944552.8602585973,945818.8453770884,947175.5396125206,948629.1256037186,950186.1668334234,951853.6263903944,953638.8859549889,955549.7649046073,957594.5394159484,959781.9614197717,962121.2772407731,964622.2457302556,967295.1556725396,970150.8422176436,973200.70206282,976456.7070743148,979931.4160085871,983637.9839596017,987590.1691262901,991802.3364625345,996289.4577419255,1001067.1075420282,1006151.4546291354,1011559.2482057184,1017307.7984704609,1023414.9509363868,1029899.0539577949,1036778.9189331795,1044073.7726807116,1051803.201526809,1059987.086708317,1068645.5307661074,1077798.7747034396,1087467.1057967301,1097670.7560794149,1108429.7916707967,1119763.9932897175,1131692.7284755036,1144234.816232921,1157408.3850199773,1171230.7252027523,1185718.1373045612,1200885.777571725,1216747.502558534,1233315.714593025,1250601.210116327,1268613.032985284,1287358.3348852252,1306842.2450124957,1327067.7511511936,1348035.5941836087,1369744.1779388126,1392189.4961001873,1415365.0776636682,1439261.952169139,1463868.63562418,1489171.1377101964,1515152.9905145322,1541795.298678072,1569076.8104956243,1596974.0091656784,1625461.2230658114,1654510.7536382496,1684093.0192136858,1714176.7128860033,1744728.972379945,1775715.5597304194,1807101.0485167988,1838849.0163675146,1870922.2404674015,1903282.8938592868,1935892.7404280675,1968713.326584936,2001706.1678261224,2034832.9285187481,2068055.593460399,2101336.6299632606,2134639.1394227515,2167926.997539749,2201164.9825703814,2234318.891174226,2267355.6416175324,2300243.3642602735,2332951.479412668,2365450.762786937,2397713.3988928306,2429713.022830634,2461424.7510230653,2492825.2014983464,2523892.504391435,2554606.303370183,2584947.7487190287,2614899.48282625,2644445.6188230095,2673571.7131149485,2702296.167008204,2730631.3275809917,2758585.5869023786,2786164.7680817307,2813373.043999559,2840213.548633772
H,1742587.0002539782,1742587.0002539782,1742587.0002539784,1742587.0002539784,1742587.0002539787,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539784,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539782,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539782,1742587.0002539784,1742587.0002539782,1742587.0002539782,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539784,1742587.0002539784,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.000253979,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.000253979,1742587.000253979,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.000253979,1742587.000253979,1742587.000253979,1742587.0002539784,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.0002539787,1742587.000253979,1742587.0002539787,1742587.000253979,1742587.000253979,1742587.000253979,1742587.0002539787,1742587.000253979,1742587.000253979,1742587.000253979,1742587.000253979,1742587.000253979,1742587.0002539787,1742587.0002539784,1742587.0002539784,1742587.0002539784,1742587.0002539787,1742587.0002539782,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539784,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.0002539787,1742587.000253979,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.000253979,1742587.000253979,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539784,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.0002539787,1742587.000253979,1742587.000253979,1742587.0002539787,1684500.7669121798,1626414.5335703804,1568328.300228581,1510242.0668867817,1452155.8335449826,1394069.6002031832,1335983.366861384,1277897.1335195848
