beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
0.40756867542128494,0.20652468979442634,0.8959152645756636,0.19376914561243505,0.19096745989321692,0.11161918865868864,0.02336306841542212,0.001,0.02579335990660879,0.9499981252768923,0.8700000000000001,5.941955884046329e-05,9.470210107851695e-05,0.03333333333333333,0.13807427091378352,0.016153170341878867,0.041705743302510076,0.9987611493681224,0.9827364059305145,2021-06-10
