beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
10.64503675839835,0.04,0.04,0.5,0.09730378771493445,0.09584214645644527,0.05959216898942733,0.5000464987138685,1.2642925103482334,1.5978319757336215,0.032555547327356875,0.9800000000000001,0.23764064637195462,21.400300252340006,0.9967440070479687,0.9675235632120303
