series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12
S,7894.74073804365,7889.498414373077,7882.839206997297,7874.383793205367,7863.653528715624,7850.045809335914,7832.804163877677,7810.9824845304365,7783.4031083396,7748.60909378555,7704.812176379171,7649.839790230328,7581.087520280151,7495.487719102026,7389.510963130206,7259.2242835243605,7100.437483975589,6908.973457859919,6681.094913389002,6414.10050649215,6107.059840739397,5761.586335796678,5382.462173483882,4977.867490839659,4558.984071402638,4138.888111218393,3730.8990594866013,3346.7998999110687,2995.4332722360587,2682.030585930978,2408.3298043054606,2173.2632235083624,1973.8829977307876,1806.2422991341082,1666.077504702213,1549.2551105190316,1452.0171402747608,1371.0830207814606,1303.6627451334173,1247.4225190118807,1200.4297522774484,1161.0930386397295,1128.1052208135384,1100.3930641975185,1077.074525427293,1057.4233289824701,1040.840017659425,1026.8284832528338,1014.9770141347761,1004.9430070604739,996.4406245025021,989.2308088152797,983.1131792166892,977.9194337384633,973.5079565700509,969.7593937918313,966.5730099730054,963.8636769984332,961.5593769682422,959.5991248922214,957.9312356320352,956.511874275876,955.3038407575028,954.2755487477245,953.4001661857088,952.6548906913455,952.0203378249237,951.4800239806768,951.0199288049832,950.6281245644969,950.2944619682132,950.0103036596286,949.7682980109155,949.5621870258974,949.3866431367311,949.2371304959028,949.1097870488289,949.0013242460085,948.9089417359824,948.8302547865875,948.7632325246781,948.7061453739595,948.6575203153906,948.616102801856,948.5808243344187,948.5507748563651,948.5251792476029,948.5033773092402,948.484806719286,948.4689885178307,948.4555147458823
I,11.0,13.982340449240887,17.768833751363516,22.57358698504696,28.66603985374682,36.38423477059447,46.1506293104194,58.490522485346816,74.05284418311064,93.63247825118776,118.19232021944117,148.8817372240859,187.04580462070558,234.2164803385341,292.07275306267917,362.35220345672633,446.69264845779537,546.3823208819404,662.0049673869137,792.9884543989851,937.1072472743413,1090.049238087221,1245.2194923543457,1393.9800695807655,1526.4660737338638,1632.944968957162,1705.4405451252267,1739.1517940678882,1733.2044332027044,1690.5150342190934,1616.8943965042545,1519.7651403227478,1406.9050281463196,1285.492839686844,1161.5492478610897,1039.7278410518738,923.350586248096,814.5795391661809,714.6419883637177,624.0568596706148,542.8352598584597,470.644829930062,406.9372460427629,351.04291645955357,302.23862785106144,259.7939854066412,223.00183781860744,191.1969711528206,163.76644510953366,140.15414144159377,119.86143235791693,102.44535477117012,87.51527683465112,74.72874438046802,63.78697532605924,54.430311379152975,46.433823339002615,39.60318707280928,33.770892712472666,28.7928128885319,24.545131782988975,20.921621685063837,17.831244842410605,15.19605374679771,12.949361172612033,11.034151305423897,9.401704461673772,8.01040972998413,6.824742034245375,5.814382412248841,4.953462581797333,4.219917042895128,3.5949279904851084,3.0624501627403595,2.6088044170014917,2.2223303114517394,1.8930892843312985,1.612611176327099,1.373677849895839,1.1701385363561976,0.9967523020112277,0.8490536819689164,0.72323809733242,0.6160641595034652,0.5247703847823542,0.4470042024123064,0.3807614477821591,0.3243347967522736,0.2762698231833919,0.23532755509732756,0.20045257013330717
R,0.0,2.2599832213315727,5.13269729498886,8.783357853235378,13.42116947427855,19.310693937141274,26.7859448555533,36.26773102786611,48.28478552093892,63.49916600691268,82.73624144503793,107.01921058923661,137.60741314279392,176.0365386030901,224.15702185076492,284.1642510625626,358.61060561026494,450.3849593017904,562.6408572677348,698.6517771525148,861.5736500299115,1054.1051641597505,1278.059072205422,1533.8931776232255,1820.290592907148,2133.9076578680947,2469.401133431821,2819.7890440646925,3177.103032604886,3533.195117893578,3880.5165372339343,4212.7123742125395,4524.952712166542,4814.005599222697,5078.113985480347,5316.757786472745,5530.373011520794,5720.078178096009,5887.4360045465155,6034.261359361155,6162.475725907742,6274.002869473859,6370.69827118735,6454.304757386579,6526.427584765296,6588.523423654539,6641.898882565618,6687.7152836379955,6726.99727879934,6760.6435895415825,6789.438681183231,6814.0645744572,6835.112281992309,6853.092559924718,6868.44580614754,6881.551032872666,6892.733904731642,6902.273873972407,6910.410468362935,6917.3488002628965,6923.264370628625,6928.307242082709,6932.605652443735,6936.269135549127,6939.391210685329,6942.05169604688,6944.318695757052,6946.250304332989,6947.896067204421,6949.298231066904,6950.492813493639,6951.510517341126,6952.377512042249,6953.116100855012,6953.745290489916,6954.281277236295,6954.73786171049,6955.126802621315,6955.458118457772,6955.740344720706,6955.980753216961,6956.185538987722,6956.359979630927,6956.5085710822905,6956.635143324449,6956.7429589848725,6956.834797348265,6956.913025937658,6956.979661501181,6957.036421970723,6957.084770727635
G,11.0,16.24232367057246,22.90153104635238,31.356944838282338,42.087209328025374,55.69492870773575,72.9365741659727,94.75825351321294,122.33762970404956,157.13164425810047,200.9285616644791,255.9009478133225,324.65321776349947,410.2530189416242,516.2297749134441,646.5164545192889,805.3032540680604,996.7672801837308,1224.6458246546485,1491.6402315515,1798.6808973042528,2144.1544022469716,2523.2785645597673,2927.873247203991,3346.7566666410116,3766.8526268252567,4174.841678557048,4558.940838132581,4910.307465807591,5223.7101521126715,5497.410933738189,5732.477514535287,5931.857740312862,6099.498438909542,6239.663233341437,6356.485627524618,6453.723597768889,6534.657717262189,6602.077992910233,6658.318219031769,6705.310985766201,6744.64769940392,6777.635517230112,6805.347673846131,6828.6662126163565,6848.317409061179,6864.900720384225,6878.9122547908155,6890.7637239088735,6900.797730983176,6909.300113541148,6916.50992922837,6922.627558826961,6927.8213043051865,6932.232781473599,6935.981344251819,6939.167728070644,6941.877061045217,6944.181361075408,6946.141613151429,6947.8095024116155,6949.228863767775,6950.436897286148,6951.465189295926,6952.340571857942,6953.085847352306,6953.720400218727,6954.260714062974,6954.720809238668,6955.112613479155,6955.446276075439,6955.730434384023,6955.972440032737,6956.178551017755,6956.354094906921,6956.503607547749,6956.630950994823,6956.7394137976435,6956.83179630767,6956.910483257065,6956.977505518974,6957.034592669693,6957.083217728262,6957.124635241797,6957.1599137092335,6957.1899631872875,6957.21555879605,6957.2373607344125,6957.255931324366,6957.271749525822,6957.28522329777
