County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,False,PRINCE GEORGE'S,PRINCE GEORGE'S,10/1/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,41,56,29,,,11,15,7,41,56,29,,11,15,7,9,13,6,0,0,1,0,0,0,0,,,,,,0,207,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,9,13,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,True,PRINCE GEORGE'S,PRINCE GEORGE'S,10/2/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,42,57,28,,,11,15,7,42,57,28,,11,15,7,9,13,6,0,0,1,0,0,0,0,,,,,,0,208,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,9,13,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,False,PRINCE GEORGE'S,PRINCE GEORGE'S,10/12/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,43,65,25,,,11,17,6,43,65,25,,11,17,6,10,15,6,0,0,1,0,0,0,0,,,,,,0,218,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,10,15,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,False,PRINCE GEORGE'S,PRINCE GEORGE'S,10/13/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,43,66,25,,,11,17,6,43,66,25,,11,17,6,10,15,6,0,0,1,0,0,0,0,,,,,,0,219,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,10,15,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,False,PRINCE GEORGE'S,PRINCE GEORGE'S,10/14/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,43,67,25,,,11,17,6,43,67,25,,11,17,6,10,15,6,0,0,1,0,0,0,0,,,,,,0,220,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,10,15,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,False,PRINCE GEORGE'S,PRINCE GEORGE'S,10/15/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,44,67,25,,,11,18,6,44,67,25,,11,18,6,10,16,6,0,0,1,0,0,0,0,,,,,,0,221,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,10,16,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,False,PRINCE GEORGE'S,PRINCE GEORGE'S,10/16/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,44,69,25,,,11,18,6,44,69,25,,11,18,6,10,16,6,0,0,1,0,0,0,0,,,,,,0,222,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,10,16,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,False,PRINCE GEORGE'S,PRINCE GEORGE'S,10/17/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,44,70,25,,,11,18,6,44,70,25,,11,18,6,10,16,6,0,0,1,0,0,0,0,,,,,,0,223,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,10,16,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,True,PRINCE GEORGE'S,PRINCE GEORGE'S,10/3/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,42,58,28,,,11,15,7,42,58,28,,11,15,7,10,14,6,0,0,1,0,0,0,0,,,,,,0,209,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,10,14,6,
"PRINCE GEORGE'S, MARYLAND",24033,MARYLAND,True,PRINCE GEORGE'S,PRINCE GEORGE'S,10/4/2020,,24,,0.00,0.00,1890.977646108,,,,,,,,,,123833,29580,827,3926,,78,661,490,0,0,42,59,27,,,11,15,7,42,59,27,,11,15,7,10,14,6,0,0,1,0,0,0,0,,,,,,0,210,623.471704566,473152,482.69,439604,912756,3118023,9707.22,2934154,6052177,6052177,10,14,6,
