County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,5/1/2020,,13,,0.00,0.00,1977.523118698,2106,1020,1984,928.857142857,30743,122,91.142857143,5942,36685,298095,27527,614,6786,,519,5106,3927,2880,122,,,,208,48,,,,208,208,208,1,48,48,48,42,42,42,0,1,1,2880,59,122,4,,0.029520185,0.005705655,0.035225840,8.94%,0,121,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,42
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,9/27/2020,9/27/2020,13,114.428571429,26.43,2.64,1977.523118698,1285,1627.714285714,1210,1513.285714286,474611,75,114.428571429,58078,532689,298095,27527,614,6786,1,519,5106,3927,27529,575,,,,187,44,,,,187,250,137,,44,59,31,38,52,26,27529,1,1,27529,0,575,0,5.11%,0.455733165,0.055767925,0.511501090,7.03%,0,420,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,38
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,9/27/2020,9/27/2020,13,121.857142857,26.43,2.64,1977.523118698,1285,2013.857142857,1210,1892,474611,75,121.857142857,58078,532689,298095,27527,614,6786,1,519,5106,3927,2274,48,,,,187,44,,,,187,250,137,,44,59,31,38,52,26,27529,1,1,27529,49,575,3,5.11%,0.455733165,0.055767925,0.511501090,6.05%,0,419,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,38
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,4/3/2020,,13,,0.00,0.00,1977.523118698,353,435.714285714,279,335.857142857,5928,74,99.857142857,1778,7706,298095,27527,614,6786,,519,5106,3927,910,27,,,,168,42,,,,168,168,168,,42,42,42,38,38,38,0,1,1,910,0,26,0,,0.005692212,0.001707279,0.007399491,22.92%,1,66,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,38
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,4/4/2020,,13,,0.00,0.00,1977.523118698,156,386,106,302.285714286,6050,50,83.714285714,1851,7901,298095,27527,614,6786,,519,5106,3927,959,26,,,,179,44,,,,179,179,179,,44,44,44,40,40,40,0,1,1,959,49,26,0,,0.005809359,0.001777376,0.007586735,21.69%,1,67,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,40
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,4/4/2020,,13,,0.00,0.00,1977.523118698,156,328.571428571,106,251.428571429,6050,50,77.142857143,1851,7901,298095,27527,614,6786,,519,5106,3927,959,26,,,,179,44,,,,179,179,179,,44,44,44,40,40,40,0,1,1,959,0,26,0,,0.005809359,0.001777376,0.007586735,23.48%,1,68,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,40
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,4/5/2020,,13,,0.00,0.00,1977.523118698,223,260.857142857,152,191.142857143,6096,71,69.714285714,1913,8009,298095,27527,614,6786,,519,5106,3927,970,28,,,,185,46,,,,185,185,185,,46,46,46,41,41,41,0,1,1,970,0,28,0,,0.005853529,0.001836910,0.007690439,26.73%,1,70,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,41
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,4/7/2020,,13,,0.00,0.00,1977.523118698,317,313.714285714,122,204,6444,195,109.714285714,2282,8726,298095,27527,614,6786,,519,5106,3927,1185,39,,,,189,46,,,,189,189,189,,46,46,46,41,41,41,0,1,1,1185,0,39,0,,0.006187687,0.002191233,0.008378920,34.97%,1,74,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,41
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,4/8/2020,,13,,0.00,0.00,1977.523118698,628,439,494,308.285714286,7140,134,130.714285714,2447,9587,298095,27527,614,6786,,519,5106,3927,1261,42,,,,191,46,,,,191,191,191,,46,46,46,41,41,41,0,1,1,1261,0,42,0,,0.006856004,0.002349670,0.009205673,29.78%,1,76,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,41
"FULTON, GEORGIA",13121,GEORGIA,False,FULTON,FULTON,4/6/2020,,13,,0.00,0.00,1977.523118698,480,295.857142857,387,224.142857143,6677,93,71.714285714,2038,8715,298095,27527,614,6786,,519,5106,3927,1053,32,,,,192,47,,,,192,192,192,,47,47,47,42,42,42,0,1,1,1053,0,32,0,,0.006411420,0.001956938,0.008368358,24.24%,1,72,181.338023945,537011,526.63,504412,1041423,5353872,57513.47,5075507,10429379,10429379,,,,42
