series,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,38879.93772567603,38873.084012197374,38866.50560709648,38858.8926415077,38849.220338680716,38836.457560190414,38819.380372224834,38796.41858264908,38765.4957578468,38723.836936285916,38667.72271436174,38592.16814901842,38490.50233736136,38353.8211760188,38170.28344831038,37924.22190452967,37595.051505573174,37155.985500944975,36572.63164174543,35801.65928999788,34789.93672285525,33474.87404876555,31787.19012088975,29657.89258997287,27031.65701783493,23888.3576798653,20272.048842608307,16320.83921081218,12281.94098626107,8488.74038354572,5283.398959393891,2901.2106025317426,1379.1256115180497,559.4225798939068,192.34180475394305,56.225465057333054,14.159903815184535,3.1410988387245506,0.6316869014233091,0.11896140768293717,0.02167817380009482,0.0039390971927493745,0.0007318974857613517,0.00014176489948612952,2.9016941367075675e-05,6.330716705705663e-06,1.4792167002674466e-06,3.7084728027087467e-07,9.974045571495402e-08,2.873443626822846e-08,8.846264846076783e-09,2.9019876035307397e-09,1.0112282086211016e-09,3.730945204385121e-10,1.4528070293679855e-10,5.95188772506934e-11,2.5577076184912965e-11,1.1496128700689929e-11,5.3898988278210656e-12,2.629248517219809e-12,1.3312747643963507e-12,6.981019863237925e-13,3.7833738865399984e-13,2.114966511392005e-13,1.217315162364103e-13,7.201822641682876e-14,4.3725587183536346e-14
E,0.0,6.853713478652275,12.484300828446292,18.370780188674733,25.50254034216498,34.73850661456064,47.01161671510966,63.47204830889028,85.61715950037717,115.4357627874443,155.5860747199277,209.6242396617326,282.3005734201868,379.94165882908896,510.9362725390468,686.3391186220558,920.5939069490247,1232.348600813939,1645.27778687298,2188.7204210812197,2897.759184215515,3812.0832511581425,4972.584333503128,6414.210324775193,8153.408172902044,10169.151621304243,12379.142197614348,14618.408259713706,16635.689023222818,18128.29719423722,18826.62954491648,18605.23464261757,17554.35364772742,15946.419742343001,14108.228916123488,12293.281814815102,10635.277660612937,9175.516429914973,7909.119959676759,6815.860043998453,5873.374425444121,5061.148034875118,4361.231999265121,3758.1065441587607,3238.388389695296,2790.5433120168173,2404.631869798248,2072.089114609468,1785.5345556900386,1538.608367153726,1325.8302393855613,1142.4777488398538,984.4815481013612,848.3350503194597,731.0166036002804,629.9224280995592,542.8088274172585,467.7423917275121,403.0570874463526,347.3172810801706,299.28587660172997,257.8968591908044,222.23163597188287,191.49864865240818,165.015805581966,142.19534332741497,122.53078177991901
I,5.0,4.8,5.555817751102656,7.060071269606555,9.318211092318307,12.472294866528323,16.77748093690105,22.60773968140142,30.48114370493399,41.10211623055368,55.42194157301828,74.72146431161096,100.72208363775536,135.73327622590193,182.8470591753246,246.19187450601018,331.259810155302,445.3207285123775,597.9325725123853,801.5449871511983,1072.166991673484,1430.0189191536153,1900.0010079182866,2511.672507246371,3298.243330967609,4293.8694872963315,5528.432968751367,7019.23921969808,8760.087111952156,10710.276059175018,12788.874090280588,14880.90238583042,16858.63227630105,18611.92392225757,20072.718566726748,21220.873265062673,22072.10804990448,22660.003763582725,23022.50949521493,23195.38175657838,23210.14938810346,23093.98754222493,22870.14728334564,22558.46743725076,22175.847006972155,21736.65822705797,21253.10334504572,20735.52196754104,20192.655648029937,19631.87561071606,19059.37871407547,18480.3560560641,17899.138014561922,17319.318991761986,16743.864678810914,16175.204267159284,15615.309697155248,15065.763744958798,14527.818499441611,14002.445565830132,13490.379147675369,12992.15299917928,12508.132102431031,12038.539805653265,11583.481056497576,11142.962276492224,10716.908346980032
R,0.0,0.2,0.392,0.6142327100441063,0.8966355608283685,1.2693640045211008,1.7682557991822336,2.4393550366582755,3.343664623914332,4.562910372111692,6.20699502133384,8.42387268425457,11.41273125671901,15.441614602229224,20.870945651265302,28.184828018278285,38.032502998518694,51.28289540473077,69.09572454522588,93.01302744572129,125.07482693176922,167.96150659870858,225.1622633648532,301.16230368158466,401.6292039714395,533.5589372101439,705.3137167019971,926.4510354520519,1207.220604239975,1557.6240887180613,1986.035131085062,2497.5900946962856,3092.8261901295027,3767.1714811815446,4511.6484380718475,5314.557180740918,6163.392111343424,7046.2764333396035,7952.676583882912,8873.57696369151,9801.392233954646,10729.798209478784,11653.557711167781,12568.363602501608,13470.702299991637,14357.736180270524,15227.202509352843,16077.32664315467,16906.747521856312,17714.45374777751,18499.728772206152,19262.103920769172,20001.318163011736,20717.283683594214,21410.056443264693,22079.81103041713,22726.819201103503,23351.43158898971,23954.062138788064,24535.174878765727,25095.27270139893,25634.887867305948,26154.57398727312,26654.899271370363,27136.440863596494,27599.780105856396,28045.498596916084
G,5.0,5.0,5.947817751102656,7.674303979650661,10.214846653146676,13.741658871049422,18.545736736083285,25.047094718059697,33.82480832884832,45.66502660266537,61.62893659435211,83.14533699586553,112.13481489447437,151.17489082813114,203.7180048265899,274.3767025242885,369.2923131538207,496.6036239171083,667.0282970576111,894.5580145969195,1197.2418186052532,1597.9804257523238,2125.1632712831397,2812.8348109279555,3699.872534939048,4827.4284245064755,6233.746685453364,7945.690255150132,9967.30771619213,12267.900147893077,14774.909221365648,17378.492480526707,19951.45846643055,22379.095403439114,24584.367004798594,26535.43044580359,28235.500161247906,29706.28019692233,30975.186079097843,32068.95872026989,33011.5416220581,33823.78575170371,34523.70499451341,35126.83103975236,35646.54930696378,36094.39440732849,36480.30585439855,36812.848610695706,37099.403169886245,37346.32935849357,37559.10748628162,37742.45997683327,37900.45617757365,38036.60267535619,38153.9211220756,38255.01529757641,38342.12889825874,38417.195333948504,38481.88063822967,38537.62044459585,38585.65184907429,38627.040866485215,38662.70608970414,38693.43907702361,38719.92192009406,38742.74238234861,38762.40694389611
