series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16
S,132456.5362541365,132456.5362541365,132456.46332619997,132456.34147339303,132456.18297470064,132455.99354328946,132455.7751511292,132455.52756934383,132455.2492009928,132454.93752308996,132454.58931179834,132454.20074620613,132453.7674429134,132453.28444991042,132452.74621514935,132452.14653799497,132451.47850773824,132450.73443112124,132449.90574955143,132448.9829459441,132447.95544067418,132446.81147582104,132445.53798666678,132444.1204592306,132442.5427724563,132440.78702351367,132438.8333345113,132436.659638751,132434.24144447723,132431.5515738855,132428.55987495687,132425.2329034746,132421.5335723595,132417.42076523218,132412.84891087277,132407.76751501122,132402.12064563693,132395.8463677842,132388.87612352284,132381.13405267935,132372.53624964124,132362.98995146525,132352.3926524431,132340.63114028965,132327.58044923667,132313.10272556904,132297.04600156422,132279.24287443227,132259.50908774952,132237.64201408994,132213.4190391482,132186.59584968252,132156.90463016357,132124.0521761758,132087.71793645973,132047.55200009106,132003.1730507347,131954.1663162435,131900.0815491291,131840.43108160133,131774.68800789976,131702.28455638856,131622.61072413588,131535.01325711634,131438.79506929638,131333.21520307957,131217.48944113858,131090.79168463283,130952.25621416469,130800.9809464404,130636.03179033661,130456.44818987457,130261.24991763278,130049.44514990064,129820.03981442719,129572.04815364932,129304.50439227546,129016.47534036092,128707.07370464886,128375.47182571799,128020.91551051996,127642.73759337956,127240.37083723384,126813.35978372351,126361.37117738549,125884.20262576161,125381.78921221413,124854.20784853378,124301.67923565776,123724.56738774026,123123.37676187429,122498.74711760953,121851.44630242222,121182.36121793822,120492.48726475576,119782.91659027815,119054.8254744211,118309.46118380655,117548.1286082629,116772.17696673796,115982.986835887,115181.95771634617,114370.49631150985,113550.00565360123,112721.87517362772,111887.47177667858,111048.13195276762,110205.15492649957,109359.79682639435,108513.26583665187,107666.71828022113,106821.25557187904,105977.92197318318,105137.7030771724,104301.52494908003,103470.253849652,102644.69646951646,101825.6006060656,101013.6562181668,100209.496798447,99413.70100766546,98626.7945206229,97849.25203800315,97081.49942339405,96323.91592940337,95576.83648121275,94840.55399005632,94115.32167294824,93401.3553585013,92698.83576187535,92007.91071477727,91328.6973390116,90661.28415437181,90005.73311368073,89362.08155955745,88730.34409902536,88110.51439340187,87502.56686204777,86906.45829951679,86322.12940645833,85749.5062353001,85188.50155229148,84639.01611793728,84100.93988820689,83574.15313917899,83058.5275179883,82553.92702308667,82060.20891692623,81577.22457422441,81104.82026898653,80642.83790344742,80191.11568205421,79749.4887335532,79317.7896841675,78895.8491847649,78483.49639481539,78080.55942583448,77686.8657468963,77302.24255468816,76926.51711046207,76559.51704612446,76201.0706415894,75851.00707540804,75509.15665057661,75175.35099731668,74849.42325451724
E,1.1878407266229694,0.9502711257608603,0.8331436727157243,0.7883667242275976,0.7891911057178287,0.8207833287011034,0.8750178174418961,0.9475949671258467,1.036443163599599,1.1408311636958972,1.2608748246381072,1.397263906907403,1.5511127060661491,1.7238812671435175,1.9173376624093537,2.133544934890526,2.3748635902482156,2.643964579159659,2.9438499932927362,3.277879994694973,3.649805249068629,4.0638045800756695,4.524527838653463,5.0371441629203035,5.607395932291718,6.241658817340414,6.947008407959044,7.731293974036826,8.603219979367696,9.572436033162887,10.649636025435683,11.846667252939385,13.176650400929859,14.654111301910833,16.295125444289784,18.117476249541312,20.14082817341635,22.38691571157495,24.879749398514033,27.64583987553927,30.714441062327033,34.117813389484276,37.89150792697995,42.07467206411202,46.710377147453016,51.84596814838522,57.533434993351854,63.82980462719814,70.79755216976685,78.50502864260844,87.02690165855462,96.44460415288266,106.84678466147008,118.32975079069625,130.99789535161602,144.9640921298269,160.35004542642312,177.28657434510515,195.91380934985736,216.38127494188168,238.84782850919783,263.4814216429831,290.45864670636485,319.9640284670093,352.1890185210947,387.330649473869,425.58980689895577,467.16908052237244,512.2701624337774,561.0907699537871,613.8210845262622,670.6397159286581,731.7092232068253,797.1712496872929,867.1413583981624,941.7036849324002,1020.9055553897952,1104.7522452452595,1193.2020781843846,1286.162079371268,1383.48440267807,1484.9637440105773,1590.3359317327518,1699.2778501558073,1811.4088042284009,1926.2933753710531,2043.44575343337,2162.335462461758,2282.394333196929,2403.0245177107277,2523.60729545431,2643.5123882901385,2762.1074865539695,2878.767689139519,2992.8845769552017,3103.8746686681225,3211.187047414595,3314.3099936725393,3412.776509244837,3506.1686670266254,3594.120768138645,3676.3213299447816,3752.513963959563,3822.497230879957,3886.1235807261746,3943.297499613322,3993.9729916259807,4038.1505254972676,4075.873572297884,4107.224853151185,4132.322406105348,4151.315569626391,4164.380967523448,4171.718567146133,4173.547869934649,4170.104281259551,4161.635695246628,4148.399320128726,4130.658760701726,4108.681366719769,4082.735849526256,4053.0901638251685,4020.009647168251,3983.75540636776,3944.582937533572,3902.7409646667065,3858.4704806107015,3812.003973565002,3763.564822205708,3713.3668426528634,3661.6139709935396,3608.500065749784,3554.2088155127894,3498.913737901052,3442.778257000429,3385.955847475175,3328.5902345744917,3270.8156402783507,3212.757066813242,3154.5306097115026,3096.2437934785116,3037.9959237651015,2979.878450714794,2921.9753388658155,2864.363439636547,2807.1128630114836,2750.2873455751787,2693.944612516897,2638.1367316520264,2582.9104578811684,2528.30756683801,2474.365176765994,2421.1160579152947,2368.5889289689503,2316.8087401936714,2265.7969431699325,2215.571747090368,2166.148361728124,2117.5392272699823,2069.7542312853016,2022.8009131630783,1976.6846563976906,1931.408869140883,1886.9751534648235,1843.3834637999637,1800.632255023283
I,0.0,0.07546106628320005,0.11166560570568246,0.12883582484777165,0.1376631915658353,0.14371622098377504,0.14983793165537587,0.15744474674373912,0.16722637590611888,0.17952006389045155,0.19450860821364915,0.21232363095156126,0.233098425079744,0.25699438925247897,0.28421399252211416,0.3150071910674315,0.3496749606991621,0.38857185648672404,0.43210857748250403,0.4807550249399522,0.535044091994321,0.5955763002268295,0.663025343603597,0.7381445805277052,0.8217745128516515,0.9148512975461472,1.0184163475969699,1.1336270912421083,1.2617689717381335,1.404268782959007,1.5627094490892488,1.7388463694144791,1.934625461711428,2.152203049958215,2.3939677539421265,2.662564549690648,2.9609211802673028,3.292277106037026,3.660215191584649,4.068696332501503,4.522097228521538,5.025251509091245,5.583494412287249,6.2027112066964625,6.889389526807908,7.6506757636724325,8.494435611742535,9.429318817183523,10.464828099386862,11.611392122293537,12.880442271358213,14.284492841011819,15.837224051374907,17.553567086513176,19.44979007438066,21.543583605599373,23.854144009768007,26.402252170558864,29.21034516273493,32.30257743638983,35.70486766100154,39.44492668427601,43.55226137490118,48.05814842922278,52.99557156445627,58.39911494178701,64.30480522050868,70.74989441089598,77.7725757523183,85.41162528689745,93.70596272494191,102.69412670069602,112.41366167686355,122.900416629448,134.18775924584844,146.30571365822192,159.28003460022256,173.1312361272087,187.87359840241143,203.5141811702225,220.05187699718053,237.47654071439197,255.76823330472482,274.8966183658164,294.8205469777438,315.48786220074794,336.8354476021582,358.78953544426304,381.2662799301296,404.1725898324052,427.40720365017154,450.8619799079921,474.42336603878647,497.9740020705326,521.394410487812,544.5647213820873,567.3663823485011,589.6838053469015,611.4059075759901,632.427509854392,652.6505635424131,671.9851851437912,690.3504859008428,707.6751915074398,723.898054167321,738.9680653719976,752.8444828109311,765.4966886932018,776.9038994663921,787.0547485361311,795.946764232716,803.5857650803218,809.9851935533476,815.1654081085975,819.1529515090834,821.9798114394572,823.6826872713649,824.3022746669444,823.8825775884977,822.4702552716003,820.1140098601892,816.8640187232742,812.7714139890925,807.8878105488428,802.2648826956928,795.9539886666927,789.0058416325152,781.4702251168264,773.3957504063552,764.8296532166355,755.8176266894218,746.4036876991962,736.6300734223399,726.5371651592234,716.163436483879,705.5454229168463,694.7177104644875,683.7129405342564,672.5618289131321,661.2931966799267,649.9340111068348,638.5094347876892,627.0428814071007,615.5560767338452,604.0691235819945,592.6005696333586,581.1674771541946,569.7854937675938,558.4689235604711,547.230797910846,536.0829455175145,525.0360612007047,514.0997731194753,503.28270812003933,492.59255498951825,482.0361254424999,471.61941271381204,461.3476476707647,451.22535239234844,441.2563911920703,431.4440190857918,421.7909277266097,412.2992888459376,402.97079525393315,393.80669946365776,384.8078500121985
A,0.0,0.16210853457890897,0.28531082221688314,0.3876002492245349,0.47968724157675596,0.5682032602908939,0.657490132935108,0.7506070899031325,0.8499042111487513,0.9573548534239066,1.0747536440480248,1.203839236664453,1.346374872654505,1.5042053353281284,1.6793008738147728,1.8737942219222352,2.09001435437984,2.3305192329065916,2.598129014184977,2.895960753963605,3.227465398138112,3.5964677204646605,4.007209801571865,4.464398619328889,4.973258321786997,5.539587772499341,6.169823989230025,6.871112138079541,7.65138279420756,8.519437236598215,9.485041607013825,10.559030831922838,11.753423280326615,13.081547209579341,14.558180134924855,16.19970234582403,18.02426588223464,20.05198037553191,22.305117250013247,24.808333869694568,27.58891929852864,30.67706341663831,34.10615119611441,37.91308398172427,42.13862963754329,46.827803401550376,52.03028122631922,57.80084726274384,64.19987695059,71.29385689731869,79.15594233502921,87.86655242148115,97.51400296889503,108.19517531454305,120.01621895831357,133.09328425070677,147.55327978532713,163.53464719868086,181.18814377557942,200.67762057520025,222.18078071529806,245.8898989796518,272.01248006726854,300.77182863036944,332.40749983762396,367.1755946805832,405.3488597994464,447.21654748439414,493.0839880208766,543.2718240664129,598.1148557058933,657.9604457085716,723.1664377972817,794.0985469141087,871.1271899345453,954.6237383259663,1044.956190958416,1142.484285495782,1247.5540900568253,1360.4921423317228,1481.5992299210961,1611.143931873735,1749.3560655508384,1896.4202032462786,2052.469437700361,2217.5795832367958,2391.7639985993146,2574.969208071289,2767.071479164932,2967.8744887626235,3177.108176396455,3394.428845186974,3619.420529997475,3851.5976109151457,4090.408610512409,4335.241077502319,4585.4274290309695,4840.25160012049,5098.95633234426,5360.75092483131,5624.819268857604,5890.3279919180595,6156.4345473469875,6422.2951001646215,6687.072077705525,6949.941273579373,7210.098414557129,7466.765121124914,7719.194212918956,7966.674329430167,8208.533853793862,8444.144142860985,8672.922079920552,8894.331977362732,9107.886865284623,9313.14920866363,9509.731100423984,9697.293980700404,9875.547934076552,10044.25061676707,10203.20586483914,10352.262032838931,10491.310109791391,10620.2816566497,10739.146606035194,10847.910961659622,10946.614431269523,11035.328023388343,11114.15163462856,11183.211650961486,11242.658583109416,11292.664753194955,11333.422046966523,11365.139743329393,11388.042430553274,11402.368016400113,11408.365837514071,11406.294871731485,11396.422055490728,11379.02070723802,11354.36905662124,11322.748878325592,11284.44422861798,11239.74028201679,11188.922264976627,11132.27448306,11070.079437747308,11002.617028801269,10930.163837940705,10852.992489481883,10771.371083563621,10685.562697577452,10595.824951468127,10502.409632646537,10405.562376360358,10305.522397492407,10202.522269897981,10096.787749546655,9988.537637897014,9877.98368210256,9765.330508819794,9650.775588564191,9534.50922773381,9416.714585592475,9297.567713673528,9177.237615229942
IH,0.0,0.0,0.009686296141941232,0.01933714895725608,0.02652641903199584,0.031373225080254426,0.034653882429254754,0.03713434111006962,0.03939207689043753,0.041813924639583964,0.04464299823795481,0.04802834552082118,0.052063854314631675,0.056815133297411856,0.06233679086860397,0.06868302494731507,0.0759139169327226,0.08409913636978422,0.09332018320055123,0.10367187524043095,0.11526350911108406,0.12821994638470147,0.14268276980246822,0.15881159216276228,0.176785565774141,0.1968051222004275,0.21909396351953261,0.24390132331995684,0.2715045157201413,0.30221179240600754,0.33636553024880606,0.3743457750546952,0.4165741701771037,0.46351830196981025,0.5156964973043013,0.573683111573454,0.6381143487125197,0.7096946577370056,0.7892037530580724,0.8775043082993236,0.9755503753854913,1.0843965821500183,1.205208162420262,1.3392718722430166,1.4880078443097757,1.6529824293656603,1.8359220679980255,2.038728228174772,2.2634934326168765,2.5125183848176134,2.7883301824219062,3.0937015807936077,3.4316712368478925,3.805564822419361,4.219016846288445,4.675992963151027,5.18081247492931,5.73817064359217,6.353160333960375,7.031292389017518,7.7785140087459475,8.601224256929326,9.506285660234624,10.501030693132096,11.593261765551352,12.791243154531058,14.103683156035082,15.539704591069816,17.108801696899008,18.82078138832081,20.68568690726309,22.713702015003896,24.915034144441105,27.29977534300238,29.877740419007146,32.65828246732614,35.65008689489144,38.86094617923061,42.297518842089254,45.965077453664115,49.86725182882222,54.00577484431912,58.38023939125949,62.987875769917096,67.82335922918534,72.87865726153949,78.14292562627554,83.60246086793643,89.24071534854052,95.03837859537364,100.97352619974764,107.02183474136467,113.1568584350522,119.35036058428909,125.57269064952189,131.79319594093394,137.9806557266452,144.10372496193804,150.1313748969835,156.0333184674809,161.7804095340852,167.34500660430584,172.70129352087412,177.8255516056175,182.69637978624644,187.2948611981649,191.60467655731847,195.61216617865998,199.30634382655933,202.67886660849302,205.72396586048603,208.43834443608776,210.82104602548662,212.87330213054247,214.59836214191213,216.00131164409586,217.08888365000453,217.8692669725895,218.3519154073169,218.54736085139172,218.46703294452067,218.12308729789504,217.52824389493225,216.69563680727384,215.63867597745815,214.37092147768723,212.90597036217545,211.25735598698952,209.43845947319073,207.46243283274794,205.342133157926,203.0900671892461,200.7183455202385,198.238645664769,195.66218320066952,192.99969020801504,190.26140023829302,187.45703907891914,184.59582061345847,181.686447119268,178.7371133891987,175.75551411089896,172.74885398486808,169.72386010968037,166.68679620893855,163.64347831890205,160.59929159792884,157.55920795855482,154.5278042600269,151.50928083329498,148.5074801418368,145.52590541026655,142.5677390785429,139.63586096285977,136.73286602510214,133.86108167123916,131.0225845153633,128.21921656043136,125.45260075929113,122.72415593044082,120.03511101232876,117.38651864800394,114.77926809871629,112.2140974907694,109.6916054046698,107.21226181950969
IN,0.0,0.0,0.014477924994846425,0.033975202291450034,0.05417190201706443,0.07337428387223378,0.09118239627543415,0.1077949764958477,0.1236560666040998,0.13928293950578566,0.155188729064833,0.17185334878530573,0.1897180945364603,0.20919110466301716,0.2306571651862875,0.2544886974586323,0.28105651460676356,0.3107398241695978,0.343935390596826,0.38106597039841894,0.4225882114277759,0.4690002279538192,0.520849057153198,0.5787381868926265,0.6433353272180596,0.7153805824740836,0.7956951688595312,0.885190813807258,0.9848799686842936,1.095886964576793,1.2194602419389848,1.3569857882512975,1.5100019231953543,1.6802155779004126,1.8695202232691444,2.0800156119936983,2.314029509375314,2.574141599202088,2.8632097624328465,3.184398937948802,3.541212785773265,3.937528383442515,4.377634195049117,4.866271559148854,5.408679945336858,6.010646228773948,6.678558225965213,7.419462722073391,8.241128198091264,9.152112433048366,10.16183510943945,11.280655486155966,12.519955118834885,13.892225498694323,15.41116034311814,17.091752099570606,18.950392013620093,21.004972856493378,23.27499310228361,25.781660984697904,28.547996443911376,31.598928493027056,34.961384990428215,38.66437120180367,42.739032881094836,47.21869890606347,52.13889779179541,57.53734170304064,63.45387093256783,69.93035125727415,77.01051618742376,84.73974595841918,93.16477525886262,102.3333222282053,112.29363227624711,123.09393185106329,134.781789469627,147.4033841555408,161.00268488942032,175.6205487067973,191.2937495535443,208.05395474395493,225.9266706148941,244.93018343296288,265.07452545956767,286.36049897291747,308.7787926717137,332.30922498499535,356.92014721691777,382.56803610829616,409.19730037097105,436.7403192491624,465.1177235049552,494.23892082725706,524.0028589978676,554.2990117055795,585.0085641470737,616.0057688989217,647.1594373056869,678.3345280140101,709.3937923850834,740.1994363195985,770.6147594124432,800.5057351218055,829.7424995350462,858.2007210554617,885.7628286240529,912.3190816430571,937.7684703234784,962.019440514236,984.9904420062325,1006.6103037068151,1026.8184428597622,1045.564918595466,1062.8103425238696,1078.5256608473296,1092.6918236135978,1105.2993573091092,1116.3478570792017,1125.8454145300823,1133.8079963938733,1140.2587883976564,1145.2275175400255,1148.7497647079592,1150.8662782189517,1151.6222974963982,1151.0668947202582,1149.2523409721596,1146.233502139291,1142.0672686728615,1136.8120222270818,1130.5271412408993,1123.2725466703523,1115.108288334168,1106.0941716962188,1096.2894243706628,1085.752401192592,1074.5403263413132,1062.709070726885,1050.312962644966,1037.4046295619914,1024.034868804152,1010.2525448818028,996.10451117857,981.6355537648391,966.888355152389,951.9034758852187,936.7193519562264,921.3723061460526,905.896571495416,890.3243252424606,874.6857316793197,859.0089925050568,843.3204033735533,827.6444154532619,812.0037009299531,796.4192214927024,780.9102989468179,765.4946871947242,750.1886449167562,735.0070083682497,719.9632637872534,705.0696189787074,690.3370737062348,675.7754885819754,661.3936521984406
D,134.0,134.0,134.0,134.0001825930848,134.0005471111242,134.00104715165654,134.00163855768656,134.00229180627605,134.00299181315123,134.0037343798382,134.00452259995606,134.0053641499812,134.00626951604033,134.00725095410758,134.00832195692422,134.00949704663577,134.01079176705454,134.0122227945667,134.01380811887557,134.0155672660122,134.01752154938606,134.01969434272027,134.02211137346117,134.0248010379832,134.02779474146757,134.03112726623513,134.0348371728739,134.03896723890415,134.04356494006396,134.04868297964583,134.05437987169026,134.06072058426815,134.06777724956504,134.07562994802234,134.0843675743933,134.09408879423535,134.10490310008467,134.11693197734223,134.13031019073838,134.1451872031357,134.16172873936472,134.18011850876528,134.20056010110912,134.22327907159578,134.24852523162673,134.27657516304347,134.3077349744343,134.3423433189338,134.38077469360454,134.42344304094556,134.4708056732374,134.52336754022164,134.58168585991123,134.6463751310105,134.718112543336,134.79764379959718,134.88578935771574,134.9834510973097,135.09161940678857,135.21138067843012,135.34392518754484,135.4905553180941,135.65269408062105,135.83189384883272,136.0298452184265,136.24838586568418,136.48950925397236,136.75537300379264,137.04830670685251,137.3708189275076,137.72560309693964,138.11554196807907,138.54371026448783,139.01337512658498,139.52799393655417,140.09120909220334,140.7068393033611,141.3788670055176,142.11142152751512,142.90875771573192,143.7752298079797,144.7152604664796,145.733305019325,146.83381112033754,148.02117421266826,149.29968936439025,150.67350022550045,152.14654602489057,153.72250767225924,155.40475414339133,157.19629039889708,159.0997081097914,161.11714043453895,163.25022201107373,165.5000551969363,167.867183417398,170.35157227426612,172.9525988379156,175.66904930390987,178.49912495536853,181.44045614422973,184.4901237984398,187.64468778554115,190.90022132144733,194.2523505093109,197.6962980279257,201.22692996068434,204.83880476168824,208.5262233909466,212.28327971066543,216.10391031401213,219.9819430510251,223.91114361835287,227.88525968557178,231.8980621368824,235.94338310964685,240.01515060785664,244.10741955724703,248.2143992480902,252.3304771809515,256.4502393896202,260.56848736414884,264.6802517358956,268.78080291631363,272.8656589027881,276.93059047898487,280.97162404489376,284.98504231396385,288.9673831123516,292.9154365091902,296.8262404977317,300.69707543591556,304.52545744200705,308.3091309269642,312.0460604306004,315.7344219137841,319.37259364418725,322.9591467986914,326.49283589169954,329.97258912541,333.39749874570145,336.7668114757145,340.079919088538,343.3363491706273,346.5357561186924,349.67791240477356,352.76270013703873,355.79010293745057,358.7601981518093,361.673149402737,364.5291994918708,367.3286636538242,370.07192316131005,372.75941927813807,375.39164755455676,377.96915245756134,380.492522327288,382.9623846494212,385.37940163261857,387.7442660792717,390.05769753743874,392.3204387214799,394.5332521887726,396.6969172598566,398.8122271694404,400.8799864358707
R,0.0,0.0,0.006484341383156359,0.024323727484305113,0.05333319145613715,0.09205410307840461,0.13912301547911865,0.19365759163589666,0.25528016303822393,0.32403444818120986,0.4002916606314838,0.4846760382071542,0.5780144810235165,0.6813067688917693,0.7957112720355088,0.9225417512389134,1.063272020945016,1.2195463182411257,1.3931940340515943,1.586248033784407,1.80096617981747,2.0398559242789647,2.3057020120928073,2.6015974527151253,2.930978005432088,3.297660491136051,3.705885301784613,4.160363532718835,4.666329216116077,5.229597188295739,5.856627180853559,6.554594786693198,7.331470017699077,8.196104241626301,9.158326362228387,10.229049189066423,11.420387032124403,12.745785651481928,14.220165793945284,15.86008165664989,17.683895731986777,19.711971608315288,21.966886426066825,24.47366481793233,27.260036293335887,30.356718159269626,33.79772619908712,37.620715454519676,41.8673535695373,46.58372925214314,51.820798484854926,57.634871158038536,64.08814080218158,71.24926004338519,79.19396428630978,88.00574592357759,97.77658106061806,108.60771030783495,120.61047460276738,133.90720625612067,148.63217443760115,164.93258309954518,182.96961784737087,202.9195364763673,224.97479577844638,249.34520476098825,276.2590916037688,305.9644685146427,338.7301751550683,374.8469775424484,414.62859537770595,458.4126267090394,506.56133488151073,559.4622590337584,617.528606225484,681.1993808865241,750.9392059712603,827.2377902935887,910.6089983115224,1001.5894823956457,1100.7368435563974,1208.6272948300275,1325.8528120154087,1453.0177690484234,1590.735069669634,1739.6218026939705,1900.2944644905722,2073.3638084741283,2259.429396675563,2459.07394196997,2672.8575405182064,2901.311901768089,3144.934687476066,3404.1840713770316,3679.473627307586,3971.167645968505,4279.576969499927,4604.9554192178175,4947.496875928515,5307.333054975947,5684.532000374021,6079.097304787929,6490.968045426979,6920.019410660963,7366.0639788057415,7828.853599338261,8308.081817959363,8803.386780464716,9314.354546244494,9840.52274026032,10381.38447232928,10936.392454222412,11504.963248178954,12086.481584661633,12680.30469225203,13285.766588247363,13902.182284533172,14528.85186946245,15165.06443259489,15810.101805095212,16463.242094244026,17123.762995793106,17790.94487274034,18464.073593471185,19142.443126096045,19825.35788920422,20512.134862166684,21202.10546057154,21894.617184396324,22589.035048141934,23284.74280341068,23981.143965341475,24677.662654957017,25373.744269866802,26068.855995940557,26762.487172553134,27454.14952383308,28143.377268052285,28829.727116897146,29512.778175885636,30192.131756659473,30867.41111130243,31538.261098230683,32204.34778858083,32865.358021396416,33520.99891529384,34170.99734367951,34815.09937999883,35453.06971892755,36084.691078871176,36709.76359062032,37328.10417652126,37939.54592406205,38543.937457345455,39141.14230952168,39731.03829888407,40313.51691099105,40888.48268886451,41455.85263302891,42015.55561289458,42567.5317907519,43111.73205942843,43648.1174944682,44176.65882151835,44697.33589945314,45210.13721962656
G,6090.0,6090.075461066283,6090.135829826842,6090.188757722393,6090.238841030954,6090.288976710766,6090.341119379209,6090.396707452629,6090.456906202359,6090.5227492943795,6090.595223940291,6090.675324711871,6090.764089999954,6090.862628984264,6090.972143598177,6091.093948097035,6091.229487797048,6091.380357972469,6091.548323577526,6091.735340283127,6091.94357722433,6092.175441808232,6092.433606913963,6092.721040816068,6093.041040173757,6093.397266447734,6093.793786131877,6094.235115217666,6094.726268344472,6095.272813128265,6095.880930204738,6096.557479570319,6097.31007385571,6098.147159221625,6099.078104624902,6100.113300264927,6101.264266085098,6102.543771271044,6103.965965755981,6105.5465248127575,6107.302807880466,6109.254032839257,6111.42146700776,6113.8286361906,6116.501553145132,6119.468966862338,6122.762634061378,6126.417614273983,6130.472589835825,6134.970211997813,6139.957474209983,6145.486113401491,6151.613039767561,6158.400795161677,6165.918039660506,6174.240065200236,6183.449334355362,6193.636041323088,6204.898690967886,6217.344690352985,6231.090945524126,6246.26445440858,6263.002884551078,6281.45512204419,6301.781775457592,6324.155615885166,6348.76193149497,6375.7987723003525,6405.477058421242,6438.02052305915,6473.6654599883195,6512.660244817046,6555.264599863632,6601.7485744865735,6652.391216352151,6707.478914606968,6767.303403357952,6832.159423241339,6902.3420500333805,6978.143711900211,7059.850930508805,7147.740835167209,7242.077512638699,7343.108267408511,7451.0598770900015,7566.134934526754,7688.508371319937,7818.3242565559585,7955.692959280303,8100.688753919731,8253.347934857784,8413.667490440332,8581.604368745853,8757.07534852674,8939.95750985967,9130.089281213955,9327.272023695772,9531.272099801616,9741.823363544385,9958.630001506728,10181.36965022611,10409.696714146037,10643.245809861932,10881.635266138645,11124.470614718453,11371.348013798377,11621.85755377574,11875.586403022433,12132.121759687981,12391.053583549194,12651.977089484872,12914.494991087047,13178.21948911185,13442.774004860938,13707.794663148396,13972.931533261126,14237.849639302682,14502.229753578065,14765.768988299707,15028.181201947886,15289.197237180191,15548.565007330479,15806.049448341126,16061.432352500764,16314.512099674135,16565.103300865776,16813.036368001933,17058.15702278611,17300.325756416605,17539.41725087732,17775.319771448336,18007.93453904785,18237.17509002527,18462.96663008658,18685.24538815341,18903.957975141788,19119.060751895977,19330.519209828246,19538.30736719584,19742.4071833891,19942.80799310757,20139.505961860403,20332.503563839495,20521.80908287533,20707.436136891993,20889.40322602531,21067.73330435354,21242.453375008405,21413.594108283607,21581.189482233545,21745.2764451548,21905.894599263633,22063.08590482159,22216.894403916485,22367.365963074695,22514.548033861483,22658.489430616683,22799.240124472497,22936.851052806567,23071.373943295923,23202.861151754412,23331.36551295768,23456.94020368367,23579.63861722313,23699.514248643165,23816.62059011593
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
