beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
27.228845550698818,0.41624978237091304,0.12292634958848207,0.0425196398399285,1.0,0.98,0.9600000000000001,140.5908869221019,0.9995416026090168
