beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
34.821866778132446,0.29471252628201217,0.1,0.2,0.2,0.1999617498703808,0.5,0.023222727724390164,0.11001230322861226,0.007426789372618755,0.8300000000000001,0.0015718371402093072,0.016151082539533027,0.03333333333333333,2.9816269732887526,2021-03-19,0.4001215938984377,0.03333333333333333,2.723249125058386,2021-06-18,0.1729553618991677,0.09924184397201193,0.8385148352257441,0.962599339458172
