beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
23.14115561069539,0.2,0.5429758319576344,0.2,0.13397282407830277,0.13486471742316175,0.4884394154345916,0.0060432077583402535,0.03977575840654935,0.05555327925293946,0.03333333333333333,0.6828793317134924,0.9600000000000002,0.0003017791581536169,0.0052696198145191055,0.005257172255140657,0.9998105780947417,0.9991119645869889,2021-03-16
