series,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,21937.209184592204,21932.06373512678,21927.56086928968,21921.49392020681,21913.369487618744,21902.62203841502,21888.617549289975,21870.693092752186,21848.21629750011,21820.655412488293,21787.644237182132,21749.02562177591,21704.864067256523,21655.42824767376,21601.152288219797,21542.587367552867,21480.353493440827,21415.097654966754,21347.46104919111,21278.055625224184,21207.44884589883,21136.155044604715,21064.631720260048,20993.279315534706,20922.443306645182,20852.417714798998,20783.4493933743,20715.74264052559,20649.463835978648,20584.74591023376,20521.692532342142,20460.381956381574,20400.870503030244,20343.195676186206,20287.37892916958,20233.428103455048,20181.339567123032,20131.100081716326,20082.68842594337,20036.076803367076,19991.2320593247,19948.116730148595,19906.689945500173,19866.90820241471,19828.726027557343,19792.09654225033,19756.971943066408,19723.30390919605,19691.043946382324,19660.143675965493,19630.55507647708,19602.23068425625,19575.12375871533,19549.18841714308,19524.379743290836,19500.65387342672,19477.968063056087,19456.280737083132,19435.5515258208,19415.7412889367,19396.81212914521,19378.727397214916,19361.451689651058,19344.950840230704,19329.191906410186,19314.143151486798,19299.774023277234,19286.055129971188,19272.95821372813,19260.456122506515,19248.522780546202,19237.133157865224,19226.263239080225,19215.889991814685
E,0.0,5.14544946542606,7.075590569813359,9.604744367777792,12.926804771952863,17.210851589702276,22.60991491989455,29.229413997734877,37.09150225094365,46.10663613728732,56.0644933748041,66.65086209362669,77.48698556619917,88.17931236586344,98.36561563689501,107.74772848537722,116.1077383547277,123.30970765143604,129.29145960135907,134.05115376760574,137.63235620915748,140.10997939869284,141.57831404401438,142.14156174734836,141.9067897631968,140.97898672778157,139.4578147885901,137.4356602430032,134.9966346684426,132.2162430791094,129.16149943117424,125.8913256761541,122.457116189407,118.90338493874052,115.2684394859971,111.5850454575314,107.88105906078162,104.18001493709684,100.50166324150652,96.862454197047,93.27597114090013,89.75331474655293,86.30344202169884,82.9334640963138,79.64890690552616,76.45393875977655,73.35156856380894,70.34381815226507,67.43187188985848,64.61620636176069,61.89670266929096,59.27274355547537,56.74329731865727,54.30699023157872,51.96216896803371,49.706954348133806,47.53928754469965,45.45696974530378,43.45769613498285,41.53908495159135,39.69870226728473,37.9340830639365,36.242749095828,34.62222396826898,33.070045804653724,31.58377782571426,30.16101712242172,28.799401867257785,27.496617176686335,26.25039980995505,25.058541865289843,23.918893613623766,22.8293655918104,21.787930061443312
I,6.0,5.373882627349898,7.385827148135204,10.152889984902181,13.895778701765662,18.909116345795965,25.541321099719624,34.180967749505385,45.228791794713125,59.054787539077566,75.94556753832502,96.05267435714092,119.35473071986944,145.64321176768817,174.53457710123533,205.50419644447913,237.9331027627698,271.157963745415,304.5166989322279,337.38522948898594,369.2036807963562,399.492385802108,427.85918833609827,454.00000021390497,477.69456653473316,498.79915026167214,517.2375080519059,532.9911838499435,546.0898406918127,556.6021019785555,564.6271825677206,570.2874509372859,573.721967036,575.0809766919988,574.5213041301275,572.2025622942151,568.2840908684291,562.9225300832544,556.2699416282569,548.4723941929252,539.6689388875844,529.9909081051741,519.5614796599083,508.49545590828086,496.89921481346965,484.87079645774804,472.50009431215506,459.86912565611755,447.05235994579874,434.11708771634613,421.1238158333144,408.12667764630316,395.17384890465445,382.307962227948,369.56651453484113,356.98226316885626,344.5836075599279,332.3949541616584,320.4370631373355,308.72737585961636,297.28032276234813,286.1076114579012,275.21849532633325,264.62002300784087,254.31726939926222,244.31354887895338,234.61061157065842,225.2088235131269,216.10733163414588,207.30421444028977,198.79661933115938,190.58088743257963,182.65266681995624,175.00701497305386
R,0.0,0.626117372650102,1.1868975845778262,1.9576300327175278,3.0171134997429423,4.467178241689069,6.440399282616547,9.105710092778057,12.672593046437754,17.392348427545134,23.55488649694134,31.480026365527497,41.503401049612314,53.95841278489316,69.15670363427772,87.36989210948141,108.81485003387937,133.64385822859805,161.9399768675032,193.71717611142464,228.92430168785722,267.45177478668415,309.13996195204027,353.78830709624077,401.16452164908674,451.01333280374615,503.0644683774031,557.0396999736606,612.658873253293,669.6449293007714,727.727970251161,786.6484515971828,846.1595983365456,906.0291467752504,966.0405118064918,1025.9934733854027,1085.7044675399545,1145.00655785552,1203.7491537790659,1261.7975328351508,1319.0322152390152,1375.3482315918757,1430.654317410418,1484.8720621728949,1537.935035315863,1589.7879071243476,1640.3855786498289,1689.692331587771,1737.6810063742223,1784.3322145486043,1829.6335896125163,1873.579079134173,1916.1682796535595,1957.4058149895945,1997.3007577984908,2035.8660936484926,2073.118226431488,2109.0765236021075,2143.7628994990823,2177.201434844293,2209.418030417357,2240.4400928554464,2270.2962505189826,2299.016097385389,2326.629962978102,2353.168706400738,2378.6635326218898,2403.1458292406323,2426.6470220532424,2449.1984478354416,2470.8312428495497,2491.5762456807743,2511.4639131002095,2530.524247743017
G,6.0,6.0,8.57272473271303,12.11052001761971,16.912892201508605,23.376294587485035,31.98172038233617,43.286677842283446,57.901384841150886,76.44713596662271,99.50045403526637,127.53270072266842,160.85813176948176,199.60162455258134,243.69128073551306,292.8740885539606,346.7479527966492,404.801821974013,466.45667579973104,531.1024056004105,598.1279824842134,666.9441605887921,736.9991502881385,807.7883073101457,878.8590881838198,949.8124830654183,1020.3019764293091,1090.0308838236042,1158.748713945106,1226.2470312793273,1292.355152818882,1356.9359025344693,1419.8815653725462,1481.1101234672497,1540.56181593662,1598.1960356796185,1653.9885584083843,1707.9290879387752,1760.0190954073237,1810.2699270280768,1858.7011541266004,1905.3391396970505,1950.215797070327,1993.3675180811763,2034.8342501293332,2074.658703582096,2112.8856729619847,2149.561457243889,2184.7333663200216,2218.449302264951,2250.757405445831,2281.7057567804763,2311.342128558214,2339.7137772175424,2366.8672723333316,2392.8483568173483,2417.7018339914152,2441.471477763765,2464.199962636417,2485.9288107039083,2506.698353179704,2526.5477043133465,2545.514745845315,2563.636120393229,2580.9472323773634,2597.4822552796904,2613.2741441925477,2628.3546527537587,2642.7543536873877,2656.502662275731,2669.6278621807082,2682.157133113353,2694.116579920165,2705.53126271607
