series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10
S,276854.63524420676,276854.6351001255,276851.0422644594,276845.2237912789,276837.8587252485,276829.2638384774,276819.5633933656,276808.77740011935,276796.86730295536,276783.7594260602,276769.35678781767,276753.54481534386,276736.1938422603,276717.1598907001,276696.28451780137,276673.3941311142,276648.29898142844,276620.791939465,276590.6471098041,276557.61830795975,276521.43741248903,276481.81259710557,276438.42644467356,276390.9339440037,276338.96037069015,276282.099054411,276219.90903696226,276151.91262774065,276077.592866435,275996.39090635144,275907.7033361391,275810.8794627478,275705.2185842976,275589.9672882048,275464.316817436,275327.4005561384,275178.2916951111,275016.00114755164,274839.47579612944,274647.59716348216,274439.1806094544,274212.975169403,273967.66415820946,273701.8666736698,273414.14013994194,273102.9840358935,272766.8449535519,272404.1231273991,272013.18056491,271592.35089147644,271139.95099776797,270654.29454391747,270133.7073322986,269576.5445090888,268981.2094948779,268346.1744775136,267670.00222811877,266951.3689264619,266189.0876080028,265382.13177591766,264529.65866158524,263631.0315707978,262685.84072455484,261693.921996266,260655.37296412868,259570.56573964923,258440.15610048795,257265.0885461467,256046.59700497944,254786.20104568847,253485.6975798871,252147.148177842,250772.8622503983,249365.37646995584,247927.4309066514,246461.9424382636,244971.976050884,243460.71468073747,241931.42825584256,240387.44258100583,238832.10867358308,237268.77310398966,235700.74982807197,234131.29392232708,232563.57755166208,231000.6684166938,229445.51084680186,227900.90962898557,226369.51659314183,224853.81991313596,223356.13603087558,221878.6040678772,220423.18255545606,218991.64829024958,217585.59710560803,216206.44634058804,214855.43878588735,213533.64788905418,212241.98400867742,210981.20151806195,209751.9065722267,208554.56536714226,207389.51273625772,206256.96094596596,205157.00856824266,204089.64932487736,203054.78081319827,202052.21303775907,201081.67668595328,200142.83109785893,199235.27189175156,198358.53821664635,197512.11961197367,196695.46246209898,195907.97603993316,195149.03813942353,194418.00030134624,193714.19264062622,193036.92828647594,192385.50744905462,191759.22112818182,192080.20326512083,192420.96381966473,192781.092205485,193160.0800653905,193557.3637521378,193972.351712152,194404.4420873288,194853.033970968,195317.53454152241
E,44.614559482878285,33.89725835485036,29.347191493725273,28.11579305101217,28.726797738460196,30.42084576164991,32.8135027555449,35.71693654173827,39.04700254844109,42.7748896991906,46.90201380465499,51.44704183289355,56.439250010693144,61.91519322894701,67.9171100464093,74.49224193479728,81.69263863622845,89.57522641401499,98.20202267219207,107.64043587146634,117.96361836399753,129.25085446493253,141.58797341910997,155.06778036288583,169.79049971696685,185.86422560263966,203.40537332476066,222.53912494867865,243.39986063117473,266.13156570159043,290.8882015525108,317.83402620134393,347.14384793500113,379.00319276545446,413.6083635315359,451.16636542603425,491.89466957309133,536.0207831227589,583.7815912939895,635.4224340493261,691.1958778320773,751.3601412942372,816.1771334926686,885.9100639793897,960.8205869451107,1041.1654465053118,1127.1925977630233,1219.1367888374255,1317.2146029476974,1421.6189771158383,1532.5132351681914,1650.024697321053,1774.237956300231,1905.1879399059758,2042.852911063614,2187.1475871866874,2337.9165892562064,2494.928455227896,2657.870469883016,2826.3445716872498,2999.864594456723,3177.85508591378,3359.651915470275,3544.5048395984827,3731.5821357653713,3919.9773470463174,4108.71810220281,4296.776894131932,4483.083617760967,4666.53959156501,4846.032719726472,5020.453398815054,5188.7107371337115,5349.748638753079,5502.561308583854,5646.207759051184,5779.824941165246,5902.639180056998,6013.975663594332,6113.265808280541,6200.052404927143,6273.992523468213,6334.858228110497,6382.53521783989,6417.019560969532,6438.412734584472,6446.915209873192,6442.818842605422,6426.498335172449,6398.40203384888,6359.042313760774,6308.985786113804,6248.843539247279,6179.261598678399,6100.911762996246,6014.482943582834,5920.673107790904,5820.181898281882,5713.703976387831,5601.923115066319,5485.507047540766,5365.10306117647,5241.334312520219,5114.7968286135065,4986.057151485769,4855.650576902749,4724.07993471412,4591.814856227835,4459.291473650539,4326.912497498664,4195.047619745894,4064.03419309565,3934.1781399432393,3805.75504814052,3679.011414441731,3554.166000364427,3431.4112690400366,3310.9148753723225,3192.8211854063593,3077.2528041899886,2964.312094553127,2854.0826721188246,2750.554479286433,2652.52831262233,2559.1908158527976,2469.9793096749777,2384.4941896512632,2302.442150067405,2223.599392595778,2147.787795271176
I,0.00021140892343631673,5.271732537011218,8.59562980330887,10.952320373421829,12.858932258373637,14.591327703911029,16.29999229297702,18.070538957298034,19.95532218343687,21.98998782426124,24.20217060137091,26.616101002758935,29.255083602348456,32.14287028984739,35.304462488826864,38.76662123491839,42.5582308949503,46.710592880384304,51.257689465460025,56.236438868302315,61.6869528025883,67.65280243323951,74.1812958134888,81.32376826101782,89.1358861271746,97.6779636971619,107.01529235401183,117.21848054741639,128.36380247314284,140.53355265400438,153.81640279436695,168.30775633818425,184.11009508059314,201.33331095333068,220.09501471621616,240.52081173654972,262.74453332713324,286.90841025095165,313.16317300545217,341.6680614034351,372.5907238178205,406.10698431949675,442.4004538981835,481.66196012727016,524.0887681530452,569.8835649224925,619.2531783050068,672.4070034294847,729.5551103854174,790.9060106700634,856.6640646440546,927.0265190023573,1002.1801720477522,1082.2976754682393,1167.533494363646,1258.0195623029094,1353.8606849240682,1455.1297635338574,1561.8629286498651,1674.0546915933073,1791.653239056214,1914.556009882552,2042.6057039113093,2175.5868784524896,2313.223287753918,2455.176113850878,2601.0432229886896,2750.359560304578,2902.5987670562195,3057.1760702863476,3213.45245577455,3370.7400931992433,3528.30893964438,3685.3944061050383,3841.2059336213943,3994.9362930715997,4145.771397129299,4292.900395655418,4435.525817552758,4572.873523035232,4704.202239998609,4828.812475907204,4946.0546211306155,5055.336089502442,5156.127375395867,5247.9669421425215,5330.464892542914,5403.305407056933,5466.247967758909,5519.127415283556,5561.852911038922,5594.405897454418,5616.837164756978,5629.2631437447735,5631.8615504662075,5624.8665109737385,5608.563292878828,5583.282765828186,5549.395705829078,5507.307049153657,5457.45019090878,5400.281411788748,5336.274504499755,5265.915659261386,5189.698655990333,5108.120399527212,5021.676823787223,4930.859181148785,4836.150724837827,4738.0237845686115,4636.937229276645,4533.334305403882,4427.640834826031,4320.263753081202,4211.589965991371,4101.985500977098,3991.794928261901,3881.341026655206,3770.9246686031565,3660.824899620465,3551.2991879848755,3442.583821616306,3334.8944303100648,3228.8902177257105,3125.003496803091,3023.514603976134,2924.6011600613338,2828.3706137965423,2734.881870908298,2644.159780654548
A,0.0002184009464509023,5.4460822783868075,8.763836069832319,11.026682020688282,12.798535747131814,14.37821198726545,15.926846056331025,17.53438751004824,19.25431579757646,21.121787665419852,23.163150026227115,25.400955975356347,27.85664173655151,30.551989835731348,33.5099654372233,36.75523207209698,40.314506624760575,44.21683711569314,48.49384699387919,53.17996884761788,58.31267953856231,63.932743004277114,70.08446387597716,76.8159533220165,84.17940747307216,92.23139805219229,101.03317422952846,110.65097414204378,121.1563439021667,132.62646122895583,145.14446004577263,158.79975148134722,173.68833567227597,189.913097583592,207.5840787328406,226.81871521923674,247.7420308259594,270.48677219104644,295.1934711511351,322.0104173852636,351.093522471135,382.60605447981544,416.718220364075,453.6065717514383,493.45320847216885,536.4447533980407,582.7710721287588,632.6237119507316,686.1940365354739,743.6710362767154,805.2387992134327,871.0736343516716,941.3408480335305,1016.191184883832,1095.7569577660831,1180.1479059378494,1269.4468368902094,1363.705124685505,1462.9381552831396,1567.1208264941529,1676.1832258054667,1790.0066222286223,1908.419917379066,2031.1967050497744,2158.0530866216573,2288.646381016464,2422.574852156109,2559.378554080988,2698.5413645085687,2839.4942426750417,2981.619708238167,3124.257496638382,3266.711304677656,3408.2565003449213,3548.148635199822,3685.6325678149797,3819.9519844094193,3950.359088960639,4076.1242303133645,4196.545238118755,4310.956252330359,4418.7358514911275,4519.314311850008,4612.179860883046,4696.883823373279,4773.044594127715,4840.3504070725185,4898.560904439778,4947.507540846746,4987.092884349273,5017.288899388096,5038.134314581527,5049.731191448855,5052.240818496659,5045.879058968694,5030.9112803908065,5007.646990373337,4976.434296556386,4937.654299709782,4891.715518429925,4839.0484321758495,4780.1002170711545,4715.329736417606,4645.2028356016735,4570.187979336648,4490.752258210359,4407.3577814759865,4320.458464046004,4230.497207789469,4137.903470508931,4043.0912103673663,3946.4571890006837,3848.379613019509,3749.2170909914994,3649.307881209382,3548.9694044924813,3448.4979958418216,3348.1688688744252,3248.236267509059,3148.9337802775217,3050.4747938141586,2953.0530634611073,2856.8433804557335,2762.481254634343,2670.3601358261626,2580.714955620149,2493.6765919548807,2409.3074406432447,2327.624701048072,2248.61566504957
IH,0.0,9.234533075073743e-06,0.2302793768171567,0.5083609712192355,0.7717864760969892,1.007093989411629,1.2185644515682459,1.4152417741944747,1.6060849218722932,1.7985510765797312,1.9985008812171625,2.21052366965921,2.438326393096157,2.685066327798576,2.953603067371134,3.2466789911237997,3.5670456944998645,3.917552840675437,4.301212267201951,4.721246506281256,5.181127928380812,5.684612582419232,6.235771342395226,6.839020001060225,7.499149321111711,8.221355646893253,9.0112724131402,9.875002707110891,10.819152910601044,11.85086734565364,12.977863757294843,14.208469378634502,15.551657231741986,17.017082217482173,18.615116435937775,20.35688305403285,22.25428789710485,24.320047785709402,26.567714467860114,29.011692811025018,31.66725171937624,34.55052603314296,37.67850745311386,41.06902232086979,44.74069388282121,48.71288648458476,53.005628995259435,57.639514665037034,62.63557459320253,68.01512204816929,73.79956505970866,80.01018501973087,86.66787950506315,93.79286819453122,101.40436160962864,109.5201934723951,118.15641874515697,127.32688088111172,137.04275344366266,147.31206299996205,158.13920199611687,169.52444209598247,181.46346011485733,193.94689009465364,206.95991613386167,220.48192119194445,234.4862071334368,248.93980068300434,263.8033586806062,279.03118404549326,294.5713612123232,310.3660165707462,326.35170574317004,342.4599255330279,358.6177442541481,374.7485401122044,390.7728335539664,406.60919621794,422.1752164729534,437.3884996436385,452.1676799727388,466.43342119001414,480.10938322788917,493.12313408192404,505.4069879589026,516.8987535573898,527.5423794370272,537.2884867975696,546.0947834523273,553.926356199038,560.7558420369025,566.5634816458389,571.3370611515782,575.0717503919599,577.7698476441118,579.4404420600835,580.0990059005692,579.7669290792554,578.4710085732057,576.2429049652548,573.1185778155889,569.1377107665064,564.3431363212608,558.7802691566544,552.4965556772495,545.5409463389018,537.9633960970901,529.8143972012167,521.144547483572,512.0041562989635,502.44288937064516,492.5094529979194,482.25131738414353,471.71447825092594,460.9432554122643,449.980126586248,438.8655944151123,427.6380844391237,416.3338716175838,404.98703290242435,393.6294233377022,382.2906731733047,370.9982035352867,359.77725828096686,348.67120045610864,337.72393904414236,326.9730596222255,316.4480117677014,306.1704845269877,296.15556787892916
IN,1.8088039971290235e-05,3.38497329601942e-05,0.45107625101581067,1.1284999474999122,1.9204357750773462,2.7736475455862624,3.6653485404482913,4.588558166537812,5.544518620751767,6.538791761255348,7.5792739630986,8.67521044198316,9.836730512076816,11.074654659214344,12.400443919732973,13.826224407190226,15.364852326671823,17.030001747075065,18.836266214756787,20.799269870548255,22.935786100349286,25.26386296176943,27.80295523437638,30.574063224013823,33.599878559591794,36.9049372289356,40.51578004613952,44.46112064392463,48.77202094764958,53.48207391401392,58.62759310505806,64.24780841287846,70.38506694751443,77.08503774406525,84.39691852931661,92.37364230709265,101.07208096970668,110.55324251560936,120.88245774736603,132.1295515382234,144.3689928914007,157.68001707932314,172.1467121506624,187.8580610477508,204.90792950958522,223.39498887889013,243.42256192819934,265.0983789233276,288.53423041831576,313.8455028011345,341.1505824723446,370.57011483701444,402.22610512701885,436.2408495512713,472.73568749529153,511.82956854536235,553.6374320601215,598.2684018837575,645.8238045751626,696.3950261458123,750.0612296205625,806.8869635540891,866.9196996735067,930.187345729427,996.695787021533,1066.426516480683,1139.3344181843358,1215.3457723193649,1294.3565505002537,1376.2310686998303,1460.8010606681091,1547.8652275566221,1637.1893096407744,1728.5067138104769,1821.5197163000062,1915.901244501494,2011.2972253005867,2107.3294708930157,2203.5990572058413,2299.69013554361,2395.174105520493,2489.6140672284614,2582.5694632977347,2673.600817247875,2762.2744733705467,2848.1672452446924,2930.870884645452,3009.9962897428004,3085.177380683826,3156.0745814478805,3222.3778587641036,3283.8092813938115,3340.125075737193,3391.1171660982627,3436.614199664187,3476.4820670204654,3510.623938597799,3538.979845665961,3561.5258412582307,3578.272781692356,3589.2647731700595,3594.5773303517008,3594.3152949169535,3588.610562064082,3577.6196618158015,3561.521240044988,3540.513481468094,3514.8115136348874,3484.6448273193864,3450.2547448271034,3411.89196370279,3369.8141992606443,3324.2839453592455,3275.5663689842686,3223.927350545641,3169.6316783899833,3112.94140290813,3054.1143528034418,2993.402813591031,2931.052366223436,2867.300881879628,2802.3776674003943,2736.502754588136,2669.8863255935653,2602.767931657689,2535.393303226818,2468.000552197327,2400.81236345998,2334.0319751174197,2267.841526267711
D,334.0,334.0,334.0000001321737,334.0032961164869,334.01057227733884,334.02161884240064,334.0360333593971,334.05347464907123,334.07373097750013,334.0967188402493,334.1224614673873,334.15106597225247,334.1827051552308,334.21760487423,334.2560361771924,334.29831104136895,334.34478069563323,334.39583575239175,334.4519076112254,334.51347078008837,334.5810458909765,334.6552032758579,334.7365670269567,334.82581950283884,334.92370626522734,335.0310414459401,335.14871355197204,335.2776917215616,335.41903244631845,335.57388677486864,335.74350801238256,335.9292599279676,336.1326254782593,336.3552160505862,336.59878122268844,336.86521902797585,337.1565867055338,337.47511190229767,337.82320428081226,338.203467469532,338.6187112735042,339.0719640413089,339.56648505918577,340.10577681526274,340.69359694575354,341.3339696410413,342.0311962530174,342.7898648063934,343.61485807667657,344.51135985709595,345.4848589972832,346.5411507595908,347.68633500652595,348.92681070721335,350.26926623465346,351.7206649216734,353.2882253548227,354.9793959150191,356.8018231242611,358.76331343154635,360.87178816997465,363.1352315416428,365.5616316369672,368.1589146687042,370.9348727948314,373.8970861136118,377.0528396320014,380.4090362270545,383.9721068299667,387.7479192540365,391.7416872511205,395.95788150658205,400.4001443619073,405.07121008041975,409.97283244050186,415.1057213507075,420.4694900333149,426.0626141212778,431.88240376497043,437.9249895586673,444.185322783231,450.6571901329979,457.333242763787,464.20503917749056,471.263101158108,478.4969817041755,485.89534367132234,493.4460476519844,501.1362474807748,508.9524916650479,516.8808290001624,524.9069166353702,533.0161289051525,541.1936653270428,549.4246562845555,557.6942650564014,565.9877850141509,574.2907309835456,582.5889239437521,590.8685684185572,599.1163220890635,607.3193573248707,615.4654144867911,623.5428469964364,631.5406582948178,639.4485309224278,647.2568480466958,654.9567078393736,662.5399311668122,669.9990631011675,677.3273687914284,684.5188242511298,691.5681026261367,698.4705565024259,705.2221968018578,711.8196687949418,718.2602257349538,724.5417005887126,730.6624763070596,736.6214550436345,742.4180266948374,748.0520370977049,753.5237561864728,758.8338463734295,763.98333138571,768.9738556048935,773.8076918809986,778.4876510256904,783.016965361871,787.3991776473489
R,0.0,3.520753103057829e-05,0.8199740012483694,2.2915078282910066,4.304466066623131,6.793667279971948,9.726570765641867,13.09371386925381,16.901973582505345,21.170098660264323,25.925893025772414,31.204537348619127,37.04767191710573,43.50298167157072,50.624112649310106,58.47081079166894,67.1092152862309,76.61226537219976,87.06019655864554,98.54111288341237,111.15162847356905,124.9975757594819,140.19478020165144,156.86990290993205,175.16135343421462,195.22027550276175,217.21160870573414,241.3152291361292,267.7271718414354,296.660937616946,328.34888618108903,363.0437170993806,401.02003894451974,442.576026068118,488.0351609828964,537.7480586780298,592.0943671778305,651.4847362674135,716.3628435113789,787.2074634484952,864.5345621276753,948.899394937095,1040.8985809600874,1141.1721218756618,1250.4053277369555,1369.3306058635144,1498.7290626622548,1639.4318615758934,1792.3212737206914,1958.3313513419673,2138.448148264464,2333.7094063785953,2545.2036232687333,2774.0684137876,3021.4880781766933,3288.6902917069974,3576.9418362381475,3887.543302998375,4221.822708625561,4581.127983317776,4966.818310897161,5380.254325572991,5822.787198846586,6295.746681727906,6800.4282013676,7338.07914623836,7909.884508802179,8516.952087693868,9160.29748127144,9840.829129373253,10559.333678829666,11316.461959458906,12112.715859987618,12948.436387004718,13823.793174536397,14738.775687421745,15693.18632911164,16686.63562494473,17718.539606840703,18788.119476401178,19894.403572471798,21036.231618179787,22212.261173134935,23420.976170527705,24660.697377699184,25929.594583532682,27225.700287543194,28546.924644307437,29891.07140305061,31255.85457565786,32638.91556672297,34037.84050588554,35450.17753488442,36873.453818600865,38305.19206995549,39742.92640191515,41184.21734514457,42626.665896138125,44067.92648720821,45505.71879579951,46937.83833566077,48362.165795965855,49776.675116167244,51179.440303927855,52568.64102074427,53942.56697476354,55299.62117280006,56638.32209373035,57957.30485338667,59255.32143692515,60531.24007858117,61784.043870931295,63012.828686455585,64216.800493537725,65395.27214725214,66547.65973255884,67673.47853403933,68772.33870222811,69843.94068207739,70888.07046427549,71904.59471514144,72893.45583574646,73854.66699585546,74788.3071833143,75694.58841080494,76573.83045303947,77426.43799895166,78252.88142252972,79053.68116423998,79829.39525462208
G,20925.0,20930.271548450663,20934.276766519233,20937.744359691576,20941.066453802,20944.46074274861,20948.055196312678,20951.932360440635,20956.152587282984,20960.766286671093,20965.82046418925,20971.362292710495,20977.441150751652,20984.10987603772,20991.425625531192,20999.45054700052,21008.25237015218,21017.904974764326,21028.48896688469,21040.092280387496,21052.810813967648,21066.749109825076,21082.021078202633,21098.75077071918,21117.073204624037,21137.13523944169,21159.096506836588,21183.13039382403,21209.425078629443,21238.184617512572,21269.630079691447,21304.000726089922,21341.555225961918,21382.57290348579,21427.35500414477,21476.22596809078,21529.53469470871,21587.65577924551,21650.99069864278,21719.9689196267,21795.048897700075,21876.718931005842,21965.49782817837,22061.93534439276,22166.612335028243,22280.140571890413,22403.162163048633,22536.34851434757,22680.398768901934,22836.037660775823,23004.01272100523,23185.090778574493,23380.053706316794,23589.693372337195,23814.80577172519,24056.18433117008,24314.612400577,24590.85497064199,24885.649683065716,25199.69722987487,25533.651269107948,25888.108014582926,26263.595686068336,26660.5640312686,27079.374150927317,27520.288871465054,27983.463914544387,28468.94010879397,28976.63687508814,29506.347193273854,30057.73422564616,30630.329731947848,31223.53436386392,31836.619875954686,32468.733237039567,33118.9025736227,33786.04482739207,34468.97496425431,35166.416534564574,35877.013354508505,36599.34205782085,37331.9252555044,38073.24503877468,38821.756566505166,39575.90149203793,40334.12100415641,41094.868281931034,41856.620191623,42617.888084465456,43377.22758561987,44133.24729575924,44884.61635656229,45630.07085911751,46368.41909923367,47098.54570553228,47819.414684731404,48530.07144365195,49229.6438592492,49917.34247656327,50592.4599201373,51254.369607473374,51902.52385381644,52536.451456321054,53155.75484281228,53760.106866229,54349.24732074604,54922.97924979144,55481.16510995212,56023.72284831461,56550.621944292216,57061.87946059891,57557.55614185825,58037.75259347328,58502.60556789748,58952.28438037839,59386.9874716239,59806.93913067374,60212.3863875458,60603.59608195591,60980.85211156269,61344.452860740654,61694.70880880877,62031.94031490579,62356.93918011491,62670.355510541856,62972.74330808206,63264.59008980538,63546.33615648771,63818.38715261111,64081.12227918851
H,27685.463524420677,27685.463524420677,27685.463524420677,27685.46352442068,27685.463524420677,27685.463524420677,27685.463524420677,27685.463524420677,27685.463524420677,27685.463524420677,27685.46352442068,27685.46352442068,27685.46352442068,27685.463524420684,27685.463524420684,27685.46352442068,27685.463524420684,27685.463524420684,27685.46352442068,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.46352442068,27685.463524420684,27685.463524420684,27685.46352442068,27685.46352442068,27685.46352442068,27685.46352442068,27685.463524420684,27685.463524420687,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420687,27685.46352442068,27685.463524420684,27685.463524420687,27685.463524420684,27685.463524420687,27685.463524420687,27685.463524420687,27685.463524420684,27685.463524420684,27685.463524420687,27685.463524420687,27685.463524420687,27685.463524420687,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420687,27685.463524420687,27685.463524420684,27685.463524420684,27685.463524420684,27685.46352442068,27685.463524420684,27685.463524420684,27685.463524420684,27685.46352442068,27685.463524420684,27685.46352442068,27685.463524420684,27685.463524420687,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420684,27685.463524420687,27685.463524420687,27685.463524420687,27685.463524420687,27685.463524420687,27685.463524420684,27685.463524420687,27685.463524420687,27685.46352442069,27685.463524420687,27685.463524420684,27685.46352442069,27685.46352442069,27685.46352442069,27685.463524420687,27685.463524420695,27685.463524420695,27685.46352442069,27685.46352442069,27685.46352442069,27685.46352442069,27685.46352442069,27685.463524420695,27685.46352442069,27685.463524420695,27685.46352442069,27685.463524420695,27685.463524420695,27685.463524420695,27685.4635244207,27685.463524420695,27685.463524420695,27685.4635244207,27685.4635244207,27685.463524420695,27685.4635244207,27685.463524420695,27685.4635244207,27685.463524420695,27685.4635244207,27685.4635244207,27685.463524420702,27685.4635244207,26762.614740273344,25839.765956125986,24916.91717197863,23994.068387831278,23071.219603683916,22148.37081953656,21225.522035389207,20302.673251241853,19379.824467094495
