beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
5.934963944947807,0.20001904451163705,0.730523148960167,0.053782479577827697,0.18556428881003673,0.04946133422997583,0.4110258152277775,0.010076853235719727,0.14103464587016123,0.09622778866159204,0.8200000000000001,7.268708064038668e-08,9.678788713567066e-09,0.07142857142857142,0.03227504042409913,0.011037499336053642,0.01953320182847732,0.9992451389460619,0.9947687920145469,2021-06-10
