beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
0.9028733331158764,0.24935858803120833,0.6181065515679539,0.040009511029133554,0.17560416413522636,0.08727627469089234,0.49886225492584946,0.005394947519778438,0.13467434248057325,0.5013778398894424,0.07142857142857142,0.821119883879629,0.07397592842438332,0.9800000000000002,0.00028251478866376254,0.001631707373343051,0.0010742547716801056,0.9999468662773265,0.9997629329001897,2021-03-15,2021-04-20
