beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
0.5722014043475213,0.20038836417070024,0.6127013933380812,0.08637578932358063,0.04,0.0400032964025935,0.01,0.0010189838022221466,0.17690970168431436,0.3669011360735948,0.07141529552096053,0.35902159538050327,0.00023325302009669132,0.9000000000000001,0.00017508492568553953,0.005423670935122422,0.008605138660264888,0.9996522241058761,0.995796572791104,2021-03-17,2021-04-20
