series,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12
S,28578.11250209849,28574.515102023717,28570.199934315162,28565.024161448753,28558.816685239486,28551.37262757713,28542.446764981705,28531.74573270225,28518.918787940453,28503.546894938303,28485.12986884606,28463.07129327487,28436.660912567484,28405.054200592444,28367.248832782658,28322.057850746463,28268.079427934532,28203.66334612038,28126.87460948404,28035.455098476596,27926.784850606346,27797.84550678493,27645.18973511014,27464.92207729131,27252.69865124007,27003.75539586363,26712.976823839337,26375.019095850592,25984.501886526217,25536.281876235356,25025.81538425837,24449.60722822932,23805.726423072643,23094.347259692422,22318.249487428664,21483.189808750816,20598.047597994268,19674.660235411517,18727.30356051945,17771.837750663213,16824.613859144818,15901.297900476817,15015.794613314094,14179.430490419081,13400.49252454249,12684.138148440765,12032.620132994787,11445.726827980749,10921.327985754897,10455.9321966694,10045.190906132448,9684.314345659917,9368.389230910383,9092.60419683032,8852.397293802338,8643.542531191732,8462.191664805667,8304.8849665596,8168.541763513091,8050.438741267263,7948.181660652693,7859.674306584662,7783.087133840637,7716.827113048711,7659.509621226211,7609.932784523604,7567.054401687648,7529.97140604449,7497.90172577734,7470.168351725096,7446.185401514375,7425.445966878825,7407.511539807203,7392.002827710769,7378.59178496197,7366.99470599938,7356.966242582547,7348.294224089785,7340.795174678695,7334.310434567415,7328.702804655421,7323.85364426317,7319.660361040047,7316.034240193738,7312.89856725665,7310.187004746385,7307.842188409192,7305.814513358945,7304.0610844302655,7302.54480853317
I,8.0,9.597400074775539,11.513217764637957,13.810686189886951,16.565490851681215,19.86817580111831,23.82699444626159,28.571278114151713,34.25540334741015,41.06344551270591,49.214610226772734,58.969533241270334,70.63753063833774,84.58485995379407,101.24401277513005,121.12399161754269,144.82141652508682,173.03214420796854,206.56284479231593,246.34164460167986,293.42648132150964,349.0092048125457,414.41267528420167,491.0771642819799,580.5312992627262,684.3417298234845,804.0348693919073,940.9838800326773,1096.2551193488816,1270.4113498025222,1463.2750043288772,1673.6644092757085,1899.129112113459,2135.725997465315,2377.892270362744,2618.4788814499075,2849.0013718439777,3060.1383914657345,3242.4604684913693,3387.311161224763,3487.707262436966,3539.0964054957267,3539.825591284518,3491.2333163584008,3397.3629531453917,3264.376590960769,3099.8004586665547,2911.743649013955,2708.2065789863173,2496.5507233252342,2283.154333030878,2073.2423102456883,1870.856847433801,1678.9276696554132,1499.4026552695418,1333.406754062762,1181.405931933136,1043.3611471959184,918.8640634434493,807.2510698284149,707.6953829858819,619.2788913074423,541.0463412246072,472.04477671038126,411.3510743552862,358.0901424690716,311.4459896877594,270.66748790897793,235.0702961988833,204.03609620140688,177.01002236177547,153.4969514068823,133.05714062678348,115.30156756652126,99.88721842369056,86.51249278035793,74.91283300210095,64.85664324433836,56.1415318443433,48.59088899453766,42.050796657897585,36.38725788567322,31.483726637378194,27.238915824343195,23.564859805345417,20.38520736427302,17.633721860397632,15.25296644554495,13.193153762838246,11.411141219223982
R,0.0,2.0,4.399350018693885,7.277654459853374,10.730326007325111,14.871698720245416,19.838742670524994,25.795491282090392,32.93831081062832,41.50216164748086,51.76802302565734,64.07167558235052,78.8140588926681,96.47344155225254,117.61965654070106,142.93065973448358,173.21165763886927,209.41701177014096,252.67504782213308,304.31575902021206,365.90117017063204,439.2577905010095,526.5100917041459,630.1132605251963,752.8825515956913,898.0153764113729,1069.100808867244,1270.1095262152207,1505.35549622339,1779.4192760606104,2097.022113511241,2462.8408645934605,2881.2569669123877,3356.0392449407527,3889.9707443070815,4484.443811897768,5139.063532260245,5851.313875221239,6616.348473087673,7426.963590210515,8273.791380516705,9145.718196125947,10030.492297499879,10915.448695321009,11788.25702441061,12637.597762696958,13453.69191043715,14228.642025103789,14956.577937357277,15633.629582103857,16257.767262935165,16828.555846192885,17346.866423754305,17814.580635612754,18234.312553026608,18609.163216843994,18942.514905359683,19237.86638834297,19498.706675141948,19728.422691002812,19930.235458459916,20107.159304206387,20261.97902703325,20397.2406123394,20515.251806516993,20618.089575105816,20707.612110723083,20785.47360814502,20853.140480122267,20911.90805417199,20962.91707822234,21007.169583812785,21045.543821664505,21078.8081068212,21107.633498712832,21132.605303318756,21154.233426513845,21172.96163476437,21189.175795575455,21203.21117853654,21215.358900785177,21225.871599949653,21234.96841442107,21242.839346080415,21249.6490750365,21255.54028998784,21260.63659182891,21265.04502229401,21268.858263905397,21272.156552346107
G,8.0,11.597400074775539,15.912567783331843,21.088340649740324,27.295816859006326,34.739874521363724,43.66573711678659,54.366769396242105,67.19371415803847,82.56560716018677,100.98263325243008,123.04120882362086,149.45158953100585,181.05830150604663,218.86366931583112,264.05465135202627,318.0330741639561,382.4491559781095,459.23789261444904,550.657403621892,659.3276514921417,788.2669953135553,940.9227669883477,1121.1904248071762,1333.4138508584174,1582.3571062348572,1873.135678259151,2211.093406247898,2601.610615572272,3049.830625863133,3560.2971178401185,4136.505273869169,4780.386079025847,5491.765242406067,6267.863014669825,7102.922693347675,7988.0649041042225,8911.452266686974,9858.808941579044,10814.27475143528,11761.498642953673,12684.814601621674,13570.317888784397,14406.68201167941,15185.619977556002,15901.974353657726,16553.492369103704,17140.385674117744,17664.784516343596,18130.180305429094,18540.921595966047,18901.798156438577,19217.72327118811,19493.508305268173,19733.715208296155,19942.56997090676,20123.920837292822,20281.22753553889,20417.5707385854,20535.67376083123,20637.9308414458,20726.43819551383,20803.025368257855,20869.285389049783,20926.602880872284,20976.17971757489,21019.058100410846,21056.141096054005,21088.210776321153,21115.944150373398,21139.92710058412,21160.66653521967,21178.60096229129,21194.109674387724,21207.520717136525,21219.117796099115,21229.146259515946,21237.818278008708,21245.317327419798,21251.802067531076,21257.409697443072,21262.25885783532,21266.452141058446,21270.078261904757,21273.213934841846,21275.92549735211,21278.270313689303,21280.29798873955,21282.051417668226,21283.56769356532
