beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
10.767017552986056,0.04,0.04,0.5,0.1472261252387443,0.11304791289585249,0.04879151946624668,0.4999535249018263,1.210071120405925,0.8996001589268444,0.04934861590378054,0.91,0.28172460257169696,0.8099799310649322,0.9909591511869675,0.9118903192921461
