beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
26.52314370483742,0.09385551855853591,0.04,0.43368011253232375,0.02899707929379887,0.023120550522133722,0.06707998963985257,0.4999984063557578,1.9709843641418292,1.506472736633482,0.013534430165604532,0.9,0.13851880811531653,37.08764753108643,0.9966949819177967,0.9828826580438214
