beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
2.4861690545670583,0.2000429810817147,0.8162042729970757,0.04735778106154212,0.19480727000937176,0.0685088606071809,0.49964798016040096,0.00611943710570263,0.1421668801086079,0.1945607693743837,0.9200000000000002,2.0408728201783054e-09,1.8325489665713952e-07,0.0469857187982915,0.0,0.018290429084952844,0.16424927631016165,0.9973293841899974,0.8004585350324958,2021-06-10
