series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,6361.738145561715,6359.004274043343,6355.323948383321,6350.3711132711105,6343.7086888399035,6334.751822647379,6322.719837158054,6306.574100242955,6284.938970727767,6256.003517488086,6217.403520200923,6166.087407224359,6098.177934108826,6008.8558363150505,5892.314870803571,5741.87065370625,5550.344252702313,5310.868776739706,5018.244578725226,4670.833714452562,4272.679337659853,3835.095267777439,3376.645184314737,2920.679442024085,2490.705368871031,2105.32144574464,1774.9843516764672,1501.7854941848784,1281.6032070377144,1107.0296077653115,969.7843463747649,862.160805967179,777.6419965377389,711.0064256072403,658.1938920750337,616.0945315500934
I,5.0,6.7338715183721405,9.067422874718872,12.206773411985726,16.427843160795394,22.09914072116007,29.711298066253093,39.91477536810202,53.56694980966943,71.78901308741618,96.03120775709615,128.14107918224096,170.4223364613258,225.6599669628356,297.06893908174874,388.0993683627193,502.0058956941125,641.0801925178965,805.4883520287971,991.8015458957019,1191.5956135092706,1390.860560689831,1571.1385320145666,1712.8765679023056,1800.275327474898,1825.6041851063094,1790.8204421532205,1705.8552112141651,1584.8664561184962,1442.4667641671997,1291.2186727243063,1140.598478587031,996.9975922990649,864.2336447697505,744.1994493480072,637.4589200033461
R,0.0,1.0,2.346774303674428,4.160258878618203,6.601613561015348,9.887182193174427,14.30701033740644,20.24926995065706,28.23222502427746,38.945614986211346,53.303417603694584,72.50965915511381,98.137874991562,132.22234228382717,177.3543356763943,236.76812349274405,314.3879971652879,414.7891763041104,543.0052148076898,704.1028852134492,902.4631943925896,1140.7823170944437,1418.95442923241,1733.1821356353232,2075.7574492157846,2435.8125147107644,2800.9333517320265,3159.097440162671,3500.268482405504,3817.241773629203,4105.735126462643,4363.978861007505,4592.098556724911,4791.498075184724,4964.344804138675,5113.184694008276
G,5.0,7.7338715183721405,11.4141971783933,16.367032290603927,23.02945672181074,31.986322914334494,44.01830840365953,60.16404531875908,81.79917483394689,110.73462807362753,149.33462536079074,200.65073833735477,268.5602114528878,357.88230924666277,474.42327475814307,624.8674918554634,816.3938928594005,1055.869368822007,1348.4935668364867,1695.9044311091511,2094.0588079018603,2531.642877784275,2990.0929612469768,3446.058703537629,3876.032776690682,4261.416699817073,4591.7537938852465,4864.952651376835,5085.134938523999,5259.708537796402,5396.953799186949,5504.577339594535,5589.096149023975,5655.731719954474,5708.544253486681,5750.643614011621
