beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
9.673322811664919,0.3,0.1,0.2,0.2,0.2,0.11659034749900075,0.002953119569834267,0.1464034182617714,0.0600872149595986,0.8500000000000001,0.0013748654603888332,0.0,0.03333333333333333,0.954433114208412,2021-03-22,0.1340876729375745,0.03333333333333333,1.3688962573984156,2021-08-12,0.0372474880096286,0.06644721397076744,0.9832692336944873,0.9671208339680687
