County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/15/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,0,0,460,1191,202,,,152,393,67,460,1191,202,,152,393,67,142,364,62,0,0,1,0,0,0,0,,,,,,0,279,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,142,364,62,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/16/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,0,0,466,1186,205,,,153,385,67,466,1186,205,,153,385,67,142,355,61,0,0,1,0,0,0,0,,,,,,0,280,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,142,355,61,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/14/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,0,0,449,1165,197,,,150,394,65,449,1165,197,,150,394,65,139,369,61,0,0,1,0,0,0,0,,,,,,0,278,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,139,369,61,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/13/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,0,0,434,1111,190,,,145,376,63,434,1111,190,,145,376,63,135,352,59,0,0,1,0,0,0,0,,,,,,0,277,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,135,352,59,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/18/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,,,463,1163,200,,,147,363,63,463,1163,200,,147,363,63,135,333,58,0,0,1,0,0,0,0,,,,,,0,282,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,135,333,58,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/12/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,0,0,418,1059,183,,,139,359,61,418,1059,183,,139,359,61,130,335,57,0,0,1,0,0,0,0,,,,,,0,276,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,130,335,57,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/19/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,,,454,1136,197,,,140,340,60,454,1136,197,,140,340,60,128,310,55,0,0,1,0,0,0,0,,,,,,0,283,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,128,310,55,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/11/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,0,0,402,1009,178,,,134,342,59,402,1009,178,,134,342,59,125,320,55,0,0,1,0,0,0,0,,,,,,0,275,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,125,320,55,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/20/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,,,445,1107,192,,,133,320,58,445,1107,192,,133,320,58,121,287,53,0,0,1,0,0,0,0,,,,,,0,284,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,121,287,53,
"HENNEPIN, MINNESOTA",27053,MINNESOTA,False,HENNEPIN,HENNEPIN,12/10/2020,,27,,0.00,0.00,2261.644899655,,,,,,,,,,96688,27176,931,2060,,215,7161,3717,0,0,387,962,173,,,129,326,57,387,962,173,,129,326,57,120,305,53,0,0,1,0,0,0,0,,,,,,0,274,70.034337711,632466,553.59,619558,1252024,2799760,79626.74,2776846,5576606,5576606,120,305,53,
