series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,23687.736396755412,23684.218078546884,23679.34105463158,23672.581432144612,23663.214063316034,23650.235922672422,23632.260947561943,23607.376301160362,23572.94703241611,23525.352767185886,23459.63692030397,23369.04729184319,23244.4495868139,23073.6077579527,22840.356747272974,22523.759922189598,22097.467593200097,21529.69803522682,20784.551957573,19825.675368191994,18623.364611897938,17165.558849960722,15471.139287292966,13600.470608948772,11655.074588191786,9760.086645511032,8032.732721385062,6551.934446376075,5345.50478123205,4398.432777590569,3671.891026745088,3120.6263515443693,2703.2385974256395,2386.058444568696,2143.352253036973,1956.059866440284
I,6.0,8.318318208526147,11.531678482127631,15.984965272667804,22.155341046713062,30.702413480983616,42.53690589526702,58.914171117792804,81.5606056384878,112.84274974101207,155.99004667472673,215.38166580055827,296.9030376697408,408.3642589969918,559.9424178773204,764.550759385231,1037.9329364976852,1398.115907171428,1863.6388033909618,2449.787632093774,3162.1408619690746,3987.518451512476,4884.4343238777365,5778.216137446385,6567.968930714093,7149.36308725203,7446.844393927594,7438.273790151062,7157.048697264875,6672.710961453381,6064.710520008185,5403.033091207267,4739.814227084544,4109.031534524578,3529.931419151386,3011.2375219177975
R,0.0,1.2000000000000002,2.8636636417052297,5.169999338130756,8.366992392664317,12.79806060200693,18.938543298203655,27.44592447725706,39.22875870081562,55.540879828513184,78.1094297767156,109.30743911166095,152.3837722717726,211.76437980572078,293.4372316051191,405.4257151805832,558.3358670576295,765.9224543571665,1045.5456357914522,1418.2733964696447,1908.2309228883996,2540.6590952822144,3338.1627855847096,4315.049650360257,5470.692877849534,6784.286663992352,8214.159281442759,9703.528160228278,11191.18291825849,12622.592657711464,13957.134850002141,15170.076954003778,16250.68357224523,17198.646417662138,18020.452724567054,18726.43900839733
G,6.0,9.518318208526146,14.39534212383286,21.154964610798558,30.522333439377377,43.50047408299054,61.475449193470666,86.36009559504986,120.7893643393034,168.38362956952523,234.0994764514423,324.6891049122192,449.2868099415134,620.1286388027125,853.3796494824395,1169.9764745658142,1596.2688035553147,2164.0383615285946,2909.1844391824143,3868.061028563419,5070.371784857474,6528.177546794691,8222.597109462446,10093.26578780664,12038.661808563626,13933.64975124438,15661.00367537035,17141.801950379337,18348.231615523364,19295.303619164846,20021.845370010327,20573.110045211048,20990.497799329776,21307.67795218672,21550.384143718446,21737.676530315133
