series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,8819.902671369982,8817.879836785236,8815.4437560065,8812.510370348744,8808.97868657213,8804.727439072554,8799.611127540915,8793.455328451735,8786.05116937685,8777.148848682758,8766.450082206557,8753.599366787132,8738.173973501383,8719.672628786568,8697.502919827912,8670.967585617753,8639.250044792747,8601.399787358787,8556.318643922266,8502.749466563557,8439.269426087318,8364.290947712978,8276.074229349832,8172.7562052512285,8052.401524191846,7913.081261825971,7752.984187714317,7570.562849500285
I,5.0,6.022834584745545,7.2543484465330685,8.736864414982248,10.52117530859827,12.6681877464546,15.250861728802654,18.35648847222258,22.089349852664064,26.573800576222236,31.957806937180056,38.41696096916959,46.15896206108411,55.42851436368359,66.51252044960283,79.74535056984078,95.51382128087778,114.26131445866235,136.49019500345065,162.7613333614695,193.68910716541427,229.92976410667143,272.1605296484841,321.04644781738983,377.1918393132943,441.0737338165109,512.9560611648626,592.7861871459229
R,0.0,1.0,2.2045669169491093,3.655436606255723,5.4028094892521725,7.507044550971827,10.040682100262748,13.090854446023279,16.762152140467794,21.180022111000607,26.494782226245054,32.88634361368106,40.56973580751498,49.80152821973181,60.887231092468525,74.18973518238909,90.13880529635725,109.24156955253281,132.09383244426527,159.3918714449554,191.9441381172493,230.68195955033218,276.6679123716665,331.1000183013633,395.3093078648413,470.74767572750017,558.9624224908024,661.553634723775
G,5.0,7.022834584745545,9.458915363482177,12.392301021237971,15.92398479785044,20.175232297426426,25.2915438290654,31.447342918245855,38.851501993131855,47.753822687222836,58.4525891634251,71.30330458285064,86.72869786859908,105.23004258341538,127.39975154207134,153.93508575222987,185.65262657723503,223.50288401119516,268.5840274477159,322.1532048064249,385.6332452826636,460.6117236570036,548.8284420201505,652.1464661187531,772.5011471781355,911.821409544011,1071.9184836556649,1254.3398218696977
