series,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,35906.00858622671,35902.8787408915,35898.12639824144,35890.96723212893,35880.30643636302,35864.69190627483,35842.33835681777,35811.285020361276,35769.72085799156,35716.4137364256,35651.06268469232,35574.3845853802,35487.90103879011,35393.567051721046,35293.42088027559,35189.35093815988,35082.98423612659,34975.659169299106,34868.44353143888,34762.17093671091,34657.48093556918,34554.8561031016,34454.6537415306,34357.13191650088,34262.47039463027,34170.78730207907,34082.152316501895,33996.59710133343,33914.12356583592,33834.71041681228,33758.31836827968,33684.89429493811,33614.37455188998,33546.68763379618,33481.75630858856,33419.499331510284,33359.83282261375
I,5.0,7.658160134072142,11.688054623502016,17.744604256812572,26.731426577134556,39.824193000982646,58.420845960890986,83.96293272185525,117.60628052978151,159.8187736784125,210.09299533010758,266.9515432902917,328.2516714022527,391.61936734154875,454.82132677629687,515.9847710916613,573.6749970177765,626.881262574176,674.9587775491727,717.55775892769,754.5554849000079,785.9977862348145,812.0514430271792,832.9667384093713,849.0486435706212,860.6350000783254,868.0802270320531,871.7433229024341,871.9791734793706,869.1323881370781,863.5330596071025,855.4939799668771,845.3089530126194,833.2519264015327,819.5767311086976,804.5172651349814,788.2879964268815
IH,0.234732675637993,0.35997375514430713,0.5515872533320526,0.8430117780364376,1.282834683406749,1.9394013532920207,2.9043710095931923,4.2922767729736515,6.231903176000113,8.846224994387725,12.222820683468854,16.384596064376733,21.274413571298147,26.76119307962005,32.66354543718645,38.77984497855667,44.91459432638442,50.89613195692029,56.58541742487546,61.877995353955626,66.70171271764637,71.01231107075827,74.78832801738956,78.02614209313428,80.73557099984421,82.93617029042252,84.65423427617966,85.92043097518038,86.76797697227865,87.23125555817025,87.34479007466089,87.14249708142906,86.657157185178,85.92005347350116,84.96073785918557,83.8068941821558,82.48427379228073
IN,0.2369525254987283,0.45117817724205034,0.7708283136911621,1.2507985196624578,1.971756196016226,3.0494545672595574,4.6442602585794,6.967407817767098,10.278187265279657,14.86579452430315,21.013861086093385,28.954767699179413,38.82859189583394,50.66043010201139,64.36046602210452,79.74166050804067,96.54616200950932,114.47285902956774,133.2016210639802,152.41246541413545,171.79952355059248,191.08044792323278,210.00214378081338,228.34369529123626,245.9172364097156,262.5673726627289,278.16962443969857,292.6282474673403,305.87369373036535,317.8599040026648,328.56156795796585,337.97144612552967,346.09781676992594,352.9620876712244,358.59659583875884,363.04260591410394,366.3485092596283
D,0.01,0.031040412953309095,0.06330688987222892,0.11274876479801134,0.1883126626924172,0.3033003669664139,0.4771398430621992,0.7374749891826445,1.1222159527821969,1.6808165649538835,2.473753579171925,3.5693538995595615,5.037997608112983,6.9449432247084495,9.34369981872781,12.271517527317595,15.747573642625968,19.773521924811032,24.33562914396628,29.407699091274665,34.954172633705674,40.933023155721,47.29825690784615,54.00195634507405,60.995879310128,68.23266366169264,75.66670013289799,83.25473636422316,90.95626894348833,98.73377184826272,106.55280102428628,114.38200693904008,122.19308019244372,129.96064969498659,137.66214843664818,145.27765831194128,152.7897426740105
R,0.0,0.11117805693377603,0.29009610601340674,0.5718759796086503,1.0095049455833967,1.682015864522239,2.705297537960661,4.245158764800113,6.530826512448999,9.864925240192541,14.624156056688363,21.24542509424643,30.196558160244948,41.93728595891743,56.88035309794533,75.3615391623988,97.6227083049651,123.80732664327331,153.96529480697885,188.06341592989045,225.99844205671616,267.61059994172393,312.6963581640241,361.0198227881566,412.322546507278,466.3317626556155,522.7671690451327,581.34643238525,641.7895924664272,703.8225350693915,767.1796844841516,831.6060463768628,896.8587123777,962.7079203904212,1028.9377495959943,1095.3465163743824,1161.7469266612957
G,5.0,8.129845335208863,12.882187985274145,20.041354097781408,30.702149863696626,46.31667995188616,68.67022940894972,99.72356586544205,141.28772823515578,194.5948498011131,259.94590153439344,336.62400084651716,423.10754743660607,517.4415345056693,617.5877059511242,721.6576480668383,828.0243501001246,935.3494169276117,1042.565054787837,1148.8376495158095,1253.527650657532,1356.1524831251138,1456.3548446961158,1553.8766697258359,1648.5381915964504,1740.2212841476485,1828.8562697248256,1914.4114848932916,1996.8850203907937,2076.298169414431,2152.6902179470308,2226.114291288602,2296.6340343367306,2364.32095243053,2429.2522776381484,2491.5092547164286,2551.1757636129605
H,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575,18118.72427339575
beta,17.33251900733343,17.33251900733382,17.184225917319726,16.963847801145487,16.642328335284205,16.18551721200673,15.559955401729015,14.744159995901159,13.743187478176848,12.598391771027885,11.38237488376278,10.178018344914234,9.053981493108589,8.05113064384683,7.183263510283868,6.445649412907385,5.824162670735666,5.301694028909174,4.861640927448418,4.489390840117546,4.1727022100312405,3.901577434048307,3.6679506884359747,3.465343823983091,3.2885531330401507,3.1333863788054823,2.9964506692501516,2.8749848053248868,2.7667280769799176,2.6698179597215463,2.582710339655013,2.5041171562457523,2.43295747166454,2.3683188931312147,2.3094269970139236,2.2556209600512847,2.206334027158496
