series,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,6888.587729036354,6886.75304079869,6884.992209190705,6883.021882721865,6880.721773336427,6878.009005350965,6874.802048773376,6871.009156716256,6866.523299429776,6861.218579020778,6854.946693032642,6847.533001298534,6838.772020046366,6828.42224060808,6816.200192234107,6801.773681143784,6784.754154873913,6764.688169162953,6741.04798010967,6713.22135427372,6680.500792560195,6642.072510939565,6597.005724932049,6544.243059096839,6482.593260715352,6410.727847817849,6327.183865595576,6230.375543649396,6118.618289754024,5990.1690257210375,5843.287200984759,5676.320656661428,5487.819511050553,5276.678980221163,5042.308122505328,4784.815651032148,4505.196349525464,4205.493132781161,3888.9022967299543,3559.785925530852,3223.559242883063,2886.4347355822574,2555.029491862154,2235.873546777759,1934.886703816399,1656.908444826963,1405.3614009907512,1182.1018169640217,987.4682290644944,820.496513564389,679.2397594591306,561.1226236445932,463.27035431392767,382.77439431801406,316.87983536406335,263.0981806815853,219.25931234801095,183.52002471010223,154.34531767243814,130.47526041119167,110.88638554219735,94.7532091870907,81.41293922926285,70.33472445669042,61.09375131561647,53.349921579020496,46.830577498177995,41.31665727827623,36.63167942656839,32.63301737005259,29.205005270208712,26.253495823458092,23.70156323043669,21.486106524737036,19.555159739075915,17.865756853985523,16.382232496929714
E,0.0,1.8346882376642801,2.678175726817309,3.3094143322479432,3.9548165515625726,4.690176261243428,5.552044708210415,6.568914411224919,7.770314492092712,9.18987765504405,10.8668248156578,12.847104141936413,15.184533323135925,17.942046099854352,21.193071423899706,25.023046802272148,29.53104967100746,34.831510546463605,41.05594432651476,48.354597999207414,56.89786071312867,66.87721197719438,78.50539199611379,92.01536183326655,107.65747929812053,125.69415254656371,146.39105849555432,170.00385119395753,196.75917949235054,226.82885377916134,260.29625162585967,297.1146701362605,337.05848067900524,379.66977116889257,424.2057433002815,469.5953431233217,514.4169730683451,556.9117032784754,595.0466876904443,626.6397150443245,649.5465401699516,661.897777385781,662.354132412994,650.3330112908916,626.153348606806,591.054933292839,547.0745104826312,496.7968392680451,443.03200753355,388.4877192668804,335.5006137386986,285.8674426838867,240.78599067260885,200.88895533221802,166.33903662005974,136.95117299250794,112.31445482982832,91.89651505282288,75.12296456407552,61.431539543284224,50.30464464063644,41.28549867542487,33.98301929554029,28.069724420342574,23.275835351245238,19.381747412218598,16.2102177869518,13.619029113377662,11.494492408396674,9.745908260714133,8.300966230200945,7.101992561851095,6.102928873946949,5.26692114267313,4.564407356997685,3.9716065635892344,3.4693276388504257
I,6.0,5.76,6.44694411883214,7.528154217487509,8.88173521491198,10.503874082096788,12.42880724943463,14.707677313562453,17.403827426632414,20.592831575613474,24.36405714011096,28.82290726233542,34.09354304281021,40.322067982665764,47.68020831328631,56.36953569270471,66.6262776661326,78.72675139499103,92.99343661242318,109.80167131118364,129.58690345834,152.85235767657073,180.17686935810508,212.22249058183777,249.74127187519753,293.5803606492499,344.68422249656174,404.09238284447645,472.93061312767617,552.3929783487444,643.7116861043753,748.1113444731301,866.7442257623352,1000.6036970713444,1150.4144347729368,1316.50072903216,1498.6383714325345,1695.9013231094057,1906.521121824267,2127.7836207965183,2355.99213348682,2586.525718232323,2814.0135781959207,3032.6301012745807,3236.491402869043,3420.1084210576846,3578.8315508617966,3709.21554406864,3809.245341939917,3878.3915320290953,3917.4997303813716,3928.550048035466,3914.3417674559905,3878.161092094055,3823.479126076402,3753.7094793433757,3672.0366866658946,3581.312446614173,3484.0082062760175,3382.209360307015,3277.6367556663763,3171.6836077600396,3065.4590127873503,2959.8321619236262,2855.4737376568523,2752.8927058262007,2652.467871299262,2554.474265340767,2459.104809283825,2366.4878631166703,2276.7013027223607,2189.783733728567,2105.74338066035,2024.5651098709093,1946.2159660474094,1870.6495310840119,1797.809353122446
R,0.0,0.24,0.4704,0.7282777647532857,1.029403933452786,1.3846733420492652,1.8048283053331367,2.3019805953105217,2.8902876878530197,3.586440784918316,4.410154047942855,5.384716333547294,6.537632624040711,7.901374345753119,9.51425706505975,11.421465397591202,13.67624682529939,16.341297931944695,19.490367987744335,23.21010545224126,27.602172304688608,32.78564844302221,38.89974275008504,46.106817524409244,54.595717147682755,64.58536802269066,76.32858244866065,90.11595134852313,106.27964666230218,125.19687118740923,147.292590321359,173.04105776553402,202.96551154445922,237.63528057495262,277.65942845780637,323.67600584872383,376.3360350100102,436.2815698673116,504.11762279168784,580.3784676646585,665.4898124965192,759.729497835992,863.1905265652849,975.7510696931217,1097.056273744105,1226.515929858867,1363.3202667011742,1506.4735287356461,1654.8421504983917,1807.2119641759884,1962.3476254571522,2119.0476146724072,2276.189616593826,2432.763287292066,2587.889730975828,2740.8288960188843,2890.9772751926193,3037.8587426592553,3181.1112405238223,3320.471568774863,3455.7599431871436,3586.8654134137987,3713.7327577242004,3836.3511182356942,3954.744404712639,4068.963354218913,4179.079062451961,4285.177777303932,4387.356747917563,4485.720940288916,4580.380454813582,4671.448506922477,4759.039856271619,4843.269591498033,4924.252195892869,5002.100834534765,5076.926815778126
G,6.0,6.0,6.9173441188321405,8.256431982240795,9.911139148364766,11.888547424146052,14.233635554767766,17.009657908872974,20.294115114485432,24.17927236053179,28.774211188053815,34.207623595882716,40.63117566685092,48.223442328418884,57.19446537834606,67.79100109029591,80.30252449143198,95.06804932693571,112.4838046001675,133.01177676342488,157.1890757630286,185.63800611959294,219.07661210819015,258.329308106247,304.3369890228803,358.16572867194054,421.0128049452224,494.2083341929996,579.2102597899784,677.5898495361537,791.0042764257344,921.1524022386642,1069.7097373067945,1238.2389776462971,1428.0738632307434,1640.1767348808842,1874.974406442545,2132.1828929767175,2410.638744615955,2708.1620884611775,3021.4819459833398,3346.2552160683153,3677.2041047612056,4008.3811709677025,4333.547676613149,4646.6243509165515,4942.151817562971,5215.689072804286,5464.087492438309,5685.6034962050835,5879.847355838524,6047.5976627078735,6190.531384049817,6310.924379386121,6411.36885705223,6494.53837536226,6563.0139618585135,6619.171189273427,6665.119446799838,6702.6809290818765,6733.3966988535185,6758.549021173837,6779.191770511549,6796.183280159319,6810.21814236949,6821.856060045113,6831.546933751222,6839.652042644698,6846.461557201386,6852.208803405585,6857.081757535942,6861.232240651043,6864.7832369319685,6867.834701368942,6870.468161940278,6872.750365618777,6874.736168900572
