series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10
S,12094.29914432361,12092.361443777278,12090.157584836179,12087.65120061061,12084.80101163312,12081.560178850923,12077.875576303883,12073.686974983028,12068.926128919773,12063.515754250266,12057.368391904145,12050.385144776345,12042.454280876127,12033.449695164802,12023.229224789375,12011.63281543899,11998.480540896286,11983.570483891916,11966.676494531006,11947.545853347929,11925.896880025897,11901.416546600729,11873.758176173193,11842.539335349986,11807.340061241275,11767.701601996789,11723.125893210588,11673.076039963697,11616.978123614515,11554.22470001803,11484.180396075406,11406.190036502647,11319.589732025283,11223.721320932664,11117.950463255454,11001.688525497291,10874.418150629634,10735.722075501291,10585.314339142276,10423.072540039484,10249.069288821776,10063.600529078183,9867.208048942299,9660.693377786218,9445.120449462203,9221.804981123205,8992.289475205633,8758.30403667184,8521.714661349759,8284.462081167043,8048.495407476532,7815.7054801731765,7587.8628748248375,7366.564928052079,7153.195023015839,6948.895938730936,6754.557559172054,6570.817894551352,6398.075356991782,6236.50963674583,6086.108337239807,5946.6966769072615,5817.967948107318,5699.51292824361,5590.846970975513,5491.433997928117,5400.70702347531,5318.08516101603,5242.987280134314,5174.8426220751235,5113.098752770962,5057.2272555975,5006.727555765637,4961.129237560135,4919.993174191494,4882.91174467114,4849.508367329632,4819.436538048757,4792.378524349558,4768.0438346713645,4746.1675554401845,4726.508626488034,4708.848107519601,4692.987474047205,4678.7469699575995,4665.9640351083035,4654.49181961184,4644.197791355194,4634.962439484792
I,5.0,5.687700546332479,6.469634350848413,7.358609988705117,8.369146469018478,9.517692633961012,10.822872022511012,12.305755337737537,13.99016256655758,15.902996594424597,18.0746097919394,20.539204471755138,23.3352672540343,26.506036151851333,30.0999974893153,34.171407467371424,38.78083014323399,43.995679611796554,49.89074906975703,56.548702985395046,64.06050056107838,72.52570884597773,82.05265206202014,92.75832986972173,104.76802151100189,118.21447537773828,133.23656531950428,149.97727723652085,168.58087427657145,189.1890793039135,211.936113420559,236.94244463817864,264.30713795599877,294.0987645596178,326.34493109692215,361.02063608085496,398.0358519282986,437.22296407456656,478.3249594149403,520.985518663997,564.7423902157061,609.0255524053723,653.1616444399144,696.3859044860164,737.862356688526,776.7122358553931,812.0496828091162,843.0227006406303,868.8564008025528,888.8948807846308,902.6378342789844,909.7683030125934,910.1688326077839,903.9245712285965,891.3133334576875,872.784084378169,848.9264428425083,820.4344967525838,788.0684101240074,752.6170278389576,714.8640703852411,675.5597131214769,635.3985136410513,595.0039050944969,554.9188860889698,515.6021376141236,477.4285776633994,440.6932957068295,405.6178526618379,372.3580475555688,341.01240497083796,311.63080090159065,284.22280050805625,258.7654185865434,235.21012730854827,213.48902500176553,193.5201460928314,175.2119388504983,158.46696783707318,143.18491555599834,129.26496589817916,116.60765337578545,105.11625900027164,94.6978277226005,85.26387488155635,76.73084101046317,69.02034625431142,62.05928794737933,55.77981783093561
R,0.0,1.25,2.67192513658312,4.289333724295223,6.128986221471502,8.221272838726122,10.600695997216375,13.306414002844129,16.382852837278513,19.88039347891791,23.856142627524058,28.374795075508906,33.50959619344769,39.34341300695627,45.9699220449191,53.49492141724792,62.037773284090775,71.73298081989927,82.73190072284841,95.20458799028766,109.34176373663642,125.35688887690603,143.48831608840047,164.0014791039055,187.19106157133592,213.38306694908638,242.93668579352095,276.245827123397,313.74014643252724,355.8853650016701,403.1826348276485,456.1666631827882,515.4022743423329,581.4790588313326,655.0037499712371,736.5899827454676,826.8451417656813,926.354104747756,1035.6598457663977,1155.2410856201327,1285.487465286132,1426.6730628400585,1578.9294509414017,1742.2198620513802,1916.3163381728843,2100.781927345016,2294.9599863088642,2497.9724070111433,2708.728082171301,2925.9421823719395,3148.165902568097,3373.825361137843,3601.2674368909916,3828.8096450429375,4054.7907878500864,4277.619121214509,4495.815142309051,4708.046753019678,4913.155377207824,5110.172479738826,5298.326736698566,5477.0427542948755,5645.932682575245,5804.782310985508,5953.5332872591325,6092.263008781375,6221.163543184906,6340.520687600756,6450.694011527464,6552.098474692923,6645.1879865818155,6730.441087824525,6808.348788049923,6879.404488176938,6944.095842823574,7002.898374650711,7056.270630901153,7104.650667424361,7148.4536521369855,7188.070394096254,7223.866622985253,7256.182864459798,7285.334777803744,7311.613842553812,7335.288299484462,7356.604268204851,7375.786978457467,7393.042065021044,7408.55688700789
G,5.0,6.937700546332479,9.141559487431532,11.647943713000341,14.498132690489982,17.738965472687134,21.423568019727387,25.612169340581666,30.373015403836092,35.7833900733425,41.93075241946345,48.91399954726404,56.844863447481984,65.84944915880759,76.06991953423439,87.66632888461933,100.81860342732476,115.72866043169583,132.62264979260544,151.75329097568272,173.40226429771482,197.88259772288376,225.5409681504206,256.75980897362723,291.9590830823378,331.5975423268247,376.17325111302523,426.22310435991784,482.32102070909866,545.0744443055836,615.1187482482075,693.1091078209669,779.7094122983317,875.5778233909505,981.3486810681593,1097.6106188263227,1224.8809936939801,1363.5770688223229,1513.9848051813383,1676.2266042841302,1850.2298555018385,2035.6986152454313,2232.0910953813163,2438.605766537397,2654.178694861411,2877.4941632004093,3107.0096691179806,3340.9951076517737,3577.584482973854,3814.8370631565704,4050.803736847082,4283.593664150437,4511.436269498776,4732.734216271534,4946.104121307774,5150.403205592677,5344.741585151559,5528.481249772261,5701.223787331831,5862.789507577783,6013.190807083806,6152.602467416352,6281.331196216295,6399.786216080003,6508.452173348101,6607.865146395497,6698.592120848303,6781.2139833075835,6856.3118641893,6924.45652224849,6986.200391552651,7042.071888726114,7092.571588557977,7138.169906763478,7179.305970132119,7216.3873996524735,7249.790776993981,7279.862606274856,7306.920619974056,7331.255309652249,7353.131588883429,7372.7905178355795,7390.451036804012,7406.311670276408,7420.552174366014,7433.33510921531,7444.807324711774,7455.10135296842,7464.336704838821
