beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
3.539165934009342,0.22068508950603893,0.6930338579192754,0.09817618632237399,0.15599935274385618,0.11770997412652028,0.3653550652334934,0.016297809611570954,0.010770573964281122,0.22919443830737316,0.81,1.0949734679591172e-07,0.0,0.054248000376482204,5.075889097430165,0.013254062397844135,0.024174999752777038,0.9987086461984059,0.9952061999625332,2021-06-01
