series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16
S,379360.26786485553,379360.26786485553,379360.18094724324,379360.0341315008,379359.8399294896,379359.60272772226,379359.3221810161,379358.9949875067,379358.61578294757,379358.17755102366,379357.6717621832,379357.08835394087,379356.4156117018,379355.639979832,379354.745816589,379353.7150974999,379352.52706650324,379351.15783088,379349.57989370264,379347.76161569514,379345.6665967346,379343.2529655504,379340.472564396,379337.27001351106,379333.58163799695,379329.3342372635,379324.4436744185,379318.81325983227,379312.3318995646,379304.8719753631,379296.28691847355,379286.4084345158,379275.04333112604,379261.9698939232,379246.9337495959,379229.6431475271,379209.76358339394,379186.91167964606,379160.6482287875,379130.47029612283,379095.80226932385,379055.9857332133,379010.26804003585,378957.78943893156,378897.5686242711,378828.48656223266,378749.26846011676,378658.4637554934,378554.42402496305,378435.27874828526,378298.9089167327,378142.91854926007,377964.6042815153,377760.92332635436,377528.46027590433,377263.3934293903,376961.4615915465,376617.932594465,376227.5751478795,375784.63600942737,375282.8248689476,374715.3097297697,374074.72590268095,373353.20194850414,372542.40594443877,371633.6152313515,370617.8122491362,369485.8081246293,368228.39431235025,366836.52082326333,365301.4974969558,363615.2125371821,361770.36036588094,359760.66902701557,357581.11616449716,355228.122238684,352699.71026970254,349995.6230084639,347117.39090063237,344068.3472635344,340853.5903998912,337479.89556441054,333955.582459198,330290.34602821333,326495.05962729285,322581.5601536109,318562.42450807214,314450.7459791784,310259.9179497605,306003.43091166177,301694.6872811407,297346.837061001,292972.6360803421,288584.32741177094,284193.5456428794,279811.2429658835,275447.6355335009,271112.1681880946,266813.4954779435,262559.4768011788,258357.18353763636,254212.91611738742,250132.22911113015,246119.9625945647,242180.27822240014,238316.69863692098,234532.14902300297,230828.99980032135,227209.10961037123,223673.86790842755,220224.23660750667,216860.79034242136,213583.75502744364,210393.04447166313,207288.29489287987,204268.89723501375,201334.0272468228,198482.6733225042,195713.66213875872,193025.6821493261,190417.30501795214,187887.0050852298,185433.17697467448,183054.15144954302,180748.20963498825,178513.59572076422,176348.52825838176,174251.21016379952,172219.8375327992,170252.6073714425,168347.7243386968,166503.4065926597,164717.89082597315,162989.4365701336,161316.3298425776,159696.8862047334,158129.45329373988,156612.4128852845,155144.1825400331,153723.21688143496,152348.0085482928,151017.08886139587,149729.0282397176,148482.4363981737,147275.9623557089,146108.29427952025,144978.1591885172,143884.32253664956,142825.58769448698,141800.7953453943,140808.82281080072,139848.5833173914,138919.02521754373,138019.1311729763,137147.91731035936,136304.4323565435,135487.75676008378,134697.00180486293,133931.30872083447,133189.84779621247,132471.81749481466,131776.4435817161,131102.97825988414,130450.6993200335,129818.90930556029,129206.93469407843
E,1.0314418839616193,0.8251535017689522,0.74704040937531,0.7444480660785747,0.7897604600958246,0.8690101313177452,0.9757548067117208,1.1077973496384208,1.2654424330441012,1.4505858637137223,1.6662575238547805,1.916414252706863,2.2058736311037492,2.540330763161223,2.9264278402029107,3.371861345911296,3.8855200557854546,4.477651647488041,5.160058471959724,5.946324758094525,6.852078735820963,7.895294137017344,9.096636422734347,10.479859975549186,12.072263439637299,13.90521142196325,16.01473190970257,18.442200030136895,21.235120195185207,24.44802024644846,28.143472958695824,32.39326217741863,37.27971296211096,42.89720737730956,49.35391000461824,56.773729814084646,65.29854768714728,75.09074155577717,86.33604370993761,99.24676718063567,114.06544002382144,131.06888753243885,150.5728025171614,172.93684232969198,198.57028761879002,227.93829109375838,261.5687337974641,300.05969029185826,344.08748119277953,394.41525983040174,451.90203735181643,517.5119949880908,592.3238610257255,677.5400408802277,774.4950796067599,884.6629061444439,1009.6621581275882,1151.2587182971536,1311.3644151956069,1492.0306637426459,1695.4356636620678,1923.863661230704,2179.6747460005413,2465.2637395649913,2783.006982809911,3135.196284764183,3523.959993611678,3951.1721009457365,4418.351472348471,4926.5546438323445,5476.267015579408,6067.298543564896,6698.690974386385,7368.644083302005,8074.468090579809,8812.56835600143,9578.466607642393,10366.860497202408,11171.720451315392,11986.419939658279,12803.892752612233,13616.80897053279,14417.760210344943,15199.444523773267,15954.841940358976,16677.372942433976,17361.0339121678,18000.50556773051,18591.232389356668,19129.472852245482,19612.321812160873,20037.70756718374,20404.366929494,20711.80210533478,20960.223344718168,21150.48124302847,21283.992316067313,21362.661086823053,21388.801467760604,21365.05973898731,21294.340942870796,21179.74006305431,21024.478945809486,20831.849563134652,20605.163913602555,20347.710608478264,20062.717994165658,19753.323512971325,19422.548896904227,19073.280717776026,18708.255775279296,18330.050787357504,17941.07584889263,17543.571140960164,17139.606399698125,16731.08268788638,16319.736050900745,15907.14267959359,15494.725244135001,15083.760103614512,14675.385135291153,14270.607964119028,13870.314407133596,13475.276978217196,13086.163326575734,12703.54450696908,12327.903001445475,11959.640431193184,11599.084913337527,11246.49803129713,10902.081398899827,10565.982808076691,10238.301957827378,9919.09576849654,9608.383290419597,9306.150219873052,9012.353038167535,8726.92279180325,8449.768533002254,8180.780440759298,7919.832642917285,7666.785759764723,7421.489189348899,7183.78315416615,6953.500528185396,6730.468462330384,6514.509825628513,6305.4444782622695,6103.090391758835,5907.26463054568,5717.784208101303,5534.466829953621,5357.131534833625,5185.599244385872,5019.693230975262,4859.239512314375,4704.0671808695815,4554.0086752873285,4408.900000414795,4268.580901870038,4132.895000544748,4001.6898918956695,3874.817214396747,3752.1326910805715,3633.4961476925605,3518.771510611925
I,0.0,0.07690436642819003,0.1208037472361308,0.1488186254978901,0.17022007132686012,0.1900954597061752,0.2113248813448486,0.2356480626263131,0.2642422196002899,0.29803750309166865,0.3378922534706847,0.3846940141261681,0.43942195300305004,0.5031900420193433,0.5772815923344018,0.6631810618877972,0.7626065668522899,0.8775452317107537,1.0102928606614343,1.1634991142647029,1.3402192733876428,1.543973684359068,1.778816061051729,2.0494119489528657,2.3611288223715525,2.720139484323376,3.133540668417458,3.6094890043216834,4.157356805308644,4.78791047083614,5.513514672257633,6.348365908816247,7.308759487082425,8.41339449248794,9.683721888245694,11.144341494995617,12.823454272186867,14.75337703473822,16.971127487014734,19.519088226046694,22.445759134970416,25.806608323485488,29.665032428936605,34.093437606362755,39.17445282327601,45.00228702182574,51.684241169365336,59.34238499771644,68.11540609010517,78.16063561178915,89.6562500275213,102.80364116535937,117.82993745802389,134.99064654093095,154.5723729869678,176.8955441854533,202.31705166487893,231.23268412406927,264.0791920025297,301.3357820385979,343.5247951618619,391.2112745474847,445.00108641397645,505.5372195180889,573.4938674355354,649.5678994550522,734.4673613033049,828.8967261995379,933.5387487221528,1049.0329638362973,1175.9511201785365,1314.7701306748738,1465.8434448053645,1629.3720648873737,1805.3767048378122,1993.672781449742,2193.8499957193644,2405.2581763229964,2627.000807781933,2857.9372630118464,3096.694237038338,3341.686287088581,3591.1447858055917,3843.1540512744436,4095.6929831820903,4346.680245749352,4594.020912029844,4835.652517712011,5069.588645814875,5293.958445125949,5507.0408375983925,5707.292555538046,5893.369534454904,6064.141544682595,6218.700254849026,6356.361171406677,6476.660086085918,6579.344788353666,6664.362867906277,6731.84645071432,6782.094690343351,6815.554783703081,6832.802206105493,6834.52077269125,6821.483038856341,6794.531456901529,6754.560614055774,6702.500791405051,6639.303006145042,6565.925632137045,6483.322636434703,6392.4334221707295,6294.174230454521,6189.431024969366,6079.053761842667,5963.851933084232,5844.591263420317,5721.991436699686,5596.724728282062,5469.415423092569,5340.639904588505,5210.927307086991,5080.760632193136,4950.578238991171,4820.775626845488,4691.707438811911,4563.689622557662,4437.00169416602,4311.889058142782,4188.565344271923,4067.214728646076,3947.994212209187,3831.035835499802,3716.4488129953934,3604.321574563469,3494.7237050638805,3387.707776163546,3283.311066966678,3181.5571721781685,3082.4574982517506,2986.012649372819,2892.213706230783,2801.043401386966,2712.4771956774616,2626.484260538963,2543.028371438746,2462.0687177540694,2383.5606345043084,2307.4562613114035,2233.7051338682772,2162.2547130457547,2093.0508565791147,2026.0382380566243,1961.1607176932569,1898.3616691209397,1837.5842661682464,1778.7717333424512,1721.8675634693536,1666.815705694316,1613.5607268040076,1562.0479485941353,1512.223563785255,1464.0347327774216,1417.4296633354522,1372.3576751101102,1328.7692507266038
A,0.0,0.12938401576447703,0.22767036341795827,0.3121921881866034,0.39297823069437804,0.4761884038191397,0.5659819800532921,0.6655422798052392,0.7776485624060174,0.9050061575215089,1.0504490400848852,1.2170768976035329,1.4083606856478594,1.628235617936207,1.881192509206301,2.172374158342261,2.5076812900876226,2.8938915324754553,3.3387944929107376,3.8513459412222364,4.441844271709518,5.122132725352878,5.905831272273416,6.808602568067535,7.848457002140711,9.046102554658795,10.425345978348444,12.01355273194216,13.842174125334747,15.947351305708427,18.37060703330173,21.15963768019759,24.369219550851827,28.062245484155724,32.310909767597366,37.19806168626642,42.81875055090534,49.2819878018223,56.712754762246476,65.25428779593108,75.07067597209542,86.34980979456608,99.3067230171661,114.1873729069657,131.2729073378403,150.88446953363163,173.38859277634424,199.20323747925255,228.80452108635745,262.7341865185393,301.60784636548783,346.1240265189134,397.0740130101223,455.3524777578191,521.9688208249279,598.0591165330239,684.8984862484283,783.91363984946,896.6952292915524,1025.0095407003162,1170.8089169429845,1336.2401538027812,1523.6499559482984,1735.5863840476743,1974.7950864982615,2244.2090082079494,2546.930229191886,2886.202635164481,3265.374288961785,3687.848679829904,4157.024492278485,4676.224156711402,5248.6121987233,5877.105246682226,6564.276417962178,7312.257594462564,8122.643721555377,8996.403631669118,9933.801936909716,10934.336222469796,11996.693115215037,13118.725853879097,14297.45483791514,15529.091391523498,16809.08376238476,18132.183284372924,19492.527749583398,20883.738406628763,22299.026647115606,23731.306350342515,25173.307995911415,26617.690979750278,28057.15102942027,29484.520158038922,30892.857175918092,32275.527355886054,33626.270391895516,34939.25627952424,36209.12916817117,37431.039581940706,38600.66567874494,39714.22441850974,40768.473647824096,41760.70618788821,42688.73704394883,43550.88484642062,44345.948595054506,45073.18071559999,45732.2573602926,46323.24679507838,46846.57662267334,47303.00049530903,47693.564877435856,48019.57632906589,48282.56969649715,48484.277519971205,48626.6008980103,48711.581986030644,48741.37825231467,48718.238567315166,48644.481162168544,48522.47345872018,48354.6137457537,48143.31465387869,47890.988364072284,47600.03347160298,47272.823417434825,46911.696392689875,46518.94661785708,46096.81689673599,45647.49234520267,45173.09519643284,44675.68058690944,44157.23323111313,43619.66489701721,43064.81259919073,42494.43743129372,41910.22396489071,41313.780146705634,40706.63763160291,40090.25249363666,39466.00626240874,38835.20723667687,38199.09203162591,37558.82732044083,36915.51173478614,36270.17789249789,35623.794524232806,34977.268673994804,34331.447951383154,33687.12281608489,33045.0288775796,32405.849195248804,31770.21656609847,31138.71578912357,30511.885896983404,29890.222347127074,29274.17916582398,28664.171039726825,28060.575350635805,27463.734150054745,26873.95607094254,26291.518174777295,25716.66773267496,25149.623939847723,24590.579563158404
IH,0.0,0.0,0.00488246688894188,0.010811646811634101,0.016405972623178226,0.021364932296452477,0.025818115734389795,0.030031770468871927,0.034287691319880874,0.038841966201828365,0.043918453762605364,0.04971571239965572,0.056417872530726096,0.06420559644493444,0.07326587288189963,0.08380051290321328,0.09603363680228004,0.11021855638543748,0.12664444836070607,0.14564316764398702,0.16759650022338837,0.1929441171128648,0.22219246715367094,0.2559248363167287,0.29481280286742223,0.33962932939825385,0.3912637528236738,0.45073896094806254,0.5192310785758829,0.5980920270953117,0.6888753690614713,0.7933659037518918,0.9136135413109031,1.05197205235638,1.2111433672198333,1.394228184710163,1.6047837446946607,1.8468897219328893,2.1252233102131273,2.445144685190572,2.8127941600123005,3.2352024775245254,3.720415813048123,4.277637187192084,4.917386101608935,5.651678301844546,6.494227626786195,7.4606719054468575,8.568824785117444,9.838955189607008,11.294095773527877,12.960381209986862,14.867416365491598,17.04867330669664,19.541914566548183,22.389638079941264,25.63953658187197,29.344960944681638,33.56537282639437,38.36676704753533,43.82203829802032,50.011260169519765,57.02183730391713,64.9484840027585,73.89297552547583,83.96361233578449,95.27433382509028,107.94341788775324,122.09170765733457,137.84031826770573,155.30779599314934,174.60673032990982,195.83985639922474,219.09572914039978,244.44409932847927,271.93117023392307,301.574957298593,333.36100551888825,367.2387346000711,403.1186759952137,440.8708365372859,480.32437125076626,521.2686768284746,563.4559335074454,606.605034701687,650.4067592982805,694.5299688467115,738.6285570980284,782.348846230461,825.3371137832349,867.246945551207,907.746139291618,946.5229276241474,983.2913409646654,1017.7955877728359,1049.8133853954334,1079.158226770532,1105.6806136253663,1129.2683239469247,1149.8458097235925,1167.3728402905183,1181.842517670404,1193.278794080826,1201.7336194960894,1207.2838401067897,1210.0279579915716,1210.0828494825382,1207.5805256016492,1202.665003432953,1195.4893430602508,1186.2128912571395,1174.998760826762,1162.0115635780146,1147.4154055075167,1131.3721448573358,1114.039907294247,1095.5718474155428,1076.115142004811,1055.8101977956571,1034.7900548008365,1013.1799653777209,991.0971289836526,968.650562892091,945.9410898710801,923.061424862237,900.0963439487252,877.1229202863929,854.2108131289724,831.4225975539246,808.8141239493398,786.434897723319,764.3284710228538,742.5328394839906,721.080838169415,700.0005318787756,679.3155959400145,659.0456844086121,639.2067833200155,619.8115472641948,600.8696180869003,582.3879249769625,564.3709655804386,546.8210680980351,529.7386345794042,513.1223658336208,496.96946853601406,481.27584523366556,466.03626804090544,451.24453687710997,436.8936231365876,422.9757996983653,409.48275818582476,396.40571437548925,383.7355026335144,371.4626602299071,359.5775023461421,348.0701885533342,336.93078149682736,326.1492984801444,315.71575659761885,305.6202120214695,295.85279400618083,286.4037341312696,277.26339126321403,268.4222726787532,259.8710517551006
IN,0.0,0.0,0.012741645043019468,0.03182609829441344,0.0541583768749148,0.07840556929072423,0.10417499068821845,0.1315798120511101,0.1610131803489554,0.19303457438780394,0.228316723506621,0.26762543927723215,0.3118176561664037,0.3618499573928103,0.41879363218402926,0.48385435527195225,0.5583956991323333,0.6439663156909928,0.742330989825586,0.855505997872838,0.9857993688668027,1.1358567818590526,1.3087139603567894,1.5078565568286213,1.7372886639379197,2.001611249896394,2.3061119971949458,2.656868230622932,3.0608648554993336,3.5261294940842385,4.0618873110941855,4.678738362229613,5.388860686989521,6.206242803334989,7.146949751595569,8.229427382954102,9.474850198170977,10.907518718583091,12.555313116445449,14.450210646318562,16.628875301904284,19.133329068386978,22.0117151388418,25.31916449767848,29.118778318235442,33.482739637152484,38.493568700702184,44.24553715296911,50.846256751646735,58.41845842065071,67.10197700598209,77.05595587024325,88.46128316301898,101.52326789531578,116.47455841188159,133.57829800800673,153.13150172162028,175.46862413895704,200.96526975408065,230.04197442442683,263.1679582896825,300.8647169314625,343.7092787071217,392.33691285291354,447.443026709971,509.7839439392347,580.1762127871342,659.4940596489604,748.6645849669537,848.660303487292,960.4886669805795,1085.1782818573834,1223.7616517163815,1377.2544371030933,1546.631427845758,1732.799657334854,1936.5693367642607,2158.623529028334,2399.4876918406667,2659.5003728372617,2938.7864146924203,3237.23401140726,3554.476843281609,3889.8823135762264,4242.546630328613,4611.297145690189,4994.702010407318,5391.086851347045,5798.557861344033,6215.030423994772,6638.262195480517,7065.889437982474,7495.46534493644,7924.499111819292,8350.49457780922,8770.9873814366,9183.579724123158,9585.972006367465,9975.990780463708,10351.612640945574,10710.983841366571,11052.435577610411,11374.495009727145,11675.892204161873,11955.563265539944,12212.649992449262,12446.496436362566,12656.64276902545,12842.816873721225,13004.924072396221,13143.035386278476,13257.374704824828,13348.305208864938,13416.315360707395,13462.004738488584,13486.06995565357,13489.290870358715,13472.517254719814,13436.656060904656,13382.659390587536,13311.513246570039,13224.227120604797,13121.824449693391,13005.333954327178,12875.781856188873,12734.184959568549,12581.544569968466,12418.841214853652,12247.030125014076,12067.037430303008,11879.757020372617,11686.04801922057,11486.732821681842,11282.595640256824,11074.381511685546,10862.795714302269,10648.503549296922,10432.13044144907,10214.262317582215,9995.446223823046,9776.191145666917,9556.968997786385,9338.215753423738,9120.332686041571,8903.687698636528,8688.616718727428,8475.425139493167,8264.389289847315,8055.757918388606,7849.753678157018,7646.574600954452,7446.395551659918,7249.369654486717,7055.629684499594,6865.289418940586,6678.444944011456,6495.175913736691,6315.546758392722,6139.607840745171,5967.39655899507,5798.938395905594,5634.247914070977,5473.329697706615,5316.179241691256,5162.783788885309,5013.123116990257
D,648.0,648.0,648.0,648.0000973166655,648.0003128129381,648.0006398145514,648.0010656574739,648.0015802606426,648.002178849804,648.0028622674005,648.003636460184,648.0045118368267,648.0055027636394,648.0066272769956,648.007907014205,648.0093673396109,648.0110376400282,648.0129517694057,648.0151486306698,648.0176728905769,648.020575830371,648.0239163410018,648.0277620768825,648.0321907868952,648.0372918458986,648.0431680145583,648.049937460125,648.0577360759913,648.0667201436107,648.0770693867962,648.0889904756739,648.102721045767,648.1185343069753,648.1367443277287,648.1577120914922,648.1818524362386,648.2096420026478,648.2416283338197,648.2784402883767,648.3207999501315,648.3695362411877,648.4256004715351,648.4900840869733,648.5642389085724,648.6495001907576,648.7475128612286,648.8601613438902,648.989603405017,649.1383085019631,649.309101151276,649.5052098669333,649.7303222466502,649.9886468008881,650.2849821202786,650.6247939561301,651.0143007374174,651.4605679561696,651.971611709518,652.55651147692,653.2255319195076,653.9902530981924,654.8637080009238,655.860525631582,656.9970771314723,658.2916214744669,659.7644462050558,661.437997497832,663.3369925518289,665.4885060649717,667.9220213640759,670.6694358263201,673.7650096770868,677.2452472602724,681.1487006222277,685.5156868742995,690.3879133907893,695.808008463297,701.8189594647569,708.4634656529396,715.7832181260654,723.8181247074548,732.6055022143158,742.1792622050593,752.5691185216416,763.799845496235,775.8906144828009,788.8544334821663,802.697710288634,817.4199541538608,833.0136248713,849.4641318864611,866.7499799640675,884.8430524589561,903.7090186209738,923.3078477931401,943.5944109163082,964.5191484237425,986.0287833153342,1008.06705881175,1030.5754813397682,1053.494051513482,1076.761968074849,1100.3182922762815,1124.1025627825334,1148.0553537181747,1172.118770895587,1196.2368834571762,1220.3560901084925,1244.4254207808065,1268.396775934306,1292.2251068019377,1315.8685406948491,1339.288456066379,1362.4495123900363,1385.3196400777183,1407.8699956777714,1430.0748874778105,1451.911676422038,1473.360656962274,1494.4049221182427,1515.030216645093,1535.224781810915,1554.9791948874285,1574.2862060638108,1593.1405751149287,1611.5389097972447,1629.4795076125736,1646.9622022743813,1663.9882159348979,1680.5600179842802,1696.6811910150188,1712.3563043546606,1727.5907954062175,1742.3908588965492,1756.7633440165139,1770.7156593407374,1784.2556853372596,1797.3916942160786,1810.1322768186756,1822.4862762160967,1834.4627276593455,1846.0708045110728,1857.3197697803998,1868.2189328818272,1878.7776112434535,1889.0050963980823,1898.9106242023486,1908.5033488430136,1917.792320305334,1926.7864649954026,1935.4945692261003,1943.9252652943844,1952.087019895781,1959.988124639868,1967.6366884480585,1975.040631631919,1982.2076814665313,1989.1453690888875,1995.8610275659796,2002.3617909910527,2008.6545944794343,2014.7461749474303,2020.6430725689904,2026.3516328152368,2031.8780089915308,2037.2281651955652
R,0.0,0.0,0.005220864280681608,0.016981297197072018,0.03554132530904556,0.060874706256710785,0.09300529143934948,0.13213969759097932,0.17871085543381704,0.23338738354399124,0.2970741014760655,0.3709146457466421,0.4563004755676404,0.5548876535362395,0.6686216894463068,0.7997704656042084,0.9509653475542091,1.125250806289101,1.3261431424706154,1.5576991747267637,1.8245960245014206,2.1322234024138154,2.4867900831224685,2.8954465559540004,3.366426165778124,3.909207421293654,4.534700554415859,5.2554618732884375,6.085939971370815,7.04275844539799,8.145040445822161,9.414781145539205,10.8772750781773,12.561606278932029,14.501210272904883,16.73451821321756,19.3056948898454,22.26548392686938,25.672175277778678,29.592712132475924,34.103956581679874,39.294135858330954,45.26449370159136,52.131174371575334,60.02737007801611,69.10576605746822,79.54132120823637,91.5344260139167,105.31448336852955,121.14396173195982,139.32297361549834,160.1944354801946,184.14986740097,211.6358918838621,243.1614904819046,279.30607366091067,320.7284128925223,368.17647321063373,422.49816831294385,484.6530374390986,555.7248123391282,636.9348022869414,729.6559740531741,835.4275411174417,955.9698018470732,1093.1988804807406,1249.2409293864232,1426.445249711921,1627.3956856676705,1854.9195528585487,2112.0932829472936,2402.243916741802,2728.945567567584,3096.01001798657,3507.470714813938,3967.559595182225,4480.6764095936505,5051.350499069118,5684.195318006368,6383.856351106616,7154.95342604548,8002.018745956069,8929.432231160601,9941.3559463496,11041.669482994192,12233.908161100939,13521.205812149938,14906.243716756006,16391.207012963394,17977.749584714325,19666.968107009805,21459.38558602816,23354.94440800854,25353.00861550721,27452.374874999543,29651.29139278633,31947.483879872274,34338.187560635604,36820.18416173543,39389.84280190923,42043.16372397331,44775.8238607291,47583.22329978583,50460.53180201995,53402.73462856652,56404.677036681474,59461.10691115811,62566.71510170597,65716.17313509116,68904.1680619295,72125.4342805077,75374.7822531342,78647.12409400323,81937.49606147576,85241.07803239781,88553.21007215808,91869.406242333,95185.36580876446,98496.98202758623,101800.34869588427,105091.76465814603,108367.73646018385,111624.9793395114,114860.41673584703,118071.17849809141,121254.59795527646,124408.208009052,127529.73639463358,130617.10024609971,133668.40009075502,136681.91338618283,139656.08770276263,142589.53364395737,145481.0175866777,148329.45431458048,151133.8996082951,153893.5428483317,156607.6996788089,159275.804773155,161897.40473656423,164472.15117421641,166999.79394906122,169480.1746483067,171913.22027359318,174298.9371661515,176637.40517500212,178928.77207341237,181173.24822635902,183371.1015096161,185522.65247925877,187628.26978882757,189688.3658500953,191703.39273229838,193673.8382938123,195600.22253954146,197483.0941967401,199323.0275015597,201120.61918831716,202876.48567327746,204591.26042463304,206265.59151032436,207900.139315375,209495.57442049665,211052.57563384494,212571.82816797288,214054.02195422284
G,39068.0,39068.076904366426,39068.138427859165,39068.19412723523,39068.24963332601,39068.30851791153,39068.3733113571,39068.44606369183,39068.52866112619,39068.62301258707,39068.731168352824,39068.855404610025,39068.998292567376,39069.16276263268,39069.35216984108,39069.57036446982,39069.82177064647,39070.1114752462,39070.4453292116,39070.830063469235,39071.273421786565,39071.78431317278,39072.37298675954,39073.051232496495,39073.83261146143,39074.732720120584,39075.76949348716,39076.96355282311,39078.33860432229,39079.92189611026,39081.74474191157,39083.843120880505,39086.25836437899,39089.03794193014,39092.236360189265,39095.91619056912,39100.14924314242,39105.01790662861,39110.616676655074,39117.05389705951,39124.45374175145,39132.95846754626,39142.73097136918,39153.957688219605,39166.85186916984,39181.65728128102,39198.65237342714,39218.15495332321,39240.52742115814,39266.182603625006,39295.590228173234,39329.28407017302,39367.869794402766,39412.033495684234,39462.55092025642,39520.297318114666,39586.25783548114,39661.538304293485,39747.37622080849,39845.15162732944,39956.397519774524,40082.80930075912,40226.252686432876,40388.769361358725,40572.57956813591,40780.08072947734,41013.84114550944,41276.58780612215,41571.187426126795,41900.61996704024,42267.94416576541,42676.25495067087,43128.63308043168,43628.08786629394,44177.494394643014,44779.52720173212,45436.59280723222,46150.76383060102,46923.71754790076,47756.68166985534,48650.3898327051,49605.048815693204,50620.318878830854,51695.307912659344,52828.57937403497,54018.1733104112,55261.639200024285,56556.07889101832,57898.19762557703,59284.36098606736,60710.65558655107,62172.951433367896,63666.96406664289,65188.31484314427,66732.58800410898,68295.38346702709,69872.36456982951,71459.30026594727,73052.10151015525,74646.85178267538,76239.8318705272,77827.53916085699,79406.70180297008,80974.28816721594,82527.51207356631,84063.83428479772,85580.96076273256,87076.83817488754,88549.64711665885,89997.79348395583,91419.8983956487,92814.78702655088,94181.4766717144,95519.16432300482,96827.21400031811,98105.14404319621,99352.61453453166,100569.41499686048,101755.45247359968,102910.74008253629,104035.38610686474,105129.58366997362,106193.60102382628,107227.77246695543,108232.48989657333,109208.19498985572,110155.37200185412,111074.54116150949,111966.25264266174,112831.0810835826,113669.6206262186,114482.48044485491,115270.28073315165,116033.64911833206,116773.21747160357,117489.61908456775,118183.48618233974,118855.4477452786,119506.1276125665,120136.14284231412,120746.10230437154,121336.60548355359,121908.24147251574,122461.58813502316,122997.21142182118,123515.6648227285,124017.48893992687,124503.21116870231,124973.34547310577,125428.39224513472,125868.83823709976,126295.15655782592,126707.80672425183,127107.23476083345,127493.87333993429,127868.14195709508,128230.44713572718,128581.18265636644,128920.72980616444,129249.45764478474,129567.72328331489,129875.87217320713,130174.23840262213,130463.1449978766,130742.90422798829,131013.81791057439
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
