County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"MARICOPA, ARIZONA",04013,ARIZONA,False,MARICOPA,MARICOPA,9/28/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,477,840,188,,,106,198,36,477,840,188,,106,198,36,93,178,29,0,0,1,0,0,0,0,,,,,,0,247,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,93,178,29,
"MARICOPA, ARIZONA",04013,ARIZONA,False,MARICOPA,MARICOPA,9/29/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,482,882,168,,,108,207,34,482,882,168,,108,207,34,94,186,28,0,0,1,0,0,0,0,,,,,,0,248,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,94,186,28,
"MARICOPA, ARIZONA",04013,ARIZONA,False,MARICOPA,MARICOPA,9/30/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,488,932,147,,,109,217,32,488,932,147,,109,217,32,95,193,26,0,0,1,0,0,0,0,,,,,,0,249,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,95,193,26,
"MARICOPA, ARIZONA",04013,ARIZONA,False,MARICOPA,MARICOPA,10/1/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,495,974,142,,,110,225,30,495,974,142,,110,225,30,97,200,25,0,0,1,0,0,0,0,,,,,,0,250,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,97,200,25,
"MARICOPA, ARIZONA",04013,ARIZONA,True,MARICOPA,MARICOPA,10/2/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,501,1013,136,,,112,234,27,501,1013,136,,112,234,27,98,207,23,0,0,1,0,0,0,0,,,,,,0,251,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,98,207,23,
"MARICOPA, ARIZONA",04013,ARIZONA,True,MARICOPA,MARICOPA,10/3/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,508,1045,131,,,113,243,27,508,1045,131,,113,243,27,99,216,23,0,0,1,0,0,0,0,,,,,,0,252,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,99,216,23,
"MARICOPA, ARIZONA",04013,ARIZONA,True,MARICOPA,MARICOPA,10/4/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,514,1081,126,,,115,251,26,514,1081,126,,115,251,26,100,222,22,0,0,1,0,0,0,0,,,,,,0,253,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,100,222,22,
"MARICOPA, ARIZONA",04013,ARIZONA,True,MARICOPA,MARICOPA,10/5/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,521,1124,122,,,116,258,25,521,1124,122,,116,258,25,102,228,22,0,0,1,0,0,0,0,,,,,,0,254,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,102,228,22,
"MARICOPA, ARIZONA",04013,ARIZONA,True,MARICOPA,MARICOPA,10/6/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,528,1159,117,,,118,267,25,528,1159,117,,118,267,25,103,236,21,0,0,1,0,0,0,0,,,,,,0,255,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,103,236,21,
"MARICOPA, ARIZONA",04013,ARIZONA,True,MARICOPA,MARICOPA,10/7/2020,,04,,0.00,0.00,468.148636869,,,,,,,,,,217218,141210,3363,5620,,715,11213,10040,0,0,536,1194,114,,,120,274,24,536,1194,114,,120,274,24,105,241,21,0,0,1,0,0,0,0,,,,,,0,256,61.766153503,2175814,9200.14,2131219,4307033,3527969,113594.09,3488301,7016270,7016270,105,241,21,
