date_reported,data_type_name,location_id,mean,upper,lower,date_mean,date_lower,date_upper,covid_measure_id,scenario_id
2020-02-04 00:00:00,observed,4852,6.89083183796806,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-05 00:00:00,observed,4852,6.72851837057506,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-06 00:00:00,observed,4852,6.54817007347172,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-07 00:00:00,observed,4852,6.34778307669023,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-08 00:00:00,observed,4852,6.12513085804413,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-09 00:00:00,observed,4852,5.87773950399291,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-10 00:00:00,observed,4852,5.60286022171377,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-11 00:00:00,observed,4852,5.29743879695918,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-12 00:00:00,observed,4852,4.95808165834297,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-13 00:00:00,observed,4852,4.58101817099162,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-14 00:00:00,observed,4852,4.16205874060123,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-15 00:00:00,observed,4852,3.69654971176098,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-16 00:00:00,observed,4852,3.17930973714038,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-17 00:00:00,observed,4852,2.62060542001567,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-18 00:00:00,observed,4852,2.05997871216808,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-19 00:00:00,observed,4852,1.55868822317279,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-20 00:00:00,observed,4852,1.19546050665571,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-21 00:00:00,observed,4852,1.04664159645245,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-22 00:00:00,observed,4852,1.15345697031806,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-23 00:00:00,observed,4852,1.4731378498429,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-24 00:00:00,observed,4852,1.90840243648166,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-25 00:00:00,observed,4852,2.35612206327962,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-26 00:00:00,observed,4852,2.73624131752852,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-27 00:00:00,observed,4852,2.99570847388003,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-28 00:00:00,observed,4852,3.09509278694864,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-02-29 00:00:00,observed,4852,3.00345935694248,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-01 00:00:00,observed,4852,2.69157803520761,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-02 00:00:00,observed,4852,2.12534703146251,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-03 00:00:00,observed,4852,1.28604090790128,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-04 00:00:00,observed,4852,0.192080971815624,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-05 00:00:00,observed,4852,-1.0947581881057,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-06 00:00:00,observed,4852,-2.48028721440562,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-07 00:00:00,observed,4852,-3.84982677623773,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-08 00:00:00,observed,4852,-5.0738024661595,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-09 00:00:00,observed,4852,-5.99244333526366,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-10 00:00:00,observed,4852,-6.449755247596,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-11 00:00:00,observed,4852,-6.43011727525895,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-12 00:00:00,observed,4852,-6.18041390513094,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-13 00:00:00,observed,4852,-6.09009053063268,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-14 00:00:00,observed,4852,-6.56672562801779,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-15 00:00:00,observed,4852,-7.98362833518341,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-16 00:00:00,observed,4852,-10.645252445424,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-17 00:00:00,observed,4852,-14.7313066773101,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-18 00:00:00,observed,4852,-20.255136822381,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-19 00:00:00,observed,4852,-27.0491675172588,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
2020-03-20 00:00:00,observed,4852,-34.7659427206327,,,9999-09-09 00:00:00,9999-09-09 00:00:00,9999-09-09 00:00:00,22,6
