series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,229655.3477915716,229653.4288193776,229650.9275707796,229647.66790717756,229643.42078626793,229637.88863544227,229630.68529215246,229621.3103806219,229609.1167953354,229593.26979492165,229572.69613979425,229546.02184425056,229511.4976374262,229466.91240561273,229409.49708746388,229335.82514749715,229241.72124173326,229122.19705386777,228971.4417190667,228782.901444191,228549.48453339667,228263.91812645583,227919.25653511588,227509.49869373662,227030.22479082708,226479.13037941753,225856.3412178067,225164.43991261383,224408.20907206018,223594.1634284462,222729.97889675837,221823.92333824444,220884.36401556642,219919.38900241695,218936.54823768523,217942.7002013221,216943.94162342785,215945.59672218363,214952.24557502088,213967.7757456,212995.44573056532,212037.95250382758,211097.49826358177,210175.85350593785,209274.41491964765,208394.25748591239,207536.18071762653,206700.7492929711,205888.32850826514
I,5.0,6.518972194023969,8.498703016486756,11.07847037721909,14.439313656666211,18.816319389793488,24.514357128414254,31.92812008868605,41.567455768076854,54.089059720390274,70.33559007016353,91.38303840825427,118.59660215995449,153.6941058006015,198.81389548540704,256.58072381330663,330.15817167211304,423.2697058038314,540.1634641405842,685.4906618850421,864.0683197285701,1080.5092610911183,1338.7301115437751,1641.389543999543,1989.3522833891143,2381.298512127529,2813.5837927681478,3280.3983945395657,3774.1973635300405,4286.307218061629,4807.5871723045275,5329.0357570341,5842.272219149394,6339.865454766899,6815.516983117277,7264.1236608310255,7681.752345858803,8065.557059434323,8413.66364184234,8725.040379915834,8999.367164557247,9236.911018130402,9438.412376925775,9604.98414441564,9738.023999152585,9839.139512955637,9910.085120205042,9952.709735244074,9968.913741130516
IH,0.2,0.2787275007574598,0.37047648539599776,0.48578155958264246,0.634360655588776,0.8272806912334887,1.0783014818203212,1.405034188770467,1.8301989543508612,2.3831331785478715,3.1016529844118867,4.034350541204862,5.243393212772991,6.807860302049406,8.827593367455435,11.427427637030755,14.761493042283044,19.0170041402224,24.416594271423133,31.21782578561363,39.70813349131741,50.19334333671783,62.97835282144919,78.33984605902205,96.49308320973643,117.55738774298534,141.52693714800552,168.25366196832874,197.44688728186753,228.6903943814081,261.4734047068956,295.2292252277697,329.3747255450815,363.3451335401683,396.6208895706906,428.7455362451957,459.33526908074674,488.0816825567645,514.7495375433225,539.1712687079137,561.2396475246475,580.8996604603556,598.14033301972,612.9869626814173,625.4940236206969,635.7388660580283,643.8162408138758,649.8336227398983,653.9072745421538
IN,0.2,0.3793348243037704,0.6008986081050502,0.878758352203967,1.2310986885786095,1.6814668813508837,2.260380614290087,3.007399086753377,3.9737817377186238,5.225885479499578,6.849478660304019,8.955173863396771,11.685194193340054,15.221675324488562,19.796646581655025,25.703696502040984,33.311068433287055,43.075499891156554,55.555474256041464,71.42169463972255,91.4616117738626,116.57399317916935,147.74925336952106,186.03213643193257,232.46578426936009,288.020144228484,353.5121502909101,429.52854851906807,516.3630696921856,613.9772964422199,721.9898416423124,839.6930938923366,966.0924975927218,1099.9610303508832,1239.9012087855253,1384.4080064826146,1531.9277794697045,1680.910089720675,1829.8508604298338,1977.3264584601302,2122.0190802923535,2262.734281249678,2398.4117145953624,2528.130212302351,2651.108302978105,2766.70116859033,2874.394920369141,2973.7989449284514,3064.636945927171
D,0.01,0.031272499242540226,0.06091865198623119,0.10032345576105783,0.1519923950523667,0.21946457787991447,0.30745621726807715,0.4221470545443411,0.5715899981261554,0.7662545274767885,1.019730521154449,1.3496300749620713,1.7787336691216822,2.3364340598569524,3.0605350754502805,3.999459941563525,5.214909670328124,6.784978918131769,8.807674948973094,11.404684864694397,14.72509074158549,18.948546939669168,24.287236230223627,30.985771043677172,39.31819262343349,49.581437820880936,62.08513502946925,77.13829334586917,95.03417282974863,116.03511663047588,140.35919783674953,168.17016185460878,199.57147920477613,234.60459720312434,273.2508925931939,315.4364804580346,361.03892593312673,409.8949717510877,461.8085578635204,516.5586036009616,573.9062056269044,633.6010555111624,695.3869934468363,759.0066923523101,824.2055158489475,890.734621567371,958.353394300735,1026.8312967759764,1095.9492230135347
R,0.0,0.12066517569622962,0.2992240300346385,0.5465506492931907,0.8802399077986329,1.3246245890873949,1.9120039773566755,2.6847105309401162,3.6979697779075447,5.023663744025095,6.7551995413101995,9.013754433229932,11.95623091021925,15.785310471855418,20.762033597737716,27.221336180495754,35.59090702029733,46.41354895045387,60.372864887833416,78.32148020548726,101.3101024395557,130.61452056905048,167.75630249070244,214.5118003007665,272.90365725283175,345.1699302341406,433.70855852830834,540.9989805848791,669.5072261775085,821.5843376096096,999.3692783226863,1204.706215318291,1439.0828545131546,1703.5925732935098,1998.9195798196276,2325.3439062325747,2682.7618478013237,3070.7172659250787,3488.439618871675,3934.8853352867336,4408.7799630051,4908.6592723923895,5432.908110002099,5979.7962738820015,6547.5110303235815,7134.186136487808,7737.927398256236,8356.834898912066,8989.022098693058
G,5.0,6.918972194023969,9.420220792008672,12.679884394059947,16.927005303684595,22.459156129345168,29.662499419149412,39.03741094969435,51.23099623618003,67.0779966499396,87.65165177734409,114.3259473210479,148.85015414540845,193.43538595885184,250.8507041077055,324.5226440744376,418.6265498383085,538.1507377037959,688.9060725048553,877.4463473805599,1110.8632581748914,1396.4296651157254,1741.0912564556716,2150.849097834942,2630.1230007444765,3181.21741215402,3804.006573764841,4495.907878957711,5252.138719511351,6066.184363125343,6930.368894813171,7836.424453327107,8775.983776005129,9740.958789154585,10723.799553886314,11717.647590249446,12716.406168143705,13714.751069387929,14708.102216550691,15692.572045971572,16664.90206100625,17622.395287743984,18562.84952798979,19484.49428563372,20385.932871923917,21266.090305659178,22124.167073945035,22959.59849860047,23772.01928330644
H,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258,109966.49671983258
beta,8.60694428828562,8.606944288285684,8.604619548911515,8.601591295193867,8.59764802829628,8.592515639563016,8.585839551813116,8.577162235474203,8.565895230505662,8.551284885263911,8.532371332425006,8.507940931496844,8.476473769785763,8.436090166229514,8.384503847744076,8.318994854598035,8.236422154775964,8.133303286216714,8.005993171697153,7.8509911658381615,7.665387035222798,7.447416899050192,7.197041466385337,6.916399950468457,6.609969612627808,6.284308668401988,5.947382817555291,5.6076239898163465,5.272964744561966,4.950080789596939,4.6439721581580296,4.357885975196426,4.093493139182309,3.8512009689494757,3.6305002988478376,3.4302817298709427,3.2490907630050248,3.085316013505911,2.9373179147345265,2.8035102989638423,2.6824074824945225,2.5726475911883866,2.47300038683005,2.382365545752256,2.299765472780032,2.2243353386260387,2.1553120411763698,2.09202311843707,2.03387619713036
