series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,4855.782596721403,4851.30225155934,4845.214411164127,4836.948217587367,4825.735076122981,4810.544375206999,4790.001879472285,4762.289229756976,4725.025924010532,4675.1414413946395,4608.75702565239,4521.116796600795,4406.638364687905,4259.19194216604,4072.750787771995,3842.5494948930877,3566.776690614833,3248.5457086566707,2897.4429665067887,2529.5878925792963,2165.343697657407,1824.9408252120006,1523.7809260247277,1269.6844431027953,1063.0947839395621,899.3838837671394,771.6017967388716,672.5283785837961,595.7616848538635,536.083623134167,489.43372738784296,452.72804357781024,423.64912026945683,400.45933776300546,381.8519362207164,366.83820277125506
I,8.0,10.880345162062738,14.79211652486296,20.09988679665043,27.29305090170675,37.02514163734769,50.16260904459182,67.8427369509818,91.53749530722924,123.11447886167646,164.8759988315906,219.54102811686764,290.1112544063841,379.53542604697293,490.0694952316229,622.2568890642053,773.578315529619,937.0936343818576,1100.7776496553681,1248.4771936517868,1363.0259498433188,1430.8236323200615,1445.818805043322,1410.7515269565902,1335.1908807285054,1231.863604755227,1113.2729708324496,989.6917948210352,868.5201295867607,754.494165389105,650.2452280576081,556.9018662561192,474.6004163132488,402.8701155570504,340.9034939879293,287.7365286398049
R,0.0,1.6,3.776069032412548,6.73449233738514,10.754469696715226,16.213079877056575,23.618108204526113,33.65063001344448,47.21917740364084,65.5266764650867,90.14957223742199,123.1247720037401,167.03297762711364,225.05522850839046,300.96231371778504,398.9762127641096,523.4275905769507,678.1432536828745,865.561980559246,1085.7175104903197,1335.412949220677,1608.018139189341,1894.1828656533532,2183.3466266620176,2465.4969320533355,2732.5351081990366,2978.907829150082,3201.5624233165718,3399.500782280779,3573.204808198131,3724.103641275952,3854.152686887474,3965.5330601386977,4060.4531434013475,4141.0271665127575,4209.207865310344
G,8.0,12.480345162062738,18.56818555727551,26.834379134035572,38.047520598421976,53.238221514404266,73.78071724911794,101.49336696442629,138.75667271087008,188.64115532676314,255.02557106901259,342.66580012060774,457.1442320334977,604.5906545553634,791.031808949408,1021.233101828315,1297.0059061065697,1615.236888064732,1966.339630214614,2334.1947041421063,2698.4388990639954,3038.841771509402,3340.001670696675,3594.0981536186073,3800.6878127818404,3964.398712954263,4092.180799982531,4191.254218137607,4268.020911867539,4327.698973587236,4374.34886933356,4411.054553143593,4440.133476451946,4463.323258958398,4481.930660500687,4496.944393950148
