series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,21018.460320144106,21015.84462497616,21013.6215198383,21011.41243067017,21009.03400566396,21006.383599079236,21003.389977446026,20999.99182977749,20996.128143150298,20991.733629172937,20986.73628452868,20981.055838976332,20974.60256223074,20967.276211954493,20958.965042038362,20949.544853482825,20938.878102417908,20926.813099447045,20913.183349271196,20897.807092440282,20880.487122897488,20861.010965389938,20839.15150476842,20814.668163136186,20787.308718828244,20756.81185124719,20722.910475714634,20685.335901292674,20643.82280153321,20598.114934316076,20547.971485156264,20493.173843386176,20433.532558998126,20368.89417731489,20299.147616718634,20224.229747778252,20144.129854003928,20058.8927052403,19968.620050536927,19873.470430823163,19773.65731309382,19669.445646525714,19561.14702733317,19449.113725850377,19333.7318720237,19215.41411321034,19094.592052799017,18971.708753688392,18847.211552252073,18721.545381554562,18595.146752329252,18468.43849080102,18341.82528697432,18215.690067561172,18090.391175358454,17966.260311869082,17843.601181978796,17722.688767843225
E,0.0,2.615695167949519,4.104699162290086,5.161794632622723,6.0915495534005775,7.0323480967362135,8.052324313349079,9.19056778554073,10.474899446750417,11.929607686681475,13.578879225238355,15.448379645641516,17.566031467378288,19.96243273989677,22.67109786826182,25.728588249393294,29.17454910663423,33.051644662580856,37.40537122556138,42.28372060652563,47.736662205923196,53.815410587779134,60.5714467218141,68.05526606723953,76.3148361793743,85.3937613361139,95.32917225080764,106.14938507227322,117.87140446420825,130.49837836259366,144.01714359244056,158.39602743809058,173.58308554783906,189.50495654682908,206.06649504721784,223.15130625648825,240.62324891946227,258.3289038173928,276.1009299995601,293.76215927595945,311.13022007002087,328.022441644996,344.26077320850004,359.6764602316397,374.1142499379855,387.4359442055939,399.5231745164931,410.27933325218964,419.630652479863,427.526470723663,433.9387671039648,438.86106937695604,442.3068579700521,444.30759328869954,444.9104902149989,444.1761539547228,442.17617733397685,438.99078321004623
I,6.0,5.105806154902453,5.078977225425124,5.474039227494746,6.106900615418107,6.906383166319693,7.850754363046979,8.940642520924863,10.187552901336982,11.609084121934803,13.227028632792003,15.066719166007534,17.156916165854632,19.529930363520574,22.221844563577633,25.272769965404418,28.72710094780894,32.63374222022159,37.046283927120434,42.02309819851036,47.62732684840167,53.9267255530488,60.993325694567396,68.90287191002318,77.73399211058226,87.56705831820798,98.48270217249518,110.55995941778708,123.87403391437927,138.49369411752156,154.4783432367021,171.8748372072875,190.71415989260638,211.00809925203046,232.7460974117487,255.89246718018248,280.38417343164053,306.12936693978025,333.0068295074619,360.8664437246552,389.53074184646766,418.7975215336987,448.4434481464811,478.22850073831574,507.9010678735733,537.2034642841553,565.8776224965854,593.6707150190337,620.3404806635658,645.6600598382397,669.4221840944688,691.4426105515364,711.562738019581,729.6513853244358,745.6057509635199,759.351605149682,770.842789729082,780.060118302991
R,0.0,0.8941938450975466,1.6551239180933706,2.412055613820997,3.227864311329052,4.137989801817267,5.167264021685329,6.3372800601535495,7.669724645724954,9.187999162555151,10.918127757397444,12.889382356126049,15.134810280135579,17.69174508619588,20.602335673903177,23.91410844648076,27.680567671752556,31.961833814256998,36.825315720227344,42.34640889878855,48.609208192294844,55.70721861334316,63.744042959309965,72.834019030662,83.1027730259099,94.68764924260054,107.7379700061738,122.41507436137712,138.89208023231373,157.35331334792085,177.99334815870586,201.01561211256006,226.63051570554327,255.05308703036295,286.5001109665126,321.1867989291892,359.32304378908003,401.10934414663603,446.7325101001627,496.3612863203328,550.1420451338039,608.1947104397027,670.6090714559595,737.4416333237768,808.7131303088485,884.4067984440186,964.4674703320138,1048.8015181844937,1137.277634748607,1229.7284080276427,1325.9526166164205,1425.7181494145923,1528.765437180153,1634.8112739697976,1743.5529036071325,1854.6722491706182,1967.8401711022495,2082.720650787844
G,6.0,6.0,6.734101143518496,7.886094841315745,9.334764926747162,11.044372968136964,13.018018384732313,15.277922581078416,17.85727754706194,20.797083284489958,24.145156390189452,27.956101522133586,32.291726445990214,37.22167544971646,42.82418023748081,49.186878411885175,56.40766861956149,64.59557603447858,73.87159964734778,84.36950709729891,96.23653504069651,109.63394416639196,124.73736865387735,141.73689094068516,160.83676513649212,182.25470756080847,206.2206721786689,232.97503377916414,262.7661141466929,295.84700746544235,332.4716913954079,372.8904493198475,417.3446755981496,466.06118628239335,519.2462083782613,577.0792661093717,639.7072172207206,707.2387110864163,779.7393396076245,857.2277300449879,939.6727869802714,1026.9922319734012,1119.0525196024403,1215.6701340620923,1316.6141981824214,1421.6102627281734,1530.3450928285988,1642.472233203527,1757.6181154121723,1875.388467865882,1995.374800710889,2117.1607599661284,2240.328175199734,2364.462659294233,2489.1586545706523,2614.0238543203,2738.6829608313315,2862.780769090835
