beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
0.29856580469203226,0.20011016970519221,0.5563710430829809,0.04005423215596514,0.04829284443257216,0.040100034583741784,0.12142733329596847,0.007098334462994611,0.11396208788281419,0.95,0.07142857057662906,0.7129415541635457,0.0,0.9500000000000002,0.0006540657679035886,0.007136109159506114,0.01163342049593541,0.9994137898156908,0.9972050077958013,2021-03-20,2021-04-20
