series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03
S,490416.9321363514,490288.0591664683,490107.5744147993,489888.25168985873,489637.2204355876,489358.19041466154,489052.7942350398,488721.39499598206,488363.5717199314,487978.41154538875,487564.68646374485,487120.96136409027,486645.661457229,486137.1159196744,485593.58786080463,485013.2966743405,484394.43640672864,483735.192310292,483033.7568590319,482288.34595703176,481497.2157246366,480658.6800233751,479771.1287281395,478833.04664596805,477843.0328986421,476799.8205223778,475702.2959877213,474549.5183045528,473340.73735050723,472075.41104650206,470753.22100100556,469374.0862556376,467938.1747887567,466445.9124704484,464897.98921077285,463295.3621016956,461639.255419676,459931.1574278862,458172.8139916521,456366.21909497963,454513.60241707286,452617.41419288673,450680.3076386835,448705.1192704673,446694.84747879265,444652.62974711234,442581.71891246096,440485.4588672986,438367.2600906763,512058.5150667867,585235.7071849093,657883.6090911194,729967.1184104109,801426.7531664367,872176.4523227082,942102.166954582,1011060.3596432745,1078876.042579538,1145340.3514214116,1210207.9049630377,1273194.381986606,1333974.8853253757,1392183.7679255274,1447416.654836313,1499235.3811047317,1547176.444764927,1590763.3204067885,1629522.5896213397,1663003.3534002488,1690798.870029264,1712568.9076145068,1728061.010775767,1737128.824707368,1739745.8152456742,1736013.135838091,1726160.9468020506,1710543.0980472974,1689625.6586114606,1663970.2506474624,1558385.5437259958,1456470.400849987,1358465.809880275,1264908.6057985984,1176338.6111734146,1093179.7974747326,1015701.0830126492,944015.2272980326,878095.7931311083,817801.7494152559,762903.9986401219,713110.6617321614,668089.4547125008,627486.4253952112,590940.9060133158,558096.8950463758,528611.2792405754,502159.3940346476,478438.4341639986,457169.19407974754,438096.56071425526,420989.1136892565,405638.1199635852,391856.1469581897,379475.46335338836,368346.3510713505,358335.4152627393,349323.9505541121,341206.4002136679,333888.929016443,327288.1192635975,321329.791601424,315947.94712789747,311083.8240673086,306685.0604863747,302704.95369639614,299101.8068192879,295838.3532584506,292881.2503414156,290200.63407244685,287769.7276691478,285564.49730393145,283563.3491947283,281746.8628690104,280097.5560500858,278599.67718007934,277239.0220996593,276002.7718526571,274879.3489780352,273858.2899967797,272930.1321021025,272086.312322704,271319.07765540114,270621.4048594792,269986.92877459404,269409.87817045243,268885.01826294,268407.6122914966,267973.35762947,267578.3451878871,267219.0227468022,266892.16181630525,266594.82767123875,266324.35224129783,266078.30957181467,265854.49360051693,265650.89802226395,265465.69803753356,265297.2338015902,265143.99541008624,265004.60927361157,264877.8257486366,264762.50790560595,264657.6213268232,264562.22483737837,264475.4620818638,264396.5538681206,264324.79120687576,264259.5289829627,264200.1801999587,264146.210745589,264097.1346302206,264052.5096552388,264011.9334721406,263975.03999682004,263941.4961468114,263910.99887223035,263883.27245384525,263858.06604414457,263835.15142947505,263814.3209933209,263795.385862611,263778.1742205827,263762.52977122314,263748.3103416663,263735.38661015115,263723.6409482661,263712.9663672204,263703.26555880596,263694.4500225529,263686.4392713458,263679.1601084609,263672.5459696185,263666.5363242156,263661.0761304315
E,1206.0486845788582,1093.5283273048856,1055.1409516343683,1063.2748678713385,1101.4892920095745,1160.0537808007407,1233.2626155753626,1317.8215986477007,1411.8799501438505,1514.4492118405872,1625.053914737625,1743.5208583126548,1869.8511867999737,2004.1418497033335,2146.5364590028917,2297.193598078871,2456.2654567692834,2623.8825579012873,2800.142078189278,2985.098314130153,3178.7544783945627,3381.0553994463385,3591.880935091215,3811.0400577167297,4038.26565956858,4273.210180669081,4515.442191613188,4764.444075216977,5019.610948772654,5280.250954909442,5545.587025497444,5814.760191170419,6086.834470452454,6360.80332891562,6635.5976522620085,6910.095129893226,7183.130899680391,7453.509262527915,7720.016239020392,7981.432711743098,8236.547877145593,8484.17272095081,8723.153231426963,8952.383075115597,9170.81547911078,9377.474091533977,9571.46262592553,9751.973134128444,9918.292794016557,10069.809141271133,10705.062012552105,11742.457820394391,13136.609136457208,14875.592528489686,16976.45012587251,19480.800926033677,22451.42228562233,25969.97692416594,30135.659118927022,35064.326055805635,40887.58585916617,47751.280943437865,55812.812926446764,65236.807038987194,76188.72840794362,88826.2609598204,103288.55127670748,119683.78844161589,138075.98785127077,158472.19478425846,180811.53457060852,204957.5402272974,230694.958367,257731.7984046701,285706.82470937073,314202.09689526184,342759.63668215723,370900.9120335674,398147.61704934045,424042.1927114814,441084.3474051135,450804.92501906696,454132.52051145514,451806.88090708276,444535.54231656983,433039.47908394487,418051.51973365055,400297.01224137703,380470.71846873953,359216.40855893836,337111.78219209216,314659.3160775397,292282.58330050716,270327.0934319925,249064.53528721083,228699.33029399818,209376.53578411092,191190.316244991,174192.38921673072,158400.0283774818,143803.35735091355,130371.78920228907,118059.55857778816,106810.35890159514,96561.140242451,87245.1490246034,78794.30307309056,71140.99837008104,64219.440485465006,57966.58636455954,52322.7728151876,47232.09791412883,42642.611506137604,38506.36153268073,34779.33440182984,31421.320129377986,28395.72656742136,25669.361643730103,23212.198076436627,20997.131397597503,18999.739204014302,17198.047245300513,15572.306156626499,14104.781256630691,12779.556781061448,11582.3551427444,10500.371242176587,9522.121453875063,8637.306643519982,7836.688399210903,7111.977562252212,6455.734099384451,5861.277354087785,5322.605737735645,4834.324962964947,4391.583974849822,3990.004644344869,3625.6510007647034,3294.9813290332604,2994.805927198355,2722.249789213726,2474.719583136282,2249.874383327641,2045.5996899866966,1859.984332755633,1691.2999091438744,1537.9824546455197,1398.6160809432815,1271.9183525282945,1156.7272012740739,1051.9892036944225,956.7490673829204,870.1401919745605,791.3761863086773,719.7432376625491,654.5932412689881,595.3376090859408,541.441686170723,492.41971121327293,447.8302649619021,407.27215656874523,370.3807034082541,336.8243647818406,306.30169420221085,278.53857872698154,253.28573714747654,230.31645179091396,209.42451131071863,190.4223441621129,173.13932452456538,157.42023427042716,143.1238662173586,130.12175536460063,118.29702612036904,107.54334469761756,97.76396690381975,88.87087249099177,80.78397807695184,73.43042140834773,66.74391041957143,60.66413115749225,55.136209197196074,50.11021967499053,45.54074151746537
I,148.72463364351918,208.6708514577578,254.20651693178684,291.8296304583286,325.4828874835895,357.57869087325776,389.6143155010063,422.5405476260578,456.9823458498569,493.370765787873,532.0216842434294,573.1826110442057,617.0603317132286,663.8370056371812,713.6792807239567,766.7431528625488,823.1762029439769,883.1181900422937,946.7005896068559,1014.0454342813515,1085.2636788599457,1160.453231950405,1239.6967523538478,1323.0592842664878,1410.5857938355186,1502.2986652471016,1598.1952141865884,1698.2452781227753,1802.388945043597,1910.534484043279,2022.5565418356057,2138.294668343762,2257.5522316504866,2380.095777581355,2505.654881975044,2633.9225343393514,2764.5560803044195,2897.1787373912,3031.3816845459173,3166.726711165052,3302.749396518978,3438.9627761650277,3574.861438697821,3709.9259845438046,3843.6277689187677,3975.4338438806235,4104.812009856964,4231.235885213483,4354.189903336214,4473.174150190888,4587.708961157237,4729.49502860218,4921.18907412411,5179.817040028498,5519.602896742004,5954.169704847848,6498.194984980558,7168.648089917882,7985.733317648792,8973.633141145961,10161.106690945631,11581.95798875756,13275.35052790992,15285.91191085204,17663.546627334737,20462.85986534104,23742.094651676423,27561.50288313894,31981.11064886419,37057.89890201698,42842.4963621059,49375.56189486148,56684.10464178595,64778.03788935274,73647.27660660341,83259.6644240409,93559.95625301376,104469.99634533563,115890.1305309432,127701.7887060372,139771.0810911149,151496.83461148996,162448.3232244944,172306.10308595092,180836.55196688874,187879.54265067689,193340.53007375568,197183.4815645687,199423.40572303833,200118.28491051137,199360.6565570623,197269.22846623434,193980.90590923038,189643.53389670636,184409.56049469556,178430.73041616986,171853.8347076557,164817.47736508344,157449.77400608256,149866.86963386563,142172.1491226003,134456.01197909602,126796.08893286707,119257.78911470443,111895.08067105286,104751.42284936794,97860.78261051158,91248.68284444006,84933.24179697652,78926.1741301961,73233.73309280055,67857.58064739962,62795.57823954872,58042.495386643204,53590.6366133126,49430.389659178625,45550.69951542637,41939.47386918455,38583.92608762873,35470.86207329592,32586.917263875137,29918.749810633497,27453.19561035143,25177.390433124932,23078.863918172116,21145.609728076528,19366.135677475653,17729.49719795927,16225.317075235416,14843.794002361796,13575.702136369591,12412.383525406936,11345.73498877359,10368.190781199228,9472.702153173996,8652.714728499539,7902.144455789046,7215.351902329727,6587.117635977104,6012.617461022742,5487.397890193025,5007.352141930029,4568.696876983263,4167.949827890613,3801.908426512611,3467.6294962389898,3162.4100450250817,2883.769171565065,2629.431078453713,2397.3091721240503,2185.491218846004,1992.2255184465753,1815.9080521007106,1655.0705570793616,1508.3694793448333,1374.5757540399613,1252.5653639702386,1141.310626917258,1039.8721638774982,947.3915019546175,863.0842675349467,786.2339274558053,716.1860380638186,652.3429642998173,594.1590331946209,541.1360883825355,492.81941441144966,448.79400173122747,408.6811252623459,372.1352113752981,338.8409699425175,308.51076985549184,280.88223802945384,255.71606344732885,232.7939892254652,211.91697701900276,192.90352932811004,175.58815642178908,159.81997566782755,145.46143205026715,132.38712957400682,120.48276410440832,109.64414897247433,99.77632539767032
A,313.2586403195251,439.3305017198726,534.994848668231,613.9636537524702,684.5551964783515,751.8577349565323,819.0280234334127,888.069440481357,960.2977526337409,1036.6195683828448,1117.6984951670336,1204.0539364848717,1296.1194286117925,1394.276611730548,1498.8744631911336,1610.2395520220946,1728.680761213777,1854.4905434273956,1987.9439530571549,2129.296209441745,2278.7792586934297,2436.597634945234,2602.9238277139953,2777.8933115691784,2961.5993698123525,3154.0878346207537,3355.35186533174,3565.3268898828537,3783.8858389526267,4010.834806032343,4245.909268034837,4488.770999059278,4739.005803858207,4996.1221869719975,5259.55105827368,5528.646555956943,5802.688044232886,6080.883315864731,6362.373000075061,6646.236145391431,6931.496915850959,7217.132308901881,7502.080775530347,7785.251598712381,8065.534866190423,8341.811858533156,8612.965663941619,8877.891827533513,9135.508844828082,9384.76831657489,9624.664594415806,9921.97356525154,10324.380133000488,10867.684151933156,11581.769037996048,12495.243256395894,13638.928916848718,15048.467566928792,16766.304641374973,18843.25191810991,21339.744490853944,24326.823055943663,27886.792427101125,32113.437930144006,37111.627399478355,42996.09457498765,49889.198529786496,57917.49230474729,67207.01788315958,77877.37238823477,90034.75000166218,103764.33319748225,119122.55622490346,136129.8639601311,154764.61826156732,174958.75276168913,196595.65129718004,219510.54305155107,243493.4946028957,268294.86294336687,293632.8788294471,318241.6788424874,341215.14506981743,361881.9772341046,379751.8698846545,394489.41013385257,405897.3047006406,413901.405770244,418534.9106150066,419921.3224064412,418256.68738591153,413791.91822639975,406815.9975336719,397640.6984439796,386587.2537207463,373975.20120927994,360113.457942048,345293.53852622054,329784.7374483265,313831.03606240684,297649.4670946392,281429.6654098391,265334.3466690695,249500.47932899208,234040.94527900583,219046.5165369705,204588.0071614665,190718.48913663282,177475.48742188624,164883.09215780805,152953.94509309743,141691.07281339474,131089.55163203046,121137.998444204,111819.88887334098,103114.70906482077,94998.9508898694,87446.9624504179,80431.66691632327,73925.16312486523,67899.22123031194,62325.68617065205,57176.800947117525,52425.460788636316,48045.40827251012,44011.378449439195,40299.20201483212,36885.87360610182,33749.591404767445,30869.773392804687,28227.054859582822,25803.271079753624,23581.428481740182,21545.667097297523,19681.216620116946,17974.348000119346,16412.322154163103,14983.335292804777,13676.466635553421,12481.625902292371,11389.501375941843,10391.509136224951,9479.74390689655,8646.931832204484,7886.385397104764,7191.960625267084,6558.016625413974,5979.37750692801,5451.29664737176,4969.423265478513,4529.771231541503,4128.690031514914,3762.8377903546148,3429.1562531933455,3124.847619061829,2847.3531203760303,2594.3332417739534,2363.6494736644813,2153.3474986899623,1961.641712915682,1786.900987711532,1627.6355827989971,1482.4851256531979,1350.2075772595804,1229.6691090381726,1119.8348204962167,1019.7602318006379,928.5834899371796,845.5182314161761,769.8470485778456,700.9155104316475,638.126692629312,580.9361746184927,528.8474652559428,481.40782118042796,438.20442506295404,398.86089347326765,363.0340865359034,330.41119380573787,300.7070728818442,273.6618192092562,249.0385473008226,226.62136525524855,206.21352596196206
IH,0.0,5.949032459203997,11.49284169837571,16.245935893663106,20.264383005305262,23.73554171562651,26.854987109039797,29.786033822487934,32.65307694534028,35.54689709113352,38.53274283125845,41.657753804370365,44.956758661193234,48.456446824134524,52.17821851093857,56.14005646102028,60.35771011359992,64.84541130119277,69.6162764469637,74.68250078053177,80.05541467472352,85.74544803505825,91.76203273425155,98.11346287254463,104.80672628849857,111.84731692071847,119.23903542452076,126.98378427252537,135.08136301124665,143.52926913828017,152.32251002587114,161.4534313231111,170.91156723545876,180.68351794786795,190.75285918734636,201.10008848898428,211.7026121269509,222.53477590182825,233.56794205265447,244.77061351125698,256.10860557172845,267.54526384988736,279.0417262013381,290.55722509915427,302.04942588912746,313.4747953842436,324.78899446689155,335.9472877657624,346.904963083753,357.617753082883,368.0422517817892,378.1363186809532,389.145706961159,402.63546645627616,420.1142631156155,442.9488664444928,472.4069723021981,509.74606358842425,556.3098964416193,613.6172484732994,683.4385796506476,767.8605112646594,869.3386529110763,990.7381215427181,1135.35915411221,1306.9431630065012,1509.6528905101786,1748.0193994617653,2026.8488818133258,2351.083989723139,2725.617731240252,3155.062770472712,3643.484723952481,4194.113927592436,4809.055168215299,5489.018085624453,6233.091683495641,7038.584391658033,7900.946610964731,8813.7862437609,9768.980206982289,10756.87725348873,11748.32653920817,12710.68346308878,13613.90719386144,14432.766706292823,15147.51429968685,15743.925248139321,16213.035975531304,16550.706751177226,16757.067733476873,16835.889278747847,16793.9135602076,16640.18219886512,16385.39039277856,16041.291901120841,15620.172132416013,15134.399491464503,14596.058788180191,14016.665324604788,13406.954409728945,12776.738470797869,12134.822481927973,11488.967905105934,10845.895508940497,10211.318084084907,9589.99502737425,8985.801871590005,8401.808982848095,7840.364754410392,7303.179643607715,6791.408298994343,6305.727795840456,5846.4106392978665,5413.3917133976465,5006.328762342974,4624.656302448039,4267.633093228685,3934.383458762278,3623.9328585427534,3335.2381722093087,3067.213194651961,2818.7498454208994,2588.7355859208387,2376.0675150469683,2179.6635830400332,1998.4713277404896,1831.474499619946,1677.6979038080865,1536.2107501252292,1406.128766763981,1286.6153003020088,1176.8815944893638,1076.1864128728132,983.835145799319,899.1785205922365,821.6110145671635,750.5690538622493,685.5290326978092,626.0052811977586,571.5480001686257,521.7411878505281,476.20058343425114,434.5716490171697,396.52760760208565,361.7675506548844,330.01462503321454,301.01430592134835,274.53275977228606,250.35529912698962,228.2849294910631,208.14098713562612,189.75786568950866,172.98382864882322,157.6799043995729,143.7188599886153,130.98424965400505,119.36953400923186,108.77726574382775,99.1183377361021,90.31128955672861,82.28166846184402,74.96144112094079,68.28845248987417,62.20592841615661,56.66201874714316,51.60937789761609,47.00478001846718,42.80876609022235,38.985320442231995,35.50157436913622,32.32753467977821,29.435835169471353,26.801509154068846,24.401781343479346,22.21587746311561,20.22485015436816,18.41141979976699,16.759829025300746,15.255709731718708,13.88596159889415,12.638641092842823,11.502860084142128,10.46869325966183
IN,11.81564570221405,21.491684177989725,34.178075768603115,48.18483068817244,62.6442299370468,77.15891647995421,91.59514457440858,105.96234068652446,120.3437609167125,134.85723588732785,149.63350499427384,164.80472830447383,180.49879778292723,196.83687476962695,213.93265231891985,231.89247524361446,250.81582448808342,270.7958915132443,291.92009579657633,314.2704719329259,337.92389454528745,362.9521325697199,389.4217373328148,417.3937758265537,446.9234244075818,478.0594403585383,510.8435302134605,545.3096349216493,581.4831530124976,619.3801239876997,659.0063951793558,700.3567961948951,743.414345718949,788.1495157461906,834.519578169926,882.4680579554836,931.9243158144707,982.8032813240139,1035.005354795884,1088.4164929215274,1142.9084893639376,1198.3394571331842,1254.5545148956983,1311.3866744772317,1368.6579218899658,1426.1804794156587,1483.7582317761683,1541.1882953753588,1598.2627061379574,1654.7701987107437,1710.498047808421,1765.233941326103,1821.3225209733366,1882.4838510984357,1953.1170081693472,2037.9545167814817,2141.9542278612503,2270.3422891185837,2428.7466391332136,2623.381254986619,2861.256082837987,3150.396501059157,3500.0602419288707,3920.9400248968004,4425.337809579086,5027.292620466639,5742.6394486275785,6588.973046921441,7585.488865460757,8752.675253654896,10111.83741343748,11684.444819051218,13491.309400607288,15551.620191577917,17881.87900188659,20494.798231662582,23398.233577499817,26594.229179696817,30078.24982287357,33838.6643689399,37856.527900879504,42105.6890264636,46516.97084138323,50999.50351195498,55453.49346280351,59778.65753428734,63880.15055624511,67672.79089292645,71083.95914798943,74055.37841053172,76543.93119451785,78521.65960939856,79975.09936547476,80904.10096012236,81320.28772580271,81245.2896715482,80708.87556956349,79747.08561599077,78400.4453532952,76712.32018779525,74727.45011693801,72490.68706774984,70045.94298687094,67435.34562043988,64698.590638908274,61872.4730977938,58990.577793595905,56083.10645710766,53176.81951602885,50295.07098213148,47457.91655167235,44682.27698280897,41982.14101674927,39368.794377223334,36851.06359702705,34435.5654996318,32126.955057194566,29928.166026335777,27840.64022009826,25864.5425116287,23998.95969408408,22242.08215927401,20591.368024813914,19043.689857453526,17595.46452999297,16242.767031011652,14981.429239147888,13807.12479362712,12715.441254886406,11701.94076621717,10762.210410167067,9891.903411051646,9086.772274773604,8342.6948852643,7655.694498053463,7021.954489492939,6437.828637879959,5899.847632280201,5404.7223604549545,4949.344645580706,4530.785882139018,4146.293970160048,3793.2888976900167,3469.357275001259,3172.2460813029024,2899.855845846353,2650.2334504312666,2421.564709326806,2212.1668553491713,2020.4810370351818,1845.0649112431122,1684.5853978008752,1537.81164771198,1403.6082636341469,1280.9288005918722,1168.8095659193273,1066.363730021427,972.7757534781197,887.2961311107191,809.2364497110984,737.9647530558499,672.901205457375,613.5140433281698,559.315802954202,509.85981180268453,464.7369301551715,423.57252959586737,386.02369484383496,351.7766355511049,320.5442949583661,292.0641426739805,266.09613929387285,242.42086108736274,220.83777351908384,201.16364294501807,183.23107639938794,166.8871799691626,151.99232682669543,138.41902655267324,126.05088792666922,114.78166788786669,104.51439987163033,95.1605952069959,86.63951171491743
D,10853.0,10853.0,10853.148725800167,10853.43604682077,10853.842195187217,10854.348804723813,10854.942193221566,10855.613567848222,10856.358218637139,10857.174545498676,10858.063217858351,10859.026536355856,10860.067980121745,10861.19189900278,10862.403310081232,10863.707765444777,10865.111266749542,10866.6202093876,10868.24134454681,10869.981751325593,10871.848813703084,10873.85019891771,10875.993834955523,10878.287885599373,10880.740721984605,10883.360889942502,10886.157072652819,10889.138048311674,10892.312642677,10895.689676495396,10899.2779079509,10903.085970411872,10907.122305887913,10911.395094743773,10915.912182348862,10920.681003465792,10925.70850529558,10931.001070196156,10936.564439170505,10942.403637277643,10948.52290214994,10954.925616802188,10961.614247889642,10968.59029051402,10975.854220588943,10983.40545566176,10991.242324950224,10999.36204919424,11007.76073074951,11016.43335416689,11025.373797313876,11034.57485290851,11044.028260156429,11053.756902090414,11063.822787986122,11074.325643765076,11085.399364583829,11097.209537993002,11109.953188613319,11123.86093496642,11139.20136501133,11156.28732820289,11175.483839524257,11197.217304193804,11221.98575534827,11250.36973204195,11283.043308631683,11320.784628023514,11364.485109685827,11415.156327876675,11473.933423148668,11542.073861246334,11620.95042450813,11712.03753567808,11816.890375891893,11937.116745951835,12074.342187653914,12230.169467887757,12406.134064293845,12603.657714542634,12824.002353875372,13068.226840472136,13337.14875135287,13630.856892491134,13948.62395489629,14288.971608853088,14649.790749063437,15028.47857774939,15422.076679012456,15827.402547568205,16241.170184872952,16660.09684634275,17080.99404629442,17500.84185336242,17916.846376689202,18326.481105348368,18727.513372370468,19118.017645975793,19496.377604481127,19861.279046428128,20211.695652887578,20546.869487634627,20866.28792510689,21169.65846407815,21456.882639857085,21728.03000695482,21983.312939637955,22223.062797084902,22447.707826786238,22657.753035379617,22853.76213932976,23036.341616531405,23206.12681109096,23363.769993995287,23509.930248859542,23645.26503139977,23770.423240937747,23886.039639704177,23992.730458919086,24091.090037906073,24181.688352477966,24265.06930044053,24341.74962447387,24412.218365248944,24476.93674997393,24536.33843333151,24590.830018762415,24640.791798155413,24686.578657162972,24728.521101567676,24766.926367399377,24802.079583894425,24834.2449639552,24863.667001579342,24890.571659854566,24915.167536628574,24937.646997933403,24958.187271735118,24976.951496654307,24994.08972116807,25009.739852007533,25024.02855092483,25037.07207962889,25048.977093309153,25059.841383708153,25069.754573144124,25078.79876122252,25087.049126220758,25094.574483296343,25101.437801768574,25107.696683770642,25113.40380657379,25118.607330856357,25123.351277137728,25127.675872524982,25131.61786983511,25135.21084106151,25138.48544705377,25141.469685176995,25144.18911661373,25146.667074868637,25148.924856935806,25150.981898490878,25152.855934376345,25154.563145558728,25156.118293650834,25157.53484401176,25158.825078361053,25160.000197772126,25161.070416842973,25162.04504977989,25162.932589071606,25163.740777377123,25164.47667320038,25165.14671087826,25165.756755365444,25166.312152259776,25166.817773475173,25167.278058935153,25167.697054628916,25168.0784473432,25168.425596356763,25168.741562360046,25169.02913384028
R,0.0,39.75017700757166,99.04336529467027,174.59308525204216,264.28112090683845,366.85585638396293,481.68822614081785,608.5912155009613,747.6929155374113,899.349970718197,1064.0897170185694,1242.5719521986566,1435.5637996755138,1643.9231332533818,1868.5874959616938,2110.566466142002,2370.93611158854,2650.834626730489,2951.4585439199464,3274.059101671384,3619.938477087788,3990.445671355904,4386.971892274268,4810.945316776531,5263.825146056203,5747.094890458939,6262.254843451817,6810.813725314178,7394.2794986186,8014.149379487003,8671.899091065854,9368.971428454548,10106.76422703526,10886.617848240243,11709.802317605789,12577.504268800063,13490.813863464784,14450.711869503482,15458.057089283007,16513.57433360589,17617.843136921507,18771.28740390576,19974.166167270156,21226.565621665955,22528.392579214782,23879.369469073645,25279.030977217175,26726.722394086013,28221.599707767098,29762.631449826764,31348.602270687952,32978.11819235865,34657.74525857358,36400.75508413946,38226.08943809831,40157.74770185301,42224.63086524536,44460.803899483595,46906.118417199265,49607.140814239356,52618.34096570901,56003.50405675423,59837.32885946174,64207.167923896915,69214.84852231432,74978.48879026675,81634.19364814473,89337.48352564033,98264.28090040076,108611.26155589065,120595.37580422522,134452.36506477205,150434.14381084032,168804.98483630436,189836.53171937066,213801.75742473072,240968.08133272998,271589.9376698861,305901.1471122839,344107.474026933,386379.75180365815,432847.9289673142,483480.9297047482,538113.3541729699,596468.1841866509,658178.0597105009,722805.933029983,789865.0830149443,858838.114416484,929194.4682157676,1000406.0134609626,1071960.4072238936,1143372.0513304602,1214190.6136427133,1284007.2013967584,1352458.3666030169,1419228.1868982455,1484048.7013873325,1546698.9939442137,1607003.21109422,1664827.7830040934,1720078.0888600657,1772694.775909237,1822649.9077527537,1869943.0843894915,1914597.6455785427,1956657.0412812687,1996181.4287504533,2033244.5353946234,2067930.809752975,2100332.869503938,2130549.245039902,2158682.409372351,2184837.0795806386,2209118.7712968937,2231632.585475018,2252482.2056093095,2271769.0833770414,2289591.791150443,2306045.520768074,2321221.7092201537,2335207.7733653774,2348086.9373632437,2359938.1381039573,2370835.9954942213,2380850.8359737555,2390048.759068266,2398491.7381136846,2406237.7475048983,2413340.9099266687,2419851.6580158193,2425816.905785864,2431280.22592376,2436282.0297505157,2440859.747230643,2445048.0049279365,2448878.8002448846,2452381.670657812,2455583.856762801,2458510.4587557963,2461184.5858350894,2463627.4981995933,2465858.7414718,2467896.2735018344,2469756.5836115554,2471454.804418499,2473004.816441753,2474419.3457385628,2475710.0548542007,2476887.627390639,2477961.8465138352,2478941.6677265977,2479835.2862355476,2480650.199237678,2481393.263445609,2482070.7481615096,2482688.3841986153,2483251.408936802,2483764.6077852873,2484232.352311576,2484658.6352815405,2485047.102841301,2485401.0840574787,2485723.618018656,2486017.4786875094,2486285.197680249,2486529.085137705,2486751.2488407106,2486953.611711329,2487137.927831016,2487305.7970969793,2487458.6786287273,2487597.903028189,2487724.6835886952,2487840.1265406376,2487945.2404145785,2488040.944596162,2488128.0771411164,2488207.40191311,2488279.615102073,2488345.3511758265,2488405.1883135154,2488459.653365288,2488509.226378934
