beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
9.764343601750268,0.04,0.04,0.08385011398790583,0.01,0.03580821214577211,0.03259676200062824,0.49999546962881325,0.48484310361549676,0.43421494516058756,0.03864052650858841,0.9700000000000001,0.17997786677572994,576.1463667108153,0.3283131141551155,0.9813927958539636,0.7207098188603848,0.9670792252345999
