series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29
S,45363.763209256256,45361.28433083058,45357.78599894626,45352.852375476796,45345.90136554605,45336.12143157913,45322.38757019631,45303.152644759786,45276.31269388969,45239.05099505069,45187.678004878726,45117.505076313755,45022.81838123404,44897.04676011966,44733.220194262496,44524.76017115987,44266.5105867539,43955.750145720725,43592.84016691702,43181.26068325101,42727.04056270908,42237.82388057168,41721.888745961405,41187.34910355302,40641.62888404882,40091.190497898264,39541.45166358557,38996.81993985908,38460.78923496077,37936.06108629538,37424.66876786318,36928.092805566004,36447.36297407817,35983.145517699035,35535.816225028684,35105.52083096966,34692.22448944619,34295.75203683505,33915.82060861385,33552.0659662776,33204.06368208883,32871.34613614986,32553.41611145195,32249.757629362568,31959.844548816178,31683.14735441126,31419.138478530476,31167.296437487505,30927.109008898384,30698.07563470293,30479.70919962725,30271.53730682488,30073.1031496947,29883.966060423874,29703.701800817256,29531.902648786185,29368.17732394471,29212.150787669867,29063.463946378528,28921.773281377795,28786.750424233534,28658.081692990905,28535.467601624034,28418.622352670136,28307.27332101927,28201.160535205512,28100.036161214353,28003.663992731996,27911.81895087175,27824.286595685975,27740.862651179712,27661.352545060898,27585.570964071965,27513.341425432925,27444.495864673117,27378.874239927096,27316.324152610166,27256.700484263736,27199.86504926357,27145.686263010077,27094.038825164793,27044.803417457777,26997.866415563487,26953.119614526015,26910.459967205807,26869.789335217847,26831.01425183429,26794.04569633165,26758.798879272817,26725.19303822683,26693.151243443688,26662.60021301716,26633.47013708503,26605.694510633355,26579.209974488473,26553.95616409803,26529.8755657194,26506.913379650956,26485.0173901582,26464.137841763077,26444.22732158043,26425.240647400755,26407.134761233094,26389.86862803593,26373.403139377428,26357.701021779296,26342.726749510824,26328.446461611486,26314.82788293161,26301.840248991404,26289.454234468634,26277.641885135046,26266.3765530707
I,5.0,7.062706457392315,9.973178252163933,14.076690276986401,19.856035427849378,27.98326432552542,39.38795566969679,55.34444849871873,77.57783775581551,108.3823923080896,150.7342397733271,208.36089528760454,285.7047975864838,387.6959531092253,519.2528813865546,684.4932057529729,885.7694132166196,1122.8033742219084,1392.2574949776322,1687.95327023652,2001.6776238110867,2324.285882636303,2646.7604911227527,2960.998628900569,3260.2619229127486,3539.3343847507617,3794.47886760381,4023.2794435457745,4224.434923452947,4397.544792726592,4542.910136762238,4661.359728393492,4754.104109277206,4822.616592744387,4868.5383174835415,4893.603876697083,4899.584066752287,4888.242610401971,4861.304128904208,4820.431069694969,4767.20769663838,4703.129600516673,4629.597484631217,4547.914227217176,4459.2844246628265,4364.815783842447,4265.521864536097,4162.325779559101,4056.0645456889597,3947.4938467954453,3837.293025073338,3726.0701596543263,3614.3671263269307,3502.6645593886915,3391.3866582151386,3280.905798097504,3171.5469181927274,3063.5916697810653,2957.282316029398,2852.8253805865797,2750.395046972009,2650.13631416617,2552.1679163183617,2456.585016249866,2363.4616836093946,2272.8531692593483,2184.7979878386755,2099.3198205429985,2016.4292500508684,1936.1253392589601,1858.3970651104887,1783.2246183432246,1710.5805794723676,1640.4309807797397,1572.7362635202533,1507.45213899177,1444.5303615546707,1383.9194211397892,1325.5651622529797,1269.4113359751755,1215.4000909708407,1163.4724090567654,1113.5684904480324,1065.6280933889245,1019.5908324933805,975.3964397618007,932.9849919078147,892.2971073191017,853.2741156894584,815.8582030938954,779.9925350334538,745.6213597504701,712.6900939069992,681.1453925278737,650.9352049342979,622.0088182328601,594.3168897773517,567.8114698858132,542.4460159718507,518.175399136584,494.95590416477626,472.74522377496805,451.50244788807186,431.18804860118865,411.76386148276634,393.19306374103394,375.4401497593778,358.4709044394759,342.2523747451056,326.7528397961663,311.94177982321264,297.78984425732114,284.2688191980715
IH,1010.0,490.1036045657818,238.00876814686896,115.8458117176237,56.754434674755416,28.323154409446516,14.857563679814147,8.782225159269643,6.473623248497754,6.243164365717664,7.363561758325293,9.601087856127446,12.991472988206745,17.729745809936055,24.107705827658855,32.463632070097404,43.12631275332488,56.349327092511416,72.2445492832106,90.73274049620937,111.52832548394065,134.16426204726352,158.04822300927637,182.53219602853488,206.97774791214863,230.8056697551924,253.52637496160293,274.7529021756229,294.2009174851451,311.68045628716015,327.0833550831105,340.3691922513661,351.55151207345034,360.6853059110231,367.8561800263318,373.1713035475585,376.7520429178441,378.7280991581845,379.23293305760495,378.4002650323806,376.36145447889817,373.243588230716,369.1681337783839,364.250037433618,358.5971693876478,352.3100362638347,345.4816973837512,338.1978338485769,330.53693005242064,322.57053576299256,314.363583769843,305.97474360992675,297.4567962877513,288.85701842333344,280.21756705843427,271.5758585707646,262.96493690099373,254.41382768039244,245.94787593183855,237.58906586326043,229.35632192824357,221.26579083194605,213.33110454255637,205.5636246541186,197.97266865559868,190.5657188096084,183.3486144451228,176.32572853216823,169.50012944112262,162.8737288016115,156.44741637132776,150.22118280770388,144.19423120860955,138.36507825482494,132.73164574907594,127.29134330558313,122.0411429016763,116.9776459600669,112.09714358762783,107.39567055458144,102.86905355727299,98.5129542685153,94.32290764204257,90.29435590204206,86.42267861511735,82.70321921040461,79.13130828390888,75.70228399541463,72.41150984050279,69.25439005620495,66.22638289656715,63.32301199379546,60.53987600162536,57.872656700004455,55.31712572401616,52.86915006510859,50.52469647904305,48.2798349224557,46.13074112845426,44.07369842117175,42.105098859599245,40.22144379225071,38.419343896210215,36.695518766815695,35.04679611758645,33.47011064395189,31.96250259883697,30.521116123160652,29.14319736976438,27.82609245517014,26.56724526983532,25.364195174191412,24.2145746046952
IN,0.21617196827870414,0.403468588665454,0.6549267724035811,0.9986287063893565,1.4738332270103363,2.135428397516566,3.060026264204417,4.3541951279117,6.1653636169566575,8.695850893629082,12.220142495596454,17.104730402791755,23.82830898520993,32.99769676499986,45.351801821833035,61.74348119243805,83.08969378381539,110.28662331457181,144.09872026566924,185.04402417450643,233.30425309449356,288.6817645720602,350.60995201126275,418.2080252085792,490.3625257084486,565.8173967080372,643.2588501255734,721.3870149230529,798.9712002230738,874.888849568373,948.1500368949706,1017.9100835689904,1083.4729710885276,1144.2879892282303,1199.9416871411308,1250.146794652216,1294.7294080209651,1333.6154121487998,1366.8168454059928,1394.4187010820162,1416.566494324898,1433.4547976650238,1445.3168544081384,1452.4153107521233,1455.0340588641513,1453.4711497768628,1448.0327131469128,1439.027807753612,1426.7641198192887,1411.5444240397212,1393.6637232663738,1373.4069860508437,1351.0474059693695,1326.8451122134186,1301.046266936865,1273.8824909848527,1245.570565678169,1216.3123641423742,1186.2949711570996,1155.6909556002802,1124.6587642452341,1093.3432099264767,1061.876030928429,1030.376501885116,998.9520795304124,967.6990693332166,936.7033014179976,906.0408062370425,875.7784822547738,845.9747494540727,816.6801838056169,787.9381289781599,759.7852825329245,732.2522546595071,705.3640981926336,679.1408092157341,653.5977980238177,628.7463305981286,604.5939410506215,581.1448157381182,558.4001499334855,536.3584780826235,515.0159787786567,494.3667556548245,474.40309544060915,455.11570444637414,436.49392474427606,418.52593130096903,401.19891129362816,384.4992268076276,368.41256207397714,352.9240563591649,338.01842357090374,323.6800595916962,309.8931382991768,296.64169717871306,283.9097133804541,271.6811710204641,259.9401204742092,248.670730360827,237.8573328685538,227.48446302560325,217.53689247681314,207.9996582845834,198.85808723305695,190.0978160771573,181.70480814296985,173.66536665300052,165.9661451190085,158.59415511632167,151.53677172672474,144.7817369120771,138.3171610576817
D,0.01,89.16357044841098,132.4254380094759,153.43467709692283,163.6604867366461,168.67024959806744,171.17035884753656,172.4818487982495,173.25706338184432,173.82849568515266,174.3795851842616,175.0295731268082,175.8770694263752,177.0238379434868,178.58885788615862,180.71686585631284,183.58245863727592,187.38925543156677,192.3632590975695,198.74034772532636,206.74940492513448,216.59410633407094,228.4369013717836,242.3879542275298,258.5002284827111,276.7703326705717,297.14374805513825,319.52273966966254,343.77541513502865,369.74478367265147,397.257086164721,426.129015808191,456.17369774863744,487.20545269703916,519.043455499262,551.5144375397183,584.4545901141269,617.7108176387395,651.1414733507117,684.6166911860669,718.0184086972171,751.2401586437031,784.1866918493911,816.7734811782224,848.9261459041376,880.5798270958231,911.678537628229,942.174504802822,972.0275190657121,1001.204298748118,1029.6778779409176,1057.4270224082836,1084.4356767249787,1110.692444490522,1136.1901024524254,1160.9251485966101,1184.8973836849036,1208.1095252962548,1230.5668531271,1252.2768841008885,1273.2490757060493,1293.4945559088394,1313.025877959096,1331.856798412237,1350.002076721377,1367.4772948024136,1384.298695037012,1400.4830352494396,1416.047459269796,1431.009381775879,1445.386386186681,1459.1961344608721,1472.4562877324468,1485.1844367921608,1497.3980414969049,1509.1143782593047,1520.350494836401,1531.1231716990635,1541.448889322816,1551.3438007959896,1560.823709192665,1569.9040492058134,1578.5998725805255,1586.9258369284105,1594.8961975422785,1602.5248018653015,1609.8250863011283,1616.8100750810931,1623.4923809318761,1629.8842073119167,1635.9973520076965,1641.8432119018673,1647.432788744238,1652.7766957739896,1657.885165057297,1662.7680554189203,1667.4348608593928,1671.8947193613026,1676.1564219989232,1680.2284222751935,1684.1188456188706,1687.8354989826494,1691.3858804902427,1694.7771890869085,1698.0163341537582,1701.1099450514416,1704.0643805635325,1706.885738214179,1709.579863438387,1712.1523585867012,1714.6085917490834,1716.9537053855038,1719.1926247531567
R,0.0,430.97170033369923,640.1410710973585,741.7811979498105,791.3432256122192,815.7558529148445,828.1259065669633,834.874018880594,839.2027993317283,842.7884829212564,846.6138471342949,851.3880182374428,857.7693510042094,866.4953874772257,878.4679400398288,894.8120251928373,916.9109160795923,946.4106554432452,985.1851906834263,1035.2583153409573,1098.6892112007924,1177.4394850631463,1273.2450677480492,1387.5134733063012,1521.2580721596555,1675.0710994417047,1849.1298768928357,2043.2273410513371,2256.817689967567,2489.0694126743715,2738.9199984563124,3005.1285556364905,3286.3241169585435,3581.0485229448204,3887.7935160455822,4205.032137818297,4531.2447839731185,4864.940405041786,5204.673391892165,5549.056687951501,5896.771644996306,6246.575100018554,6597.304105105455,6947.878695280827,7297.303033589593,7644.665229834309,7989.13608999907,8329.967017772919,8666.487257699768,8998.100641175326,9324.28197154681,9644.573162676274,9958.579226220805,10265.964186284695,10566.446985744415,10859.797436188619,11145.832252823031,11424.41120665458,11695.433418600569,11958.83381369573,12214.579748139464,12462.667817400197,12703.12084985206,12935.985087353063,13161.327551688482,13379.233593814437,13589.804621271374,13793.155997930891,13989.415109336223,14178.719586248037,14361.21567857071,14537.05677157368,14706.402036206224,14869.41520530538,15026.263467592553,15177.116471525049,15322.145431297806,15461.522327563753,15595.419195746921,15724.007495150598,15847.457552405482,15965.938073153044,16079.615716211794,16188.654724824322,16293.216609927345,16393.45988072281,16489.53981815312,16581.608287196308,16669.813584196254,16754.300315728062,16835.209305769153,16912.67752820208,16986.83806191574,17057.820065997617,17125.748772721276,17190.745496230906,17252.927655008894,17312.408806383544,17369.298691492902,17423.703289267687,17475.72487813231,17525.462104248316,17573.01005524011,17618.460338449113,17661.90116285994,17703.417423931656,17743.090790648996,17780.999794183237,17817.219917620663,17851.823686278778,17884.880758187053,17916.458014360403,17946.619648540236
G,5.0,7.478878425671018,10.97721030999217,15.910833779454125,22.861843710201725,32.64177767712172,46.375639059936525,65.61056449646487,92.45051536656388,129.71221420556674,181.08520437752668,251.25813294249608,345.94482802220637,471.716449136595,635.5430149937552,844.0030380963797,1102.2526225023494,1413.013063535525,1775.9230423392291,2187.5025260052407,2641.722646547169,3130.939328684565,3646.874463294846,4181.414105703236,4727.134325207434,5277.57271135799,5827.311545670682,6371.943269397171,6907.973974295483,7432.70212296087,7944.094441393074,8440.670403690252,8921.400235178085,9385.617691557221,9832.946984227568,10263.242378286594,10676.538719810062,11073.0111724212,11452.9426006424,11816.697242978653,12164.699527167419,12497.417073106388,12815.347097804304,13119.005579893685,13408.918660440073,13685.615854844993,13949.624730725776,14201.466771768748,14441.654200357867,14670.687574553322,14889.054009629,15097.225902431372,15295.660059561553,15484.797148832378,15665.061408438996,15836.860560470068,16000.585885311542,16156.612421586386,16305.299262877725,16446.989927878458,16582.012785022718,16710.681516265347,16833.29560763222,16950.140856586117,17061.48988823698,17167.60267405074,17268.7270480419,17365.099216524257,17456.9442583845,17544.476613570278,17627.90055807654,17707.410664195355,17783.192245184287,17855.421783823327,17924.267344583135,17989.888969329157,18052.439056646086,18112.062724992516,18168.89815999268,18223.076946246176,18274.72438409146,18323.959791798476,18370.896793692766,18415.643594730238,18458.303242050446,18498.973874038405,18537.74895742196,18574.717512924602,18609.964329983435,18643.570171029423,18675.611965812564,18706.162996239094,18735.293072171222,18763.068698622898,18789.55323476778,18814.807045158224,18838.88764353685,18861.849829605297,18883.745819098054,18904.625367493176,18924.535887675822,18943.522561855498,18961.62844802316,18978.894581220324,18995.360069878825,19011.062187476957,19026.036459745428,19040.316747644767,19053.93532632464,19066.92296026485,19079.30897478762,19091.121324121206,19102.386656185554
H,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795,22681.812177538795
beta,10.187935315277654,10.187935315277654,10.17922091918222,10.166948010565505,10.149689999961307,10.125474278580395,10.091598241532314,10.044407339548412,9.979051344605198,9.889263761067722,9.767257921622683,9.603901375735369,9.38939690880434,9.11470208001821,8.773751211090888,8.366113150628937,7.899123994295161,7.3882195237580595,6.854717090195216,6.321629204558772,5.8092579602664225,5.33229712370491,4.89907462469059,4.512439012510031,4.171363420250636,3.8725331630548823,3.6115688584149543,3.3838275122578736,3.1848597077919245,3.010631327175207,2.8576018794389815,2.7227239518273714,2.6034042226023386,2.497449400813409,2.4030096086859953,2.3185253038114557,2.2426802531135195,2.1743611815780315,2.1126237979407336,2.056664508542922,2.005797016173512,1.9594330214546543,1.917066323700232,1.8782597164203323,1.8426341702658517,1.8098598846012623,1.7796488651089892,1.7517487486980194,1.7259376495909877,1.7020198433243214,1.6798221400943072,1.6591908268707891,1.639989080239379,1.62209477007829,1.6053985887938407,1.5898024526316041,1.5752181311121634,1.5615660683627433,1.5487743663880684,1.5367779054320896,1.5255175807545667,1.5149396385644438,1.5049950966604095,1.4956392376435181,1.4868311644800338,1.4785334097790026,1.4707115914681994,1.4633341086523735,1.45637187235798,1.4497980666405645,1.4435879361803305,1.4377185970391306,1.4321688677153277,1.4269191180257739,1.4219511336780293,1.4172479946805379,1.4127939659815447,1.4085743989357404,1.4045756423762779,1.4007849622235302,1.3971904686944687,1.3937810502910293,1.3905463138449907,1.3874765299828542,1.3845625834490052,1.3817959277905336,1.3791685439639183,1.3766729024734408,1.3743019286947142,1.3720489710748551,1.369907771934387,1.3678724406254743,1.365937428827116,1.364097507780928,1.3623477472914576,1.3606834963329966,1.359100365120824,1.357594208519013,1.3561611106695448,1.354797370738744,1.3534994896870491,1.352264157977133,1.3510882441433587,1.3499687841527712,1.348902971494235,1.3478881479381115,1.3469217949140586,1.3460015254592133,1.3451250766932081,1.344290302780286,1.3434951683421854,1.3427377422885791,1.342016192034633
