beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2,reopen
7.3669845638841425,0.04193441646413418,0.04,0.2301934974366352,0.03769228302959209,0.09126872725946966,0.06452422032188412,1.436653074687624,0.10006572839797744,1.9870242425991778,0.035311185772918856,0.9800000000000001,0.25413575462308463,0.12521950359685835,0.9460651469112219,0.9733394568367267,2020-06-03
5.6818412893058525,0.06740710315182717,0.09400297976471657,0.20449106458504868,0.0388287547047084,0.09400728753404342,0.042135796607094045,0.9646703892186265,0.14992209908666074,1.1933153046587397,0.049866846961941144,0.9600000000000001,0.2517417789310386,0.13236397416412116,0.9460516954053824,0.9752103201180204,2020-06-03
12.442407595559777,0.05834337573938743,0.136415962863314,0.01980420348310098,0.011762046159326371,0.06687926279902634,0.051206850921094546,1.3514811960159387,0.27016491501095213,0.5711707773848971,0.02890187360021115,0.9500000000000001,0.2093460891271529,0.13360787035909896,0.9455671898903697,0.9668747547557178,2020-06-03
4.985239846216428,0.053398970296550156,0.04000001015763396,0.5,0.07095973727412877,0.024881137870620296,0.07142680083908175,1.1610408868470468,0.10161131311329681,1.5905324069274749,0.0486169951737511,0.9800000000000001,0.2658973126216231,0.1431657274639109,0.9476687079219973,0.9687154765919468,2020-06-03
5.535763251003788,0.07831464540497661,0.04000230781575465,0.5,0.058285123280024984,0.07407450991404722,0.07142857142857142,0.8718901133125302,0.12762948658712786,1.049533924546067,0.04581769596338144,0.9700000000000001,0.26785378605179877,0.15251362372349342,0.9487040303508864,0.9587823308917035,2020-06-03
13.096772698670078,0.04,0.049411528172516005,0.02890512032987801,0.01,0.011435780602158458,0.07140686356684114,1.8010201794357277,0.2435993432842163,0.6076543160533621,0.02447238679608811,0.9800000000000001,0.227823318723919,0.13244323784899226,0.9405236855598738,0.9682442170843703,2020-06-03
8.051468514780609,0.04,0.0597650808811692,0.22130540394734047,0.04585354638682353,0.06342780856910604,0.058833403428511996,1.3921966630813158,0.1,1.9999004958502926,0.032510616379321025,0.9700000000000001,0.22029948069073851,0.12185104418250452,0.9562720010184937,0.9711892061711126,2020-06-03
11.292826516433923,0.04014941014379173,0.04,0.4317988395545384,0.069675236034997,0.1230696193103262,0.06092947614188904,1.4163677667976262,0.25126272142081013,0.8030543539563322,0.02165151669696435,0.9600000000000001,0.2516322359827927,0.1365544983977245,0.9492474695611,0.9742708043310193,2020-06-03
6.799345316206479,0.04,0.04,0.3406903375290096,0.05808157511662167,0.04430807708101557,0.07142857142857142,1.3609755020050758,0.1339049064673607,1.4352217782568526,0.03683976554464972,0.9800000000000001,0.24463645016425992,0.13073159241370777,0.9280430248534859,0.9710080085395423,2020-06-03
18.55981182260516,0.04,0.0911232939097386,0.01,0.01,0.11804237497080956,0.04539123759561462,1.8204727138761134,0.3135994846573139,0.4826969228626026,0.01866842817041789,0.9600000000000001,0.2476552637720109,0.13109970883742825,0.9450068925564218,0.9622254375838715,2020-06-03
6.064620066998921,0.04238415445886332,0.05152921062316763,0.2136251313898481,0.04119638649056852,0.19599891533751337,0.05496464794883369,1.5530513196683184,0.4637294568820285,0.424471803765588,0.042309781101885956,0.9800000000000001,0.2563559174056829,0.13463175125097127,0.9542824361304292,0.969754003432061,2020-06-03
6.907048838691114,0.07644608673644764,0.13102104429722844,0.05975420366907008,0.015563685583950482,0.13989283074230174,0.0456718460613255,0.9881763059038989,0.12892838389763583,1.345674124763108,0.04974676840570216,0.9600000000000001,0.2561006144254652,0.14666498840096773,0.9291390812103208,0.9657282452317235,2020-06-03
18.351044082025876,0.0406101439802088,0.04152207424826424,0.03971486368841086,0.010422990178874443,0.04208119056869953,0.050253670679187894,1.8329350928206867,0.16184363081544606,1.0043144820694645,0.016819782973870736,0.9700000000000001,0.2138179726360686,0.12485568700183729,0.9403796248560649,0.9695371185833357,2020-06-03
12.382958302121674,0.043177556041924116,0.09582453866819342,0.08757442129619299,0.02720753218210618,0.06490020218839425,0.04416481083650932,1.3612977820612795,0.13431028665074068,1.522023054223943,0.023109683434683895,0.9400000000000001,0.2239035733267447,0.1290502089083022,0.9409807143327102,0.9693276331048356,2020-06-03
7.119749452738165,0.04,0.07917677329663171,0.01,0.01,0.19416199466487807,0.07142857142857142,1.7899899792705989,0.19732423510331198,0.6977049136099419,0.05,0.9900000000000001,0.2666732624673274,0.13266756185358475,0.9432108364255534,0.968918860313568,2020-06-03
12.113630639402292,0.040007934900190216,0.08134241341263745,0.11378890418903674,0.031487799062219,0.07582552757750269,0.045582422921185826,1.4943104981508941,0.13042480349649901,1.6272978709495847,0.022946026035470562,0.9500000000000001,0.21757035537052202,0.13003265422495966,0.9412842168336562,0.9742115634293985,2020-06-03
11.059064740418401,0.07507075547611991,0.1300352892968846,0.06380682637513643,0.015154113241018534,0.14761031885125045,0.046434726722587444,1.0768388359251881,0.1053962478994692,1.7847963901287123,0.03172988421761743,0.9400000000000001,0.23145043662710452,0.13678730967120642,0.9440063984029735,0.9752044892497667,2020-06-03
6.508266929032647,0.04010034767566195,0.07676462411222162,0.02783086861840245,0.012728558799897259,0.031233422397137382,0.05340724555825642,1.5445020548773964,0.31178346616641156,0.5156177454251601,0.0450615135290486,0.9800000000000001,0.23004616288821808,0.15099155643916792,0.9411115275463331,0.9734307639700939,2020-06-03
15.448859838946747,0.04,0.04,0.4546904990329327,0.076209764508404,0.1483066927154948,0.050482237297283274,1.5570996658420484,0.1,1.9999997185717437,0.016082020458160488,0.9500000000000001,0.23393520980022475,0.14549831866796922,0.9360453740335619,0.9686699242151572,2020-06-03
18.11245554464998,0.0411511791899911,0.07112020747990784,0.033751274678133374,0.010103803410156794,0.09017844655482657,0.0552453671769029,1.7850251598735025,0.10122563052983817,2.0,0.01979730687943249,0.9700000000000001,0.3248664683829296,0.12377996059014917,0.9414652446895407,0.971260761426704,2020-06-03
5.678417571373265,0.04,0.0806369506538849,0.1455765480274816,0.03878104224812519,0.044384328961723445,0.043847956003898854,1.4320635860346986,0.12001404328760527,1.850681020602739,0.05,0.9800000000000001,0.23982129052562126,0.1480930517581187,0.9420875305032987,0.9619312505208923,2020-06-03
9.815845487149303,0.04,0.09003056409550374,0.01,0.01,0.16575186697867048,0.053032873892027724,1.7596620330524635,0.31170352613314056,0.5064835624786456,0.035239732062436,0.9800000000000001,0.21045254470348598,0.13340396481581834,0.949474733676109,0.9701861814418421,2020-06-03
11.891634771825245,0.04,0.07059940566791022,0.02142071720033364,0.01,0.14504130506892904,0.06588574702278738,1.7074468347113436,0.14564375663816137,0.9875474359108612,0.02911132020699994,0.9800000000000001,0.23892983238986504,0.13275337443761004,0.9622690158670388,0.9613850560229796,2020-06-03
17.31550111588639,0.043633500260307434,0.05359046877674907,0.033419222148559725,0.01,0.0908207751622198,0.06498182713998037,1.7705864112381473,0.1550602776932587,0.959738093871027,0.018787321534572007,0.9700000000000001,0.28352781224268414,0.11766176576989587,0.9417141595056345,0.9721415549209467,2020-06-03
10.582027858565912,0.04968728418810118,0.07577051703761425,0.037838444994514046,0.01,0.19026638374359126,0.05736871460330849,1.557638239690401,0.1118137413410979,1.6444716348051374,0.03401370112123714,0.9800000000000001,0.33680434270232007,0.1285535769456022,0.9479808542390038,0.9736973735731017,2020-06-03
10.739096225385483,0.04,0.04093803187065327,0.046786488359092306,0.01,0.13547842574236493,0.07142509187677991,1.7648376311481115,0.1,1.9999053658235222,0.03499559831205008,0.9900000000000001,0.3541464748997306,0.12773192958226984,0.9462416226527582,0.9745134217660024,2020-06-03
14.529275516340567,0.040633487860107884,0.04002689232785674,0.09188209174597557,0.018185918298269092,0.06832995130077674,0.0425187991915983,1.6738144393184373,0.13171372004318704,1.3237244114449473,0.018050962073428604,0.9600000000000001,0.22856412019282585,0.1312460340957509,0.9342956320628681,0.9723279150603971,2020-06-03
6.835598800263629,0.06806770731675393,0.1029450936844081,0.11319089058626297,0.021289111795144932,0.1810530175308542,0.05661678582515299,0.9974361913316413,0.1,1.9738857593983112,0.045390332737083955,0.9600000000000001,0.2595544036815788,0.13307571798236786,0.929526807790667,0.9697307342306235,2020-06-03
7.916626449296847,0.2,0.1008903185199315,0.22410425843668566,0.023217242766022713,0.11688438840064323,0.020795379812122913,0.4526389521008604,0.27316614471182943,0.48182971251033685,0.049995611892065896,0.9,0.2730096211585112,0.14761908813803362,0.9426676360771649,0.968093968949654,2020-06-03
22.346965141098284,0.044076154471469925,0.05555901406975475,0.07402375613609675,0.015588652712394832,0.05859260129872222,0.046980848407464644,1.746728412999259,0.10125069819430471,1.9997333718575412,0.01294780148660406,0.9400000000000001,0.20976810554449402,0.12562215683588127,0.9555479980473169,0.9751751787706443,2020-06-03
5.147545558998481,0.04,0.04017751147357794,0.4926748347490688,0.09091283049574439,0.13877062007757174,0.047498514843802415,1.547908355926227,0.5396781405799375,0.31703757042257436,0.04486499323727759,0.9800000000000001,0.22728276388610988,0.12042471423609695,0.9493586231494396,0.9742978888858754,2020-06-03
9.657433112936992,0.05182786370254585,0.048683389934359576,0.1382349782703645,0.020307904777126837,0.17195947494119299,0.06853288247467999,1.2920222171299984,0.1000000002877587,1.9995532578221311,0.02894554941589903,0.9700000000000001,0.22815753773410716,0.12405512081652209,0.923957425870665,0.973654164488727,2020-06-03
8.928249882696976,0.18476958262600374,0.1040601138117601,0.0884721203880316,0.01,0.012116089185911033,0.03905947742243997,0.436304598751885,0.10000551883058155,1.4124598585220098,0.045874993482583414,0.93,0.2559752623963073,0.12597736516778188,0.9207465989855114,0.9808459932363538,2020-06-03
5.321618767303276,0.04082490096905756,0.04,0.49439465956805645,0.08526998773117292,0.08767942208732704,0.06140154838119915,1.2516765217660821,0.1,1.8299215451870046,0.044252446623834256,0.9800000000000001,0.2604991736040443,0.14874455949412888,0.9424512808552299,0.9655727264693759,2020-06-03
5.184502400453728,0.04006128042138445,0.04380032788343385,0.4965894620420149,0.09680660407652573,0.11545127897666731,0.06380346976685061,1.3113782947185122,0.13699769618580943,1.120990731702742,0.04517768571706834,0.9800000000000001,0.2823469759822343,0.12840835702520106,0.9265553107032957,0.9715274130635425,2020-06-03
6.297873089993573,0.05162714069657188,0.10786135485021557,0.1007388877010339,0.02296198027858377,0.16801029504786655,0.05354547104665552,1.1680120108669991,0.13516143812360384,1.9994192002992062,0.04976573307312179,0.9700000000000001,0.1947695878685603,0.14237165834180524,0.9595867737904653,0.9602423451931832,2020-06-03
20.071180793943224,0.04,0.04,0.05609498495042422,0.01,0.08032893302806021,0.0438917482143795,1.8137783524989188,0.1,1.995483260713108,0.016921636550064355,0.9700000000000001,0.2946252112639612,0.13180211057700544,0.951587619582851,0.9627837150245651,2020-06-03
5.711505358230209,0.052869844575197375,0.049707059996256825,0.49501778911200217,0.07351371208443248,0.08710081500953432,0.06732388130587602,1.0345391598653397,0.13704124479774216,1.2893176534846609,0.04247511342432522,0.9700000000000001,0.30503385556936846,0.12918457220152188,0.9237712684892125,0.9698550238290092,2020-06-03
