beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
8.464786468319607,0.04,0.04758261438655109,0.5,0.0666362538568176,0.18389278378395835,0.03929910953712154,0.5000000045031706,0.8576026873670357,1.2022736688221578,0.05,0.9900000000000001,0.08049582015842359,0.20026233556836665,0.997962255220102,0.9547675084955654
