series,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,3498.8532436833802,3496.315912203861,3493.215288685368,3489.4278842253093,3484.803910252168,3479.162059047987,3472.2834383613817,3463.9046211139175,3453.7098286828195,3441.32236267521,3426.2955519966295,3408.103709749812,3386.1339209977637,3359.6799292217797,3327.939968206066,3290.0210839565652,3244.9532455644153,3191.717208260292,3129.2903963367353,3056.714595647965,2973.187425929192,2878.17582256739,2771.5437732656856,2653.678720015275,2525.592980991708,2388.971380691087,2246.138016920103,2099.926879626973,1953.4625184976135,1809.8824536441991
I,6.0,7.3373314795194755,8.970488702108907,10.963795421745647,13.395010310538044,16.357859452611283,19.96490824869413,24.350743846419576,29.675387508233484,36.12777601419612,43.92903148993773,53.335067438767624,64.63784270306219,78.16426593843349,94.27137376646027,113.33598326266916,135.73662500228514,161.82533730595142,191.88708176831787,226.0854661034246,264.39554260151255,306.5280374430123,351.85447925611396,399.34863665530185,447.5646483478085,494.6733189788677,538.5720189540779,577.0687524563921,608.1193630944731,630.0755553289928
R,0.0,1.2000000000000002,2.6674662959038953,4.461564036325677,6.654323120674807,9.333325182782415,12.604897073304672,16.597878723043497,21.468027492327412,27.40310499397411,34.628660196813335,43.414466494800884,54.08147998255441,67.00904852316685,82.64190171085355,101.4961764641456,124.16337311667944,151.31069811713647,183.67576557832675,222.0531819319903,267.27027515267525,320.14938367297776,381.4549911615802,451.82588701280304,531.6956143438634,621.2085440134251,720.1432078091987,827.8576116000143,943.2713620912926,1064.8952347101872
G,6.0,8.537331479519475,11.637954998012802,15.425359458071323,20.04933343121285,25.6911846353937,32.5698053219988,40.948622569463076,51.1434150005609,63.53088100817023,78.55769168675106,96.7495339335685,118.71932268561659,145.17331446160034,176.91327547731382,214.83215972681478,259.8999981189646,313.13603542308795,375.5628473466447,448.138648035415,531.6658177541879,626.6774211159901,733.3094704176942,851.1745236681049,979.260262691672,1115.881862992293,1258.7152267632766,1404.9263640564066,1551.390725185766,1694.9707900391804
