beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.1470419147827164,0.20018031399026603,0.8385746790644681,0.11613430463038549,0.1999403757469543,0.187519674776916,0.45224925184436615,0.019714785643682023,0.1663227955862263,0.18392930182676692,0.81,0.003291794044203783,0.011120176194336213,0.03333333333333333,2.7465443762742994,2021-03-19,0.9999999989450659,0.03333333333333333,1.8308691928362666,2021-07-01,0.03102181723422701,0.030883451116279888,0.9919178959132711,0.98773588654884
