series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,19303.202122414124,19300.538533542287,19297.45157889798,19293.877553810296,19289.74437426983,19284.970873993407,19279.46617815478,19273.129209686227,19265.848397411937,19257.501668253793,19247.95681652492,19237.072349367314,19224.698905544577,19210.681331587348,19194.86147147893,19177.081681570264,19157.189021375616,19135.039996787433,19110.50565249876,19083.476736225188,19053.868602166636,19021.62549814934,18986.72389935957,18949.17461393707,18909.023485792415,18866.350643786292,18821.26837486717,18773.917812430314,18724.464714527516,18673.094651129995,18620.007924809393,18565.414520980394,18509.529332352107,18452.567838780975,18394.74235847131
I,11.0,12.783588871838557,14.847856406396616,17.234052981568624,19.98850828351069,23.162927897255408,26.81458950410073,31.006390812327414,35.806691821632654,41.28888563404448,47.53062651219658,54.61264354882563,62.61707588765681,71.62528377387551,81.71512118038375,92.9577013946201,105.4137454776989,119.12967042766647,134.13364108212528,150.43186606912576,168.00545084214878,186.8081187920724,206.76506807847687,227.77314805469896,249.7024243549778,272.3990724127034,295.6894155388083,319.3848247325603,343.2871366567533,367.1942291217352,390.90541711259675,414.22638757258864,436.97346519506755,458.97708155059314,480.08439533621134
IH,0.44,0.7330421554195337,0.9995532213224536,1.259621598148751,1.5282762741138989,1.8173798164378616,2.13690097640137,2.495770098443037,2.902450744037118,3.3653140865736386,3.8928710926191847,4.493896278104956,5.177462677334154,5.952898541347614,6.829670940842073,7.817199150193795,8.924600983776934,10.16037779307451,11.532048199741475,13.045746236135454,14.70580554297731,16.514356564355488,18.47096712210439,20.57235730983183,22.812216667946863,25.181145024818573,27.66672883742791,30.253753557751523,32.924541062245346,35.65939110054131,38.437098321802964,41.2355124578986,44.03210879947545,46.80453876749748,49.53113536167052
IN,0.44,0.8003958285170498,1.1669329134189803,1.5497273338818833,1.9587149976033815,2.403887409499614,2.8954966490909393,3.4442311115673716,4.061361371260193,4.758853346279985,5.549443822006576,6.446671433308053,7.464854588280873,8.619006794830787,9.924679748266666,11.397725712312965,13.05397351328279,14.908817091287899,16.97672201670633,19.270663363090737,21.801517117342858,24.577435816489185,27.603245987837976,30.87990887665453,34.4040857952173,38.16784471178776,42.15853566381461,46.35885023433883,50.74706626044417,55.29746498841196,59.98089577712233,64.76545447721027,69.61723647017052,74.50112410038108,79.38157041113371
D,0.01,0.0144,0.021730421554195335,0.03172595376741987,0.04432216974890738,0.05960493249004637,0.07777873065442499,0.09914774041843868,0.12410544140286905,0.15312994884324024,0.18678308970897664,0.2257118006351685,0.2706507634162181,0.3224253901895596,0.38195437560303575,0.4502510850114565,0.5284230765133945,0.6176690863511638,0.7192728642819088,0.8345933462793236,0.9650508086406782,1.1121088640704513,1.2772524297140062,1.46196210093505,1.6676856740333683,1.895807840712837,2.1476192909610226,2.424286579335302,2.726824114912817,3.056069525535271,3.412663436540684,3.7970344197587136,4.2093895443377,4.649710632332455,5.1177560200074295
R,0.0,0.22216201606341646,0.6044705534514553,1.1394407364607595,1.827926419318116,2.6774483650376366,3.701178399098857,4.917372965144802,6.349115623859662,8.02427114459359,9.975581372679276,12.240849985941562,14.863172952864545,17.891176326540375,21.379224690106604,25.38756350173086,29.982357987245567,35.23559122832103,41.2247857525182,48.032517174312424,55.74569593638715,64.45460422780477,74.2516894364293,85.23013213494241,97.4822241295422,111.0976086378188,126.16144821595068,142.75259487983323,160.94183979226136,180.7903165479154,202.3481229566768,225.65321250628293,250.73059005297392,277.591828582352,306.23490681379883
G,11.0,13.663588871838556,16.7505435161437,20.324568603827437,24.457748144294992,29.231248420720565,34.735944259346326,41.07291272790107,48.353725002192505,56.70045416033495,66.2453058892106,77.12977304681539,89.50321686955262,103.52079082678385,119.34065093520213,137.12044084386918,157.01310103851756,179.16212562670106,203.6964699153732,230.72538618894373,260.33352024749684,292.5766242647924,327.4782230545626,365.02750847706284,405.1786366217176,447.8514786278414,492.9337475469626,540.2843099838192,589.737407886617,641.1074712841391,694.1941976047395,748.7876014337392,804.6727900620251,861.6342836331561,919.4597639428217
H,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989,9650.840131898989
beta,5.9000059071287865,5.900005907128787,5.884578009123977,5.866798549985884,5.846347519496958,5.822874006636524,5.795997406875354,5.765310296707258,5.7303834232352715,5.69077326347085,5.64603256305424,5.595724145361412,5.539438068725429,5.476811888562133,5.407553355257886,5.331464375654828,5.2484645460635475,5.1586121210881775,5.062120030787185,4.959364613010443,4.850885166176027,4.73737325585883,4.61965183629709,4.498645493652329,4.375344245707627,4.2507641148739115,4.1259079741732085,4.001729913688005,3.8791056753279682,3.7588107331004186,3.641506562475761,3.5277347286068923,3.4179177484385908,3.312365290745906,3.211284152022046
