beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
6.931471792291332,0.2021240907610651,0.21515952220996043,0.1558555127523394,0.09108540933577328,0.0548475923080138,0.12593297989147884,0.002500989148489761,0.15572584187576236,0.08372560617928333,0.033333584008940716,0.5051537940377626,0.8,0.00032878041065081666,0.0022478605557951204,0.005303130048968276,0.9999212187465727,0.9981166608414994,2021-03-22
