beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
4.379471373804615,0.04,0.04,0.5,0.03243809476009315,0.16930484509185437,0.07142857142857142,1.0078262668941105,0.7701398791323509,0.5627541594421428,0.05,0.9500000000000001,0.7309642795612094,12.96139283446544,1.2664651324898466,0.8031652800375914,0.6280614369778093,0.8405017983278121
3.890894072513548,0.04,0.04,0.4050214223446291,0.027847913843904688,0.06938375859765228,0.07142857142857142,0.8324754781099601,0.6765618867735131,0.5970466427946655,0.04906238350670829,0.93,0.5480537697358983,1.208658338167907,0.8735571041954918,0.7901222428116046,0.7318783059078846,0.8028309107301796
4.917470412301119,0.04,0.04,0.4592685057431131,0.02481508685610469,0.010271999715828985,0.07142857142857142,1.102867749830549,0.6662812406503993,0.9047798759275245,0.05,0.9600000000000001,1.8855009628906017,0.8761680343747559,1.3083465092730444,0.8085971661794145,0.6187170864235269,0.7662022025760966
3.9844137982559773,0.04,0.047084333256785856,0.5,0.036315061865546165,0.1878125172648208,0.07142857142857142,0.7833302535819253,0.5436518997255249,0.6387868874493069,0.05,0.91,0.38850044765243846,6.463921043073366,10.440565928204562,0.8744564486355478,0.618497639914023,0.8200039538891473
3.866542146300161,0.04,0.04000100137288775,0.5,0.02880539899745782,0.0768002556089251,0.07142857142857142,0.7608078292153856,0.8078131410681848,0.4925639213105148,0.049427793001374475,0.91,0.5714775803873504,4.575342183850019,4.480536319108219,0.8872476976919668,0.5982526285296444,0.7442644254801736
3.8280605046378007,0.04,0.04,0.5,0.031338038328167506,0.19359282751701504,0.07142857142857142,0.7156291137554078,0.7277369945813718,0.34654720355180646,0.05,0.91,0.8486287305288667,0.7849956104084483,1.3109126962692739,0.7745911764765279,0.6620540520754974,0.7260920215424842
3.6798384201927257,0.04,0.04,0.5,0.035428073223944416,0.11806104975415913,0.07142857142857142,0.7721921161877324,0.6285910033574422,0.3450553451534559,0.05,0.91,0.6755232828071898,1.171949291481797,1.9493959802882377,0.8284257326231915,0.6616197838347706,0.8133702046027507
3.691909475246027,0.04,0.04,0.5,0.029558930614980362,0.06369180604357759,0.07142857142857142,0.744431412139538,0.6247288698856891,0.46196778943516476,0.05,0.9,0.4677865953294504,30.527661210542153,5.576372667433645,0.8811845004617418,0.7549635755647337,0.7510365734817979
3.829018919738713,0.04,0.04,0.5,0.0317072636567143,0.08669623547280274,0.07142857142857142,0.7986668811016258,0.6082455570622111,0.6769213275867725,0.05,0.92,0.48100708373840456,0.8614864521719275,4.736643792171212,0.8319129370629493,0.6460517250986819,0.7783399518133465
3.719970559147082,0.04,0.04,0.4566661176925157,0.03833231155027229,0.0645360986411203,0.07142857142857142,0.6979388739037194,0.724438998133308,0.16676603700773726,0.05,0.91,0.4299387959874038,1.0462278793568331,7.101480537562345,0.8528159324985181,0.8242334282189383,0.7360949428076136
3.686745617988939,0.04,0.04,0.5,0.0338879826203794,0.18752635332224876,0.07142857142857142,0.7839872176718637,0.8099159962632551,0.2963529694661082,0.05,0.91,0.6713345819957937,1.1291351783359158,28.138585847776,0.8297075054127361,0.6774665530966621,0.7781376749577447
3.792653376120215,0.04,0.04,0.33500620104334666,0.02709960299866289,0.17941562997291996,0.07142857142857142,0.8684438552543082,0.3497641730799428,0.46817042710329626,0.04869471470144783,0.93,0.5511113281837704,0.677878038807643,4.379816449710092,0.8504680551948469,0.6455794352672808,0.781223321968888
3.6030546974414985,0.04,0.04,0.4706036297128841,0.031839811275897745,0.19989266330446004,0.07142857142857142,0.68400700687275,0.692509725243025,0.5305034644157111,0.04923851985256943,0.9,0.4425659062875525,2.515474791298572,1.5055313740897085,0.8521486052667987,0.6256539276073906,0.800403410371425
4.285335527146219,0.04,0.04,0.48050789579025927,0.027359124141992822,0.04243375199508767,0.07142857142857142,0.9417459278301156,0.8004459148184746,0.737464412398714,0.05,0.9400000000000001,1.181697384349048,0.8463741483725741,7.773213819162987,0.830317205711639,0.7085292787401719,0.7601948250553597
3.7748719076692874,0.04,0.04,0.4999927138658683,0.029819761526315384,0.05176538381355109,0.07142855362884175,0.7673853236324468,0.670529683795826,0.5990526779844078,0.04923171125348469,0.91,0.5044638874277345,0.686231763960365,0.5899270115043725,0.8723293556623856,0.8014472984666839,0.7160087752842481
4.172927176722715,0.04,0.04934611328371443,0.4788321570210639,0.031273468008409376,0.04808115700955423,0.06743865894986123,0.8109056280742771,0.9545272088066992,0.42499313831166863,0.05,0.91,0.6299408886298454,7.820804918967429,0.8280654634215778,0.8244388200228903,0.6950692126187784,0.7240056632436573
3.755793029520321,0.04,0.04,0.5,0.02705629235036207,0.10733104576236441,0.07142857142857142,0.746120679933529,0.7976137078888261,0.7053029006038121,0.05,0.91,0.5533558442606537,0.8705566696270913,1.1964970762738918,0.8342101061754841,0.6637681173516989,0.7812175041998314
3.880983384104554,0.04,0.052685231235653655,0.37609229881819256,0.03588989068576817,0.014305698459384286,0.07142857142857142,0.7282718806307402,0.5637130371938531,0.30266046994172224,0.05,0.9,1.2087523285082336,0.5732892321043787,1.636824721340966,0.8228224195478983,0.7675477475576287,0.7778878806703097
4.105600858836514,0.04017708625676843,0.052250750908902965,0.49974938132568314,0.03399482758001675,0.09546834245542381,0.07142857142857142,0.7535938860388642,0.8572931146301247,0.4886027300114768,0.04921330077686233,0.9,0.572888083179665,5.442045473256823,4.513210781648843,0.8125265396122087,0.6455449746343848,0.7657512703907007
3.8858183686064454,0.04,0.04,0.5,0.033352956011372885,0.10944945146583188,0.07142857142857142,0.8405526388752176,0.5841459805717543,0.5282573779947357,0.04917152464413612,0.92,0.6426692630663859,16.626599213301866,0.6197027427784837,0.8682802545155344,0.7578075204792691,0.7623941389464948
4.042540746909989,0.04,0.04,0.44115173125128293,0.028380087330992544,0.13134003667650293,0.07142857142857142,0.9294694987559133,0.42418712975555206,0.8194555792653541,0.05,0.9400000000000001,4.463722804995234,0.7500670130560811,20.98276029407408,0.8247083369871376,0.549734026808609,0.8190844714514931
3.937568281387822,0.04,0.04,0.4999835981565365,0.036428393639720016,0.044167399601724396,0.07142857142857142,0.8902309254596862,0.5289973581170361,0.3727061740746185,0.05,0.93,0.47927211854777235,0.8758838242493618,1.1235337209379292,0.8654758717670057,0.738745631766055,0.7741147200704608
3.720648324958281,0.04,0.04204913101922885,0.4750058490632213,0.029482869840928374,0.13323256491429541,0.0713976842333704,0.7222220238569049,0.7357580487345924,0.514113796355207,0.049955848509535376,0.9,0.41667331091047183,0.6534927578228856,1.0947547521234904,0.8701734595894903,0.7189807356288533,0.7971600804693365
4.967128285421549,0.04,0.04,0.5,0.035022593738384164,0.06002562895830787,0.07142857142857142,1.0940288006310885,0.6551631509700746,0.43863901174682146,0.05,0.9600000000000001,0.7438706263125668,28.653215697534907,29.28822098379797,0.8581042431314579,0.5694950304804896,0.7298543383328024
3.9511288275820173,0.04262826203513968,0.04470257899254755,0.499369221037514,0.030517013326663497,0.061696843845509025,0.07142857142857142,0.7230345148751496,0.6678648039197528,0.6324489354912047,0.04945180403940567,0.9,0.5242932649422036,0.790557685918509,13.372389462811471,0.8374285717310223,0.6428466452746164,0.8265053149102305
4.382873625405163,0.04164876303985927,0.05565444342535101,0.4993220094533006,0.028418464150592505,0.020177623517339382,0.06523792279056634,0.8724965732561503,0.8869507346561225,0.6147607180887937,0.05,0.91,0.6012116562736082,15.963354887751889,11.035904942325011,0.8504101855069831,0.7281620614051099,0.723554078224071
4.059751935811533,0.04,0.040143061768434754,0.5,0.034349783946141334,0.16939030961261128,0.07142857142857142,0.8614514205012824,0.6315798283134846,0.41504480459646287,0.05,0.93,0.4911350990928824,0.7285877997028452,26.863091933266624,0.8761620463915784,0.6747502256282585,0.7256887682180061
