beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
14.634640756821286,0.2,0.1,0.04,0.08149985815373163,0.04,0.5,0.04120509960307306,0.07167684372572722,3.257441326695289,0.05,0.8,0.49879340195260435,1.2190356222062415,0.4390201914710558,0.8825925706692737,0.4329665435277007,0.4588839852156491
