series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,2642.464705080885,2641.222871821453,2639.722987129733,2637.9117806774216,2635.725147296477,2633.0860176267474,2629.9018445942306,2626.0616525020755,2621.4325961502045,2615.8559830486006,2609.142725360719,2601.0682137989443,2591.36664889336,2579.7249332802267,2565.77633130574,2549.0942505324833,2529.18670584114,2505.4923017153683,2477.3789175142497,2444.146696756339,2405.0373929201887,2359.2525387421074,2305.983151666114,2244.4535574837078,2173.9811234008844,2094.0519165476107,2004.4092798903325,1905.1480247222808,1796.8018558310293,1680.4069802313159,1557.5225572485024,1430.190983459265,1300.8295056186068,1172.0587984326658,1046.4905095094582,926.508655326722,814.0835628303149,710.6494287860028,617.0600900511513,533.6186326326756,460.1617913376556,396.17359360022624,340.904240141194,293.47682490834535,252.97255357840248
I,5.0,6.0418332594321305,7.300044620774722,8.819249288255458,10.65311269766979,12.866117859492661,15.53564617762972,18.754412422679586,22.633292277643555,27.30457368814153,32.925648428497425,39.68313405313221,47.79737359659105,57.527194265860714,69.17470846971314,83.08980090418136,99.67375355935744,119.38120754275495,142.71934344216353,170.24279046238763,202.5423826800428,240.22554155092246,283.8859069648789,334.0600648686897,391.1700963567655,455.45249935576845,526.877036038816,605.0632097653152,689.2068502659539,778.0334518550293,869.7965367636416,962.3362490823333,1053.204276959698,1139.8468130672513,1219.8212294677687,1291.0102344717943,1351.7949175893295,1401.1572549300686,1438.7003034677173,1464.5937487474844,1479.466840092605,1484.27636422633,1480.1746631163091,1468.3950918245055,1450.1635594814682
R,0.0,0.2,0.44167333037728523,0.7336751152082741,1.0864450867384925,1.5125695946452842,2.027214309024991,2.64864015613018,3.3988166530373634,4.304148344143106,5.396331291668767,6.713357228808665,8.300682590933953,10.212577534797594,12.513665305432022,15.280653644220548,18.604245680387802,22.5911958227621,27.3664441244723,33.07521786215884,39.88492948065434,47.98662478785606,57.59564644989295,68.9510827284881,82.3134853232357,97.96028917750631,116.17838915173705,137.25347059328968,161.45599898390228,189.02427299454044,220.1456110687416,254.93747253928726,293.4309225025806,335.5590935809685,381.15296610365857,429.9458152823693,481.5862246612411,535.6580213648143,591.7043115620171,649.2523237007258,707.8360736506252,767.0147472543293,826.3858018233825,885.5927883480349,944.3285920210151
G,5.0,6.241833259432131,7.741717951152007,9.55292440346373,11.739557784408284,14.378687454137946,17.562860486654714,21.403052578809767,26.03210893068092,31.608722032284636,38.3219797201662,46.396491281940875,56.098056187525,67.7397718006583,81.68837377514515,98.37045454840191,118.27799923974524,141.97240336551704,170.08578756663582,203.31800832454644,242.4273121606971,288.21216633877845,341.4815534147718,403.01114759717774,473.4835816800011,553.4127885332747,643.0554251905529,742.3166803586048,850.6628492498562,967.0577248495697,1089.9421478323832,1217.2737216216206,1346.6351994622787,1475.4059066482198,1600.9741955714273,1720.9560497541636,1833.3811422505705,1936.8152762948826,2030.404615029734,2113.8460724482097,2187.3029137432295,2251.291111480659,2306.560464939691,2353.9878801725395,2394.492151502482
